# Result_no_control/output_current_end.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE382,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE383,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE384,0.000000,-0.946943,0.000000,3.072321,2.109061,1.252503
LINE385,0.000000,3.901055,0.000000,-0.107788,0.000000,-1.438219
LINE386,0.647824,-0.841193,0.000000,2.046272,0.000000,-1.332837
LINE387,0.117029,-0.841159,0.000000,2.852542,0.000000,-0.767501
LINE388,0.000000,2.960690,3.448505,3.347830,0.000000,4.533481
LINE389,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE390,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE391,0.000000,-0.959188,0.000000,3.068491,2.109061,1.252503
LINE392,0.000000,3.946909,0.000000,-0.122922,0.000000,-1.439394
LINE393,0.000000,0.899935,3.448505,3.347830,0.000000,4.632753
LINE394,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE395,0.000000,3.061750,0.000000,-0.033481,1.280424,1.252482
LINE396,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE397,0.000000,-0.804167,0.000000,3.069337,2.109061,1.252503
LINE398,0.000000,3.987257,0.000000,-0.103924,0.000000,-1.437658
LINE399,0.000000,1.850837,3.448505,3.347830,0.000000,1.555591
LINE400,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE401,0.000000,3.050613,0.000000,-0.056001,1.280424,1.252482
LINE402,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE403,0.000000,-1.130089,0.000000,2.920837,2.109061,1.252503
LINE404,0.000000,4.159289,0.000000,-0.182089,0.000000,-1.415189
LINE405,0.000000,2.445758,3.448505,3.347830,0.000000,1.563864
LINE406,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE407,0.000000,2.975361,0.000000,0.014979,1.280424,1.252482
LINE408,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE409,0.000000,-0.294847,0.000000,2.960105,0.000000,2.051737
LINE410,0.000000,-1.335154,0.000000,2.863400,2.109061,1.252503
LINE411,0.000000,3.642651,0.000000,-0.515301,0.000000,-1.338019
LINE412,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE413,0.000000,2.888648,0.000000,0.043224,1.280424,1.252482
LINE414,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE415,0.000000,-0.250159,0.000000,2.899469,0.000000,2.335864
LINE416,0.000000,-0.844425,0.000000,2.894031,2.109061,1.252503
LINE417,0.000000,3.398461,0.000000,-0.255685,0.000000,4.707503
LINE418,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE419,0.000000,2.993973,0.000000,-0.160528,1.280424,1.252482
LINE420,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE421,0.000000,-0.263123,0.000000,2.883918,0.000000,2.191696
LINE422,0.000000,4.436451,0.000000,2.928488,2.109061,1.252503
LINE423,0.000000,3.513892,0.000000,-0.333508,0.000000,-1.564259
LINE424,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE425,0.000000,1.191566,0.000000,4.599689,0.000000,4.662814
LINE426,0.000000,3.021574,0.000000,-0.162058,1.280424,1.252482
LINE427,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE428,0.000000,-0.387184,0.000000,2.980822,0.000000,2.291825
LINE429,0.000000,2.605690,0.000000,2.603876,2.109061,1.252503
LINE430,0.000000,3.566754,0.000000,-0.363169,0.000000,-1.565144
LINE431,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE432,0.000000,3.914006,0.000000,2.812311,0.000000,4.358605
LINE433,0.000000,3.022830,0.000000,-0.232575,1.280424,1.252482
LINE434,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE435,0.000000,-0.379647,0.000000,2.954901,0.000000,2.284226
LINE436,0.000000,2.645955,0.000000,3.088914,2.109061,1.252503
LINE437,0.000000,3.521443,0.000000,-0.249747,0.000000,4.710389
LINE438,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE439,0.000000,3.004617,0.000000,-0.201681,0.000000,3.136432
LINE440,0.000000,3.052751,0.000000,-0.294470,1.280424,1.252482
LINE441,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE442,0.000000,-0.375441,0.000000,3.052425,0.000000,2.420051
LINE443,0.000000,3.278932,0.000000,2.553260,2.109061,1.252503
LINE444,0.000000,3.492966,0.000000,-0.248004,0.000000,4.686220
LINE445,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE446,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE447,0.000000,3.068081,0.000000,-0.245552,1.280424,1.252482
LINE448,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE449,0.000000,-0.198529,0.000000,2.921901,0.000000,2.623658
LINE450,0.000000,3.647399,0.000000,3.647399,2.109061,1.252503
LINE451,0.000000,3.435795,0.000000,-0.254148,0.000000,4.680642
LINE452,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE453,0.000000,-0.768744,0.000000,4.194684,0.000000,3.335287
LINE454,0.000000,3.082802,0.000000,-0.249909,1.280424,1.252482
LINE455,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE456,0.000000,-0.262247,0.000000,2.666222,0.000000,2.657908
LINE457,0.000000,1.971729,0.000000,-0.631777,2.109061,1.252503
LINE458,0.000000,3.406136,0.000000,-0.144397,0.000000,4.681892
LINE459,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE460,0.000000,0.342764,0.000000,-1.097517,0.000000,1.958977
LINE461,0.200647,-0.841048,0.000000,0.271761,0.000000,4.658400
LINE462,0.000000,3.056347,0.000000,-0.243622,1.280424,1.252482
LINE463,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE464,0.000000,-0.332104,0.000000,2.605612,0.000000,2.329779
LINE465,0.000000,3.449319,0.000000,-0.208918,0.000000,4.683252
LINE466,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE467,0.000000,4.030698,0.000000,2.176978,0.000000,1.058151
LINE468,0.000000,4.406733,0.000000,4.406733,0.000000,-0.983617
LINE469,0.200647,-0.841048,0.000000,0.287969,0.000000,4.656343
LINE470,0.000000,3.038313,0.000000,-0.274812,1.280424,1.252482
LINE471,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE472,0.000000,-0.253506,0.000000,3.033771,0.000000,3.139086
LINE473,0.000000,3.401954,0.000000,-0.122151,0.000000,4.678866
LINE474,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE475,0.000000,4.241892,0.000000,1.877407,0.000000,2.692072
LINE476,0.200647,-0.841048,0.000000,0.287494,0.000000,4.674225
LINE477,0.000000,3.008495,0.000000,-0.206844,1.280424,1.252482
LINE478,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE479,0.000000,-0.457148,0.000000,2.611712,0.000000,3.182446
LINE480,0.000000,3.382575,0.000000,-0.066598,0.000000,4.651899
LINE481,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE482,0.000000,4.604401,0.000000,0.328670,0.000000,0.049126
LINE483,0.401314,-0.841034,0.000000,1.065729,0.000000,4.703439
LINE484,0.200647,-0.841048,0.000000,0.204991,0.000000,4.670448
LINE485,0.000000,3.052925,0.000000,-0.042747,1.280424,1.252482
LINE486,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE487,0.000000,-0.359487,0.000000,2.436566,0.000000,3.402540
LINE488,0.000000,4.048364,0.000000,-0.050495,0.000000,1.702088
LINE489,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE490,0.000000,1.492443,0.000000,1.574837,0.000000,1.458353
LINE491,0.179755,-0.841034,0.000000,1.053023,0.000000,4.707206
LINE492,0.221559,-0.841034,0.000000,3.279248,0.000000,1.618162
LINE493,0.200647,-0.841048,0.000000,0.335311,0.000000,4.687204
LINE494,0.000000,3.079351,0.000000,0.206190,1.280424,1.252482
LINE495,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE496,0.000000,-0.312806,0.000000,2.510789,0.000000,3.782916
LINE497,0.000000,3.075279,0.000000,-0.105418,0.000000,1.596923
LINE498,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE499,0.000000,-0.415590,0.000000,0.503416,0.000000,4.200151
LINE500,0.179755,-0.841034,0.000000,0.903287,0.000000,4.701225
LINE501,0.221559,-0.841034,0.000000,3.391144,0.000000,1.604310
LINE502,0.200647,-0.841048,0.000000,0.336186,0.000000,4.684201
LINE503,0.000000,2.884150,0.000000,0.207619,1.280424,1.252482
LINE504,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE505,0.000000,-0.349094,0.000000,2.457529,0.000000,4.116073
LINE506,0.000000,1.283428,0.000000,4.638985,0.000000,2.964824
LINE507,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE508,0.000000,3.339846,0.000000,0.360005,0.000000,-1.374442
LINE509,0.179755,-0.841034,0.000000,0.739757,0.000000,-1.559345
LINE510,0.200647,-0.841048,0.000000,0.316732,0.000000,4.640996
LINE511,0.000000,2.748783,0.000000,0.567362,1.280424,1.252482
LINE512,0.000000,2.716292,0.762356,3.347722,0.000000,1.995605
LINE513,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE514,0.000000,-0.374935,0.000000,2.617960,0.000000,4.175166
LINE515,0.000000,0.907220,1.202610,3.347802,0.954042,1.252366
LINE516,0.000000,-1.300404,0.000000,-0.361425,0.000000,1.489586
LINE517,0.965725,-0.841015,0.000000,3.822231,0.000000,-1.458598
LINE518,0.179755,-0.841034,0.000000,0.375003,0.000000,4.694611
LINE519,0.200647,-0.841048,0.000000,0.368001,0.000000,4.629440
LINE520,0.000000,3.181364,0.000000,0.369311,1.280424,1.252482
LINE521,0.000000,-0.363423,0.762356,3.347722,0.000000,1.643772
LINE522,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE523,0.000000,-0.266360,0.000000,3.403451,0.000000,4.555828
LINE524,0.000000,0.913851,1.202610,3.347802,0.954042,1.252366
LINE525,0.000000,0.383018,0.000000,0.383018,0.000000,3.544963
LINE526,0.965725,-0.841015,0.000000,3.818020,0.000000,-1.457503
LINE527,0.179755,-0.841034,0.000000,0.748278,0.000000,4.708047
LINE528,0.200647,-0.841048,0.000000,0.391501,0.000000,4.663751
LINE529,0.000000,2.728717,0.000000,0.342048,1.280424,1.252482
LINE530,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE531,0.000000,-0.370429,0.000000,3.493568,0.000000,-1.292782
LINE532,0.000000,0.916100,1.202610,3.347802,0.954042,1.252366
LINE533,0.000000,-0.767511,0.000000,2.940281,0.000000,4.629724
LINE534,0.965725,-0.841015,0.000000,3.829235,0.000000,-1.473808
LINE535,0.179755,-0.841034,0.000000,1.292891,0.000000,4.700416
LINE536,0.200647,-0.841048,0.000000,0.448565,0.000000,4.608172
LINE537,0.000000,0.598284,0.000000,-0.066857,1.046105,1.252483
LINE538,0.000000,2.450757,0.000000,1.448761,0.234318,1.252473
LINE539,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE540,0.000000,-0.252179,0.000000,-0.214455,0.000000,-1.472114
LINE541,0.000000,0.917189,1.202610,3.347802,0.954042,1.252366
LINE542,0.000000,-0.183143,0.000000,3.025349,0.000000,-1.218336
LINE543,0.965725,-0.841015,0.000000,3.790995,0.000000,-1.450818
LINE544,0.179755,-0.841034,0.000000,-0.333909,0.000000,-1.531150
LINE545,0.200647,-0.841048,0.000000,0.430526,0.000000,4.589961
LINE546,0.000000,4.059022,0.000000,3.747871,1.046105,1.252483
LINE547,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE548,0.000000,0.492764,0.000000,2.956365,0.000000,-0.760800
LINE549,0.000000,0.941100,1.202610,3.347802,0.954042,1.252366
LINE550,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE551,0.229932,-0.841018,0.000000,3.719715,0.000000,-1.270592
LINE552,0.735793,-0.841015,0.000000,0.036110,0.000000,-1.567750
LINE553,0.179755,-0.841034,0.000000,2.762018,0.000000,0.993196
LINE554,0.200647,-0.841048,0.000000,0.390072,0.000000,4.164608
LINE555,0.000000,3.657574,0.000000,-1.368174,1.046105,1.252483
LINE556,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE557,0.000000,0.251543,0.000000,4.136430,0.000000,-0.216787
LINE558,0.000000,0.937143,1.202610,3.347802,0.954042,1.252366
LINE559,0.000000,1.501739,0.000000,4.136358,0.000000,1.377529
LINE560,0.229932,-0.841018,0.000000,3.645087,0.000000,-1.478353
LINE561,0.735793,-0.841015,0.000000,0.323803,0.000000,1.484305
LINE562,0.179755,-0.841034,0.000000,2.844127,0.000000,-1.549224
LINE563,0.200647,-0.841048,0.000000,0.305139,0.000000,4.627002
LINE564,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE565,0.000000,2.914210,0.000000,-0.333806,0.000000,4.500238
LINE566,0.000000,0.967542,0.201123,3.347796,0.954042,1.252366
LINE567,0.000000,2.849449,0.000000,2.849449,0.000000,4.532593
LINE568,0.000000,4.576771,1.001487,3.347803,0.000000,-1.457157
LINE569,0.229932,-0.841018,0.000000,3.753653,0.000000,-1.275486
LINE570,0.200647,-0.841048,0.000000,0.671781,0.000000,4.653300
LINE571,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE572,0.000000,1.103578,0.201123,3.347796,0.954042,1.252366
LINE573,0.000000,3.074964,0.000000,3.074964,0.000000,3.109123
LINE574,0.000000,4.535537,1.001487,3.347803,0.000000,-1.451440
LINE575,0.229932,-0.841018,0.000000,4.048995,0.000000,1.315918
LINE576,0.200647,-0.841048,0.000000,0.335536,0.000000,-1.541464
LINE577,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE578,0.000000,4.583283,0.201123,3.347796,0.954042,1.252366
LINE579,0.000000,2.939912,0.000000,2.939912,0.000000,-0.145406
LINE580,0.000000,1.075039,0.000000,-0.160372,0.000000,3.748365
LINE581,0.000000,4.442299,1.001487,3.347803,0.000000,-1.470730
LINE582,0.229932,-0.841018,0.000000,3.385700,0.000000,1.511006
LINE583,0.200647,-0.841048,0.000000,1.333335,0.000000,-1.551245
LINE584,0.000000,-0.818463,0.192682,3.347714,0.000000,1.578086
LINE585,4.855564,-0.841092,3.734045,3.347895,3.604882,1.252475
LINE586,0.000000,4.310221,0.201123,3.347796,0.954042,1.252366
LINE587,0.000000,4.633236,0.000000,0.257338,0.000000,-1.266045
LINE588,0.000000,0.829589,0.000000,-0.257210,0.000000,3.351082
LINE589,0.000000,4.426266,1.001487,3.347803,0.000000,-1.493283
LINE590,0.229932,-0.841018,0.000000,3.014697,0.000000,0.567883
LINE591,0.200647,-0.841048,0.000000,2.536925,0.000000,-1.490253
LINE592,0.000000,-0.846367,0.192682,3.347714,0.000000,1.577059
LINE593,4.855564,-0.841092,3.734045,3.347895,3.604882,1.252475
LINE594,0.000000,-0.071094,0.201123,3.347796,0.000000,1.270431
LINE595,0.000000,2.875610,0.000000,3.800802,0.954042,1.252366
LINE596,0.000000,0.896555,0.000000,-0.174764,0.000000,3.092002
LINE597,0.000000,4.576722,1.001487,3.347803,0.000000,-1.490101
LINE598,0.229932,-0.841018,0.000000,3.687781,0.000000,1.555171
LINE599,0.200647,-0.841048,0.000000,2.837606,0.000000,-1.401666
LINE600,0.000000,-0.749392,0.192682,3.347714,0.000000,1.584384
LINE601,0.000000,3.369105,0.000000,0.590139,0.188300,1.252467
LINE602,4.855564,-0.841092,3.734045,3.347895,3.416582,1.252476
LINE603,0.000000,-0.049023,0.201123,3.347796,0.000000,-1.511739
LINE604,0.000000,0.229057,0.000000,0.229057,0.000000,4.308325
LINE605,0.000000,3.368013,0.000000,1.948241,0.000000,1.317123
LINE606,0.000000,-0.330429,0.000000,0.031752,0.954042,1.252366
LINE607,0.000000,1.419268,0.000000,4.637071,0.000000,1.560433
LINE608,0.000000,0.971232,0.000000,-0.248231,0.000000,2.083049
LINE609,0.000000,4.591503,1.001487,3.347803,0.000000,-1.490372
LINE610,0.229932,-0.841018,0.000000,0.067820,0.000000,1.341859
LINE611,0.200647,-0.841048,0.000000,1.483311,0.000000,-1.547475
LINE612,0.000000,-0.824045,0.192682,3.347714,0.000000,1.570830
LINE613,0.000000,3.391096,0.000000,2.550768,0.188300,1.252467
LINE614,4.855564,-0.841092,3.734045,3.347895,3.416582,1.252476
LINE615,0.000000,0.291252,0.201123,3.347796,0.000000,3.074074
LINE616,0.000000,2.574567,0.000000,4.440005,0.000000,3.486346
LINE617,0.000000,2.655174,0.000000,0.200373,0.000000,4.165226
LINE618,0.000000,0.896314,0.000000,0.135081,0.954042,1.252366
LINE619,0.000000,1.329075,0.000000,-0.110656,0.000000,1.535786
LINE620,0.000000,4.536186,1.001487,3.347803,0.000000,-1.494361
LINE621,0.200647,-0.841048,0.000000,-0.114763,0.000000,4.641902
LINE622,0.000000,-0.868119,0.192682,3.347714,0.000000,1.603535
LINE623,0.000000,1.005478,0.226205,3.347702,0.000000,1.561026
LINE624,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE625,0.000000,0.032150,0.201123,3.347796,0.000000,1.635797
LINE626,0.000000,1.202285,0.000000,-0.537503,0.000000,1.530656
LINE627,0.000000,4.545773,1.001487,3.347803,0.000000,-1.480037
LINE628,0.200647,-0.841048,0.000000,2.329645,0.000000,-1.545405
LINE629,0.000000,-0.768757,0.192682,3.347714,0.000000,1.601528
LINE630,0.000000,1.464272,0.226205,3.347702,0.000000,1.542657
LINE631,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE632,0.000000,0.177460,0.201123,3.347796,0.000000,1.660180
LINE633,0.000000,1.130890,0.000000,-0.231583,0.000000,1.379014
LINE634,0.000000,4.451992,1.001487,3.347803,0.000000,-1.479004
LINE635,0.000000,-0.743294,0.192682,3.347714,0.000000,1.597005
LINE636,0.000000,0.803261,0.226205,3.347702,0.000000,1.539006
LINE637,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE638,0.000000,0.000000,0.201123,3.347796,0.000000,3.074074
LINE639,0.000000,1.160154,0.000000,-0.522448,0.000000,1.106314
LINE640,0.000000,4.534339,1.001487,3.347803,0.000000,-1.485616
LINE641,0.000000,-0.753463,0.192682,3.347714,0.000000,1.600402
LINE642,0.000000,-0.307384,0.226205,3.347702,0.000000,1.497350
LINE643,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE644,0.000000,1.208410,0.000000,-0.170332,0.000000,1.027989
LINE645,0.000000,4.479545,1.001487,3.347803,0.000000,-1.473824
LINE646,0.000000,-0.760147,0.192682,3.347714,0.000000,1.603740
LINE647,0.000000,-0.551489,0.226205,3.347702,0.000000,1.488630
LINE648,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE649,0.000000,1.470511,0.000000,0.216929,0.000000,4.569449
LINE650,0.000000,4.401032,1.001487,3.347803,0.000000,-1.500915
LINE651,0.000000,-0.791855,0.192682,3.347714,0.000000,1.605501
LINE652,0.000000,-0.412353,0.226205,3.347702,0.000000,1.524376
LINE653,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE654,0.000000,1.807416,0.000000,0.811704,0.000000,4.404484
LINE655,0.000000,-1.533311,0.821306,3.347804,0.000000,-1.458854
LINE656,0.000000,-0.283840,0.180181,3.347799,0.000000,1.597822
LINE657,0.000000,-0.802580,0.192682,3.347714,0.000000,1.609660
LINE658,0.000000,-0.213957,0.226205,3.347702,0.000000,1.542618
LINE659,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE660,0.000000,2.226574,0.000000,0.718057,0.000000,4.322659
LINE661,0.000000,3.510285,0.821306,3.347804,0.000000,-1.551924
LINE662,0.000000,0.274032,0.180181,3.347799,0.000000,1.628739
LINE663,0.000000,-0.746405,0.192682,3.347714,0.000000,1.605739
LINE664,0.000000,-0.343048,0.226205,3.347702,0.000000,1.629165
LINE665,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE666,0.000000,2.082712,0.000000,1.106470,0.000000,4.516957
LINE667,0.000000,2.727404,0.821306,3.347804,0.000000,0.948210
LINE668,0.000000,-0.076949,0.180181,3.347799,0.000000,1.950726
LINE669,0.000000,-0.700302,0.192682,3.347714,0.000000,1.596131
LINE670,0.000000,-1.006111,0.226205,3.347702,0.000000,1.531581
LINE671,3.948298,-0.841069,0.000000,1.538163,0.000000,-1.545407
LINE672,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE673,0.000000,0.478890,0.000000,-1.348336,0.000000,4.026661
LINE674,0.000000,0.458718,0.821306,3.347804,0.000000,-1.523306
LINE675,0.000000,0.854304,0.180181,3.347799,0.000000,1.570442
LINE676,0.000000,-0.759087,0.192682,3.347714,0.000000,1.598664
LINE677,0.000000,4.595434,0.226205,3.347702,0.000000,1.615404
LINE678,3.948298,-0.841069,0.000000,1.460206,0.000000,-1.450965
LINE679,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE680,0.000000,2.939912,0.000000,2.939912,0.000000,-0.145406
LINE681,0.000000,-0.468530,0.821306,3.347804,0.000000,1.522500
LINE682,0.000000,-0.858863,0.192682,3.347714,0.000000,1.599935
LINE683,0.000000,0.359906,0.226205,3.347702,0.000000,1.545391
LINE684,3.948298,-0.841069,0.000000,0.706939,0.000000,-1.219686
LINE685,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE686,0.000000,-0.834370,0.192682,3.347714,0.000000,1.601653
LINE687,0.000000,2.702668,0.226205,3.347702,0.000000,1.564546
LINE688,3.948298,-0.841069,0.000000,0.717951,0.000000,-1.497972
LINE689,0.000000,3.859600,0.000000,2.012158,0.414301,1.252466
LINE690,0.907266,-0.841189,3.507841,3.347907,3.002281,1.252477
LINE691,0.000000,-0.853520,0.192682,3.347714,0.000000,1.594886
LINE692,3.948298,-0.841069,0.000000,0.565625,0.000000,-0.896229
LINE693,0.000000,3.739013,0.000000,1.992520,0.205058,1.252466
LINE694,0.000000,-0.196067,0.000000,3.173512,0.209243,1.252466
LINE695,0.000000,-1.262546,0.121492,3.347745,0.000000,1.477825
LINE696,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE697,0.000000,-0.890028,0.192682,3.347714,0.000000,1.596535
LINE698,3.948298,-0.841069,0.000000,0.705035,0.000000,-1.545960
LINE699,0.000000,3.807889,0.000000,2.059273,0.205058,1.252466
LINE700,0.000000,1.721846,0.000000,3.078915,0.209243,1.252466
LINE701,0.000000,-0.240477,0.121492,3.347745,0.000000,-1.350449
LINE702,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE703,0.000000,-0.941494,0.192682,3.347714,0.000000,1.590063
LINE704,3.948298,-0.841069,0.000000,0.636163,0.000000,-1.558767
LINE705,0.000000,4.316050,0.000000,2.096899,0.205058,1.252466
LINE706,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE707,0.000000,3.305421,0.000000,4.092079,0.000000,4.655257
LINE708,0.000000,-0.942682,0.192682,3.347714,0.000000,1.590823
LINE709,3.948298,-0.841069,0.000000,0.633821,0.000000,-1.563658
LINE710,0.000000,0.143133,0.000000,2.439193,0.205058,1.252466
LINE711,0.480804,-0.841215,3.386348,3.347913,3.002281,1.252477
LINE712,0.426462,-0.841160,0.000000,2.120150,0.000000,4.690091
LINE713,0.000000,3.343401,0.000000,4.380732,0.000000,4.617227
LINE714,0.000000,-0.883820,0.192682,3.347714,0.000000,1.582455
LINE715,3.948298,-0.841069,0.000000,0.636600,0.000000,-1.564709
LINE716,0.000000,0.964498,0.000000,1.772204,0.205058,1.252466
LINE717,0.480804,-0.841215,3.386348,3.347913,3.002281,1.252477
LINE718,0.426462,-0.841160,0.000000,2.107462,0.000000,4.688877
LINE719,0.000000,3.572006,0.000000,-1.500406,0.000000,4.649554
LINE720,0.000000,-0.876705,0.192682,3.347714,0.000000,1.587608
LINE721,3.948298,-0.841069,0.000000,0.611027,0.000000,-1.568042
LINE722,0.000000,3.206349,0.000000,1.423437,0.205058,1.252466
LINE723,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE724,0.000000,-1.230834,2.979889,3.347914,0.000000,1.594810
LINE725,0.426462,-0.841160,0.000000,2.004730,0.000000,4.711251
LINE726,0.000000,3.214384,0.000000,-1.101544,0.000000,4.625776
LINE727,0.000000,-0.673596,0.192682,3.347714,0.000000,1.576841
LINE728,3.948298,-0.841069,0.000000,0.588422,0.000000,4.707028
LINE729,0.000000,3.316715,0.000000,1.595042,0.205058,1.252466
LINE730,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE731,0.000000,-1.251994,2.979889,3.347914,0.000000,1.594901
LINE732,0.426462,-0.841160,0.000000,2.200732,0.000000,-1.558328
LINE733,0.000000,3.024987,0.000000,-1.448861,0.000000,4.547928
LINE734,0.000000,-0.760774,0.192682,3.347714,0.000000,1.527231
LINE735,3.948298,-0.841069,0.000000,0.549431,0.000000,4.710394
LINE736,0.000000,3.430619,0.000000,1.575598,0.205058,1.252466
LINE737,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE738,0.000000,-1.250548,2.979889,3.347914,0.000000,1.589928
LINE739,0.426462,-0.841160,0.000000,2.206225,0.000000,-1.569616
LINE740,0.000000,3.012059,0.000000,4.236243,0.000000,4.566195
LINE741,0.000000,-0.672469,0.192682,3.347714,0.000000,1.509407
LINE742,3.948298,-0.841069,0.000000,0.569324,0.000000,4.705498
LINE743,0.000000,0.019863,0.000000,2.481333,0.205058,1.252466
LINE744,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE745,0.000000,3.147105,2.753584,3.347916,0.000000,1.158451
LINE746,0.000000,-1.200743,0.226304,3.347896,0.000000,1.593481
LINE747,0.426462,-0.841160,0.000000,2.199887,0.000000,4.690693
LINE748,0.000000,2.751706,0.000000,3.717739,0.000000,4.635239
LINE749,0.000000,-1.003835,0.192682,3.347714,0.000000,1.525940
LINE750,3.948298,-0.841069,0.000000,0.525447,0.000000,-1.566797
LINE751,0.000000,4.348449,0.000000,1.712967,0.205058,1.252466
LINE752,0.480804,-0.841215,0.406460,3.347906,0.000000,1.446158
LINE753,0.000000,-0.250167,0.000000,3.460318,3.002281,1.252477
LINE754,0.000000,2.776866,2.753584,3.347916,0.000000,1.484165
LINE755,0.000000,-0.878775,0.226304,3.347896,0.000000,1.563234
LINE756,0.426462,-0.841160,0.000000,2.390344,0.000000,4.701796
LINE757,0.000000,2.768359,0.000000,2.636732,0.000000,4.648230
LINE758,0.000000,-0.083544,0.192682,3.347714,0.000000,1.486606
LINE759,3.948298,-0.841069,0.000000,0.582422,0.000000,-1.565256
LINE760,0.000000,3.638817,0.000000,2.629741,0.205058,1.252466
LINE761,0.480804,-0.841215,0.406460,3.347906,0.000000,1.446715
LINE762,0.000000,-0.253245,0.000000,3.464547,3.002281,1.252477
LINE763,0.000000,-1.569544,0.226304,3.347896,0.000000,1.656061
LINE764,0.426462,-0.841160,0.000000,2.482868,0.000000,4.685666
LINE765,0.000000,2.732012,0.000000,1.337488,0.000000,4.622209
LINE766,0.000000,0.840758,0.192682,3.347714,0.000000,1.317549
LINE767,3.948298,-0.841069,0.000000,0.513587,0.000000,-1.556981
LINE768,0.000000,4.628845,0.000000,4.588426,0.205058,1.252466
