# Result_no_control/output_current_peak.csv run at 2000-01-01 18:03:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE378,0.000000,1.294187,0.000000,4.510712,178.827747,1.243685
LINE379,139.863603,-0.998867,0.000000,3.681882,0.000000,-0.256046
LINE380,140.806298,-1.012316,0.000000,0.176106,0.000000,2.767075
LINE381,0.000000,4.171188,133.460508,3.382483,0.000000,-1.496654
LINE382,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE383,1065.389794,-1.049587,1133.110733,3.434679,1469.993071,1.263616
LINE384,0.000000,1.120755,0.000000,3.787825,178.827747,1.243685
LINE385,0.000000,1.513725,0.000000,4.571886,0.000000,-0.574918
LINE386,139.863603,-0.998867,0.000000,3.129975,0.000000,-0.067031
LINE387,140.806298,-1.012316,0.000000,-0.031351,0.000000,2.594183
LINE388,0.000000,-1.495848,133.460508,3.382483,0.000000,1.190139
LINE389,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE390,1065.389794,-1.049587,1133.110733,3.434679,1469.993071,1.263616
LINE391,0.000000,1.120788,0.000000,3.745468,178.827747,1.243685
LINE392,0.000000,1.511125,0.000000,4.563789,0.000000,-0.456072
LINE393,0.000000,4.442290,133.460508,3.382483,0.000000,-1.248795
LINE394,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE395,0.000000,-0.367912,0.000000,2.829822,372.278717,1.252881
LINE396,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE397,0.000000,1.179435,0.000000,3.935937,178.827747,1.243685
LINE398,0.000000,1.489474,0.000000,4.571107,0.000000,-0.485235
LINE399,0.000000,4.390949,133.460508,3.382483,0.000000,0.731416
LINE400,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE401,0.000000,-0.386819,0.000000,2.745331,372.278717,1.252881
LINE402,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE403,0.000000,1.209716,0.000000,4.510534,178.827747,1.243685
LINE404,0.000000,1.421383,0.000000,4.558174,0.000000,0.774821
LINE405,0.000000,4.349998,133.460508,3.382483,0.000000,0.010555
LINE406,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE407,0.000000,-0.616767,0.000000,2.638304,372.278717,1.252881
LINE408,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE409,0.000000,-1.082917,0.000000,2.374542,0.000000,-1.548893
LINE410,0.000000,1.423327,0.000000,4.258660,178.827747,1.243685
LINE411,0.000000,1.492520,0.000000,4.569951,0.000000,1.181915
LINE412,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE413,0.000000,-0.956541,0.000000,2.369179,372.278717,1.252881
LINE414,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE415,0.000000,-1.124475,0.000000,2.581203,0.000000,-1.480449
LINE416,0.000000,1.376312,0.000000,-1.451061,178.827747,1.243685
LINE417,0.000000,1.396528,0.000000,4.599325,0.000000,1.031128
LINE418,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE419,0.000000,-0.745828,0.000000,2.556595,372.278717,1.252881
LINE420,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE421,0.000000,-1.257599,0.000000,2.565620,0.000000,4.707087
LINE422,0.000000,1.670728,0.000000,4.538027,178.827747,1.243685
LINE423,0.000000,1.384641,0.000000,4.616011,0.000000,1.055509
LINE424,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE425,0.000000,1.343871,0.000000,4.475325,0.000000,1.920527
LINE426,0.000000,-0.622816,0.000000,2.467393,372.278717,1.252881
LINE427,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE428,0.000000,-0.951637,0.000000,2.449326,0.000000,4.326219
LINE429,0.000000,1.778257,0.000000,3.049222,178.827747,1.243685
LINE430,0.000000,1.423802,0.000000,4.607762,0.000000,0.990792
LINE431,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE432,0.000000,-1.301310,0.000000,-0.280420,0.000000,1.546705
LINE433,0.000000,-0.512275,0.000000,2.408425,372.278717,1.252881
LINE434,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE435,0.000000,-1.141884,0.000000,2.519411,0.000000,4.423441
LINE436,0.000000,1.881323,0.000000,-1.555288,178.827747,1.243685
LINE437,0.000000,1.430913,0.000000,4.608859,0.000000,1.410456
LINE438,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE439,0.000000,-0.928561,0.000000,4.253474,0.000000,0.438330
LINE440,0.000000,-0.417425,0.000000,2.501336,372.278717,1.252881
LINE441,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE442,0.000000,-1.249665,0.000000,2.838071,0.000000,-1.414031
LINE443,0.000000,1.892957,0.000000,4.409899,178.827747,1.243685
LINE444,0.000000,1.335852,0.000000,4.636155,0.000000,1.410600
LINE445,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE446,0.000000,3.452664,0.000000,3.704931,0.000000,1.549624
LINE447,0.000000,-0.547926,0.000000,2.358600,372.278717,1.252881
LINE448,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE449,0.000000,-1.063080,0.000000,2.599492,0.000000,4.707694
LINE450,0.000000,-1.385027,0.000000,0.698226,178.827747,1.243685
LINE451,0.000000,1.396614,0.000000,4.615349,0.000000,1.343712
LINE452,807.686795,-1.020253,431.741208,3.408671,169.754451,1.204810
LINE453,0.000000,0.756555,0.000000,2.980167,0.000000,-0.106845
LINE454,0.000000,-0.516974,0.000000,2.507046,372.278717,1.252881
LINE455,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE456,0.000000,-1.418169,0.000000,2.216159,0.000000,4.079760
LINE457,0.000000,-1.467758,0.000000,-0.354142,178.827747,1.243685
LINE458,0.000000,1.452733,0.000000,4.636438,0.000000,1.334559
LINE459,652.122831,-1.020650,431.741208,3.408671,169.754451,1.204810
LINE460,0.000000,0.124157,0.000000,1.859004,0.000000,-1.438290
LINE461,155.564230,-1.018589,0.000000,1.593989,0.000000,-1.486729
LINE462,0.000000,-0.463115,0.000000,2.580595,372.278717,1.252881
LINE463,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE464,0.000000,-1.080216,0.000000,2.138063,0.000000,2.697033
LINE465,0.000000,1.456747,0.000000,4.656971,0.000000,1.384169
LINE466,652.122831,-1.020650,431.741208,3.408671,169.754451,1.204810
LINE467,0.000000,2.453179,0.000000,0.495243,0.000000,4.562272
LINE468,0.000000,0.909456,0.000000,0.909456,0.000000,4.397625
LINE469,155.564230,-1.018589,0.000000,1.584365,0.000000,-1.453436
LINE470,0.000000,-0.392267,0.000000,2.587584,372.278717,1.252881
LINE471,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE472,0.000000,-1.116868,0.000000,2.640148,0.000000,1.792635
LINE473,0.000000,1.461377,0.000000,4.688774,0.000000,1.352034
LINE474,652.122831,-1.020650,431.741208,3.408671,169.754451,1.204810
LINE475,0.000000,3.893991,0.000000,-1.275879,0.000000,0.851173
LINE476,155.564230,-1.018589,0.000000,1.581967,0.000000,-1.419312
LINE477,0.000000,-0.473877,0.000000,2.432418,372.278717,1.252881
LINE478,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE479,0.000000,-0.866656,0.000000,1.617285,0.000000,1.866099
LINE480,0.000000,1.340682,0.000000,4.709961,0.000000,-1.330024
LINE481,336.753057,-1.020501,431.741208,3.408671,169.754451,1.204810
LINE482,0.000000,2.046534,0.000000,3.143232,0.000000,4.471138
LINE483,315.369782,-1.020810,0.000000,-0.905350,0.000000,-1.483912
LINE484,155.564230,-1.018589,0.000000,1.518506,0.000000,-1.489577
LINE485,0.000000,-0.511154,0.000000,2.233942,372.278717,1.252881
LINE486,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE487,0.000000,-0.475226,0.000000,1.527639,0.000000,0.378318
LINE488,0.000000,2.755932,0.000000,4.550617,0.000000,1.090124
LINE489,336.753057,-1.020501,431.741208,3.408671,169.754451,1.204810
LINE490,0.000000,4.009086,0.000000,-0.299093,0.000000,4.118537
LINE491,156.506234,-1.020754,0.000000,-0.952108,0.000000,-1.477549
LINE492,158.863549,-1.020866,0.000000,-0.227351,0.000000,1.239721
LINE493,155.564230,-1.018589,0.000000,1.639940,0.000000,-1.532384
LINE494,0.000000,-0.367447,0.000000,1.356256,372.278717,1.252881
LINE495,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE496,0.000000,-0.700353,0.000000,1.624493,0.000000,0.579752
LINE497,0.000000,-1.246595,0.000000,4.635598,0.000000,4.605456
LINE498,336.753057,-1.020501,431.741208,3.408671,169.754451,1.204810
LINE499,0.000000,-1.448659,0.000000,1.178569,0.000000,4.599033
LINE500,156.506234,-1.020754,0.000000,-0.696043,0.000000,4.706909
LINE501,158.863549,-1.020866,0.000000,0.352963,0.000000,4.476440
LINE502,155.564230,-1.018589,0.000000,1.525624,0.000000,-1.524155
LINE503,0.000000,0.334265,0.000000,1.534993,372.278717,1.252881
LINE504,1065.389794,-1.049587,1133.110733,3.434679,1097.743078,1.267256
LINE505,0.000000,-0.226803,0.000000,1.906649,0.000000,-0.905946
LINE506,0.000000,4.501108,0.000000,-1.537487,0.000000,-1.461768
LINE507,336.753057,-1.020501,431.741208,3.408671,169.754451,1.204810
LINE508,0.000000,-0.682244,0.000000,4.375159,0.000000,1.652228
LINE509,156.506234,-1.020754,0.000000,-1.174620,0.000000,4.703354
LINE510,155.564230,-1.018589,0.000000,1.593311,0.000000,-1.474310
LINE511,0.000000,-0.373005,0.000000,1.058640,372.278717,1.252881
LINE512,0.000000,2.802728,132.953983,3.406056,0.000000,1.760049
LINE513,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE514,0.000000,-0.425643,0.000000,2.382666,0.000000,-1.455804
LINE515,0.000000,2.783811,431.741208,3.408671,169.754451,1.204810
LINE516,0.000000,1.862921,0.000000,0.497457,0.000000,4.326624
LINE517,336.753057,-1.020501,0.000000,1.548012,0.000000,1.322942
LINE518,156.506234,-1.020754,0.000000,-1.124524,0.000000,-1.460165
LINE519,155.564230,-1.018589,0.000000,1.553489,0.000000,-1.462793
LINE520,0.000000,-0.618397,0.000000,2.117931,372.278717,1.252881
LINE521,0.000000,2.639929,132.953983,3.406056,0.000000,1.715715
LINE522,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE523,0.000000,-1.108404,0.000000,2.479951,0.000000,1.448464
LINE524,0.000000,2.813691,431.741208,3.408671,169.754451,1.204810
LINE525,0.000000,1.442722,0.000000,4.510062,0.000000,-1.206972
LINE526,336.753057,-1.020501,0.000000,1.545980,0.000000,1.303150
LINE527,156.506234,-1.020754,0.000000,4.006212,0.000000,-1.327172
LINE528,155.564230,-1.018589,0.000000,1.748884,0.000000,-1.200837
LINE529,0.000000,-0.584414,0.000000,2.134282,372.278717,1.252881
LINE530,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE531,0.000000,-0.941449,0.000000,2.002525,0.000000,1.515884
LINE532,0.000000,2.863939,431.741208,3.408671,169.754451,1.204810
LINE533,0.000000,1.382080,0.000000,-1.144234,0.000000,-0.588194
LINE534,336.753057,-1.020501,0.000000,1.531952,0.000000,1.284055
LINE535,156.506234,-1.020754,0.000000,2.176105,0.000000,-0.529868
LINE536,155.564230,-1.018589,0.000000,2.018649,0.000000,-1.362516
LINE537,0.000000,-0.020063,0.000000,3.152360,187.882974,1.254343
LINE538,0.000000,-1.400052,0.000000,2.230877,184.396147,1.251392
LINE539,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE540,0.000000,4.314641,0.000000,1.092944,0.000000,-0.428715
LINE541,0.000000,2.855065,431.741208,3.408671,169.754451,1.204810
LINE542,0.000000,2.131207,0.000000,-1.512391,0.000000,1.311832
LINE543,336.753057,-1.020501,0.000000,1.525051,0.000000,1.317364
LINE544,156.506234,-1.020754,0.000000,1.997601,0.000000,-1.056450
LINE545,155.564230,-1.018589,0.000000,2.041093,0.000000,-1.283754
LINE546,0.000000,-0.019802,0.000000,3.130857,187.882974,1.254343
LINE547,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE548,0.000000,-1.359780,0.000000,0.396630,0.000000,-0.639111
LINE549,0.000000,2.847565,431.741208,3.408671,169.754451,1.204810
LINE550,0.000000,0.587455,0.000000,0.587455,0.000000,2.153027
LINE551,177.448059,-1.020521,0.000000,1.618328,0.000000,1.293349
LINE552,159.304998,-1.020479,0.000000,2.862408,0.000000,-1.464939
LINE553,156.506234,-1.020754,0.000000,1.851661,0.000000,-0.208621
LINE554,155.564230,-1.018589,0.000000,2.005569,0.000000,-1.125391
LINE555,0.000000,-0.007680,0.000000,3.137687,187.882974,1.254343
LINE556,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE557,0.000000,4.533117,0.000000,-0.219825,0.000000,-0.757352
LINE558,0.000000,2.841432,431.741208,3.408671,169.754451,1.204810
LINE559,0.000000,0.200124,0.000000,-1.342832,0.000000,2.132529
LINE560,177.448059,-1.020521,0.000000,1.125833,0.000000,1.055689
LINE561,159.304998,-1.020479,0.000000,2.925245,0.000000,3.865128
LINE562,156.506234,-1.020754,0.000000,3.127877,0.000000,-0.395432
LINE563,155.564230,-1.018589,0.000000,1.989830,0.000000,-1.408655
LINE564,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE565,0.000000,-1.538255,0.000000,4.533070,0.000000,4.640177
LINE566,0.000000,3.216452,144.088392,3.408378,169.754451,1.204810
LINE567,0.000000,2.907390,0.000000,2.562011,0.000000,1.390082
LINE568,0.000000,1.164300,287.652825,3.408819,0.000000,1.229932
LINE569,177.448059,-1.020521,0.000000,1.610855,0.000000,1.225584
LINE570,155.564230,-1.018589,0.000000,1.623906,0.000000,-1.362180
LINE571,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE572,0.000000,2.710575,144.088392,3.408378,169.754451,1.204810
LINE573,0.000000,3.723569,0.000000,2.712239,0.000000,-1.404311
LINE574,0.000000,1.205269,287.652825,3.408819,0.000000,1.242111
LINE575,177.448059,-1.020521,0.000000,2.143211,0.000000,1.424805
LINE576,155.564230,-1.018589,0.000000,1.540685,0.000000,-0.776796
LINE577,1065.389794,-1.049587,1000.218449,3.438484,1097.743078,1.267256
LINE578,0.000000,-0.296637,144.088392,3.408378,169.754451,1.204810
LINE579,0.000000,1.367294,0.000000,4.485731,0.000000,2.506471
LINE580,0.000000,2.761911,0.000000,4.593839,0.000000,1.748774
LINE581,0.000000,1.271652,287.652825,3.408819,0.000000,1.202500
LINE582,177.448059,-1.020521,0.000000,1.873500,0.000000,1.473141
LINE583,155.564230,-1.018589,0.000000,1.442964,0.000000,4.710540
LINE584,0.000000,1.207058,134.678319,3.409239,0.000000,1.300468
LINE585,1065.389794,-1.049587,865.606678,3.443033,1097.743078,1.267256
LINE586,0.000000,-0.310696,144.088392,3.408378,169.754451,1.204810
LINE587,0.000000,3.397415,0.000000,1.520324,0.000000,0.205828
LINE588,0.000000,2.321016,0.000000,-0.969835,0.000000,1.690741
LINE589,0.000000,1.082330,287.652825,3.408819,0.000000,1.244784
LINE590,177.448059,-1.020521,0.000000,1.993636,0.000000,-0.388463
LINE591,155.564230,-1.018589,0.000000,1.919862,0.000000,-1.138261
LINE592,0.000000,1.235754,134.678319,3.409239,0.000000,1.319371
LINE593,1065.389794,-1.049587,865.606678,3.443033,1097.743078,1.267256
LINE594,0.000000,1.349132,144.088392,3.408378,0.000000,1.568363
LINE595,0.000000,-0.691836,0.000000,3.784102,169.754451,1.204810
LINE596,0.000000,2.222399,0.000000,0.149922,0.000000,1.547818
LINE597,0.000000,1.107277,287.652825,3.408819,0.000000,1.247046
LINE598,177.448059,-1.020521,0.000000,4.106277,0.000000,-0.870375
LINE599,155.564230,-1.018589,0.000000,2.227899,0.000000,-1.468601
LINE600,0.000000,1.243134,134.678319,3.409239,0.000000,1.337386
LINE601,0.000000,3.992647,0.000000,4.174238,192.424833,1.246772
LINE602,1065.389794,-1.049587,865.606678,3.443033,905.367195,1.271610
LINE603,0.000000,1.577179,144.088392,3.408378,0.000000,1.009343
LINE604,0.000000,1.920393,0.000000,1.219675,0.000000,-1.003092
LINE605,0.000000,0.876289,0.000000,1.877959,0.000000,4.265358
LINE606,0.000000,-1.355119,0.000000,-0.062705,169.754451,1.204810
LINE607,0.000000,-0.773439,0.000000,4.220632,0.000000,1.249375
LINE608,0.000000,1.879104,0.000000,-0.169594,0.000000,1.588243
LINE609,0.000000,1.078600,287.652825,3.408819,0.000000,1.242673
LINE610,177.448059,-1.020521,0.000000,3.155970,0.000000,-0.423815
LINE611,155.564230,-1.018589,0.000000,1.557166,0.000000,3.217815
LINE612,0.000000,1.149483,134.678319,3.409239,0.000000,1.311464
LINE613,0.000000,4.232244,0.000000,2.824106,192.424833,1.246772
LINE614,1065.389794,-1.049587,865.606678,3.443033,905.367195,1.271610
LINE615,0.000000,-1.174667,144.088392,3.408378,0.000000,1.039630
LINE616,0.000000,1.539100,0.000000,-1.109181,0.000000,3.026584
LINE617,0.000000,1.543413,0.000000,2.514009,0.000000,0.607266
LINE618,0.000000,3.275005,0.000000,0.018127,169.754451,1.204810
LINE619,0.000000,0.981321,0.000000,0.427580,0.000000,1.323797
LINE620,0.000000,1.102551,287.652825,3.408819,0.000000,1.295171
LINE621,155.564230,-1.018589,0.000000,0.989741,0.000000,4.101095
LINE622,0.000000,0.978438,134.678319,3.409239,0.000000,1.312384
LINE623,0.000000,0.902120,135.245213,3.414158,0.000000,-1.320574
LINE624,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE625,0.000000,-1.050312,144.088392,3.408378,0.000000,1.348281
LINE626,0.000000,2.451109,0.000000,0.391198,0.000000,1.301362
LINE627,0.000000,0.895688,287.652825,3.408819,0.000000,1.229623
LINE628,155.564230,-1.018589,0.000000,3.488467,0.000000,4.502502
LINE629,0.000000,1.231355,134.678319,3.409239,0.000000,0.988255
LINE630,0.000000,0.832374,135.245213,3.414158,0.000000,-1.266827
LINE631,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE632,0.000000,-0.852917,144.088392,3.408378,0.000000,-0.067519
LINE633,0.000000,2.395172,0.000000,-0.488864,0.000000,2.235103
LINE634,0.000000,0.958203,287.652825,3.408819,0.000000,1.224036
LINE635,0.000000,1.190445,134.678319,3.409239,0.000000,1.191643
LINE636,0.000000,0.451997,135.245213,3.414158,0.000000,-1.478456
LINE637,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE638,0.000000,-0.531166,144.088392,3.408378,0.000000,3.074074
LINE639,0.000000,3.041387,0.000000,0.215638,0.000000,1.768753
LINE640,0.000000,0.950743,287.652825,3.408819,0.000000,1.227480
LINE641,0.000000,1.178628,134.678319,3.409239,0.000000,1.214020
LINE642,0.000000,0.409073,135.245213,3.414158,0.000000,-0.280032
LINE643,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE644,0.000000,2.503209,0.000000,1.490678,0.000000,3.399563
LINE645,0.000000,0.856396,287.652825,3.408819,0.000000,1.191477
LINE646,0.000000,1.162459,134.678319,3.409239,0.000000,1.254877
LINE647,0.000000,0.061691,135.245213,3.414158,0.000000,0.135573
LINE648,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE649,0.000000,2.856262,0.000000,1.544415,0.000000,-1.484180
LINE650,0.000000,0.897415,287.652825,3.408819,0.000000,0.517072
LINE651,0.000000,1.189858,134.678319,3.409239,0.000000,1.182175
LINE652,0.000000,-0.349629,135.245213,3.414158,0.000000,-0.950602
LINE653,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE654,0.000000,2.496095,0.000000,1.521251,0.000000,-1.387187
LINE655,0.000000,-0.364783,145.229696,3.408953,0.000000,1.358756
LINE656,0.000000,1.500353,142.423131,3.408681,0.000000,1.401026
LINE657,0.000000,1.237416,134.678319,3.409239,0.000000,1.213087
LINE658,0.000000,-0.941853,135.245213,3.414158,0.000000,-1.156472
LINE659,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE660,0.000000,3.100383,0.000000,1.364960,0.000000,-1.492285
LINE661,0.000000,0.228250,145.229696,3.408953,0.000000,1.054163
LINE662,0.000000,1.729245,142.423131,3.408681,0.000000,0.769348
LINE663,0.000000,1.185531,134.678319,3.409239,0.000000,1.244326
LINE664,0.000000,-1.284406,135.245213,3.414158,0.000000,1.828619
LINE665,1065.389794,-1.049587,730.428281,3.448379,905.367195,1.271610
LINE666,0.000000,3.262854,0.000000,1.451397,0.000000,4.684909
LINE667,0.000000,0.329397,145.229696,3.408953,0.000000,1.692752
LINE668,0.000000,1.715842,142.423131,3.408681,0.000000,1.497630
LINE669,0.000000,1.182816,134.678319,3.409239,0.000000,1.243046
LINE670,0.000000,-0.838640,135.245213,3.414158,0.000000,1.921741
LINE671,450.141311,-1.044415,0.000000,1.574667,0.000000,3.622667
LINE672,615.258911,-1.053372,730.428281,3.448379,905.367195,1.271610
LINE673,0.000000,1.296296,0.000000,1.839980,0.000000,1.308904
LINE674,0.000000,-0.396250,145.229696,3.408953,0.000000,4.470007
LINE675,0.000000,1.656812,142.423131,3.408681,0.000000,1.403696
LINE676,0.000000,1.187523,134.678319,3.409239,0.000000,1.147283
LINE677,0.000000,2.684509,135.245213,3.414158,0.000000,3.389410
LINE678,450.141311,-1.044415,0.000000,1.492388,0.000000,3.603593
LINE679,615.258911,-1.053372,730.428281,3.448379,905.367195,1.271610
LINE680,0.000000,-0.201681,0.000000,2.996186,0.000000,-0.201681
LINE681,0.000000,-0.389692,145.229696,3.408953,0.000000,3.380693
LINE682,0.000000,1.198585,134.678319,3.409239,0.000000,1.113993
LINE683,0.000000,3.248785,135.245213,3.414158,0.000000,1.620652
LINE684,450.141311,-1.044415,0.000000,1.532936,0.000000,-0.198890
LINE685,615.258911,-1.053372,730.428281,3.448379,905.367195,1.271610
LINE686,0.000000,1.193434,134.678319,3.409239,0.000000,0.953840
LINE687,0.000000,3.965514,135.245213,3.414158,0.000000,2.886363
LINE688,450.141311,-1.044415,0.000000,1.446770,0.000000,-1.260501
LINE689,0.000000,4.495012,0.000000,0.578464,416.261370,1.261884
LINE690,615.258911,-1.053372,730.428281,3.448379,489.142268,1.279887
LINE691,0.000000,1.234175,134.678319,3.409239,0.000000,1.117555
LINE692,450.141311,-1.044415,0.000000,1.587617,0.000000,-0.948644
LINE693,0.000000,4.500554,0.000000,0.493448,209.988941,1.262320
LINE694,0.000000,-1.228737,0.000000,-1.228737,206.272469,1.261440
LINE695,0.000000,-1.569644,135.151219,3.424311,0.000000,3.026503
LINE696,615.258911,-1.053372,595.325089,3.453842,489.142268,1.279887
LINE697,0.000000,1.399529,134.678319,3.409239,0.000000,1.125182
LINE698,450.141311,-1.044415,0.000000,1.559079,0.000000,-1.074683
LINE699,0.000000,4.484264,0.000000,0.611250,209.988941,1.262320
LINE700,0.000000,-1.553964,0.000000,-0.250764,206.272469,1.261440
LINE701,0.000000,4.599654,135.151219,3.424311,0.000000,3.436930
LINE702,615.258911,-1.053372,595.325089,3.453842,489.142268,1.279887
LINE703,0.000000,1.370567,134.678319,3.409239,0.000000,1.094273
LINE704,450.141311,-1.044415,0.000000,1.561409,0.000000,-1.322895
LINE705,0.000000,4.528583,0.000000,0.413926,209.988941,1.262320
LINE706,615.258911,-1.053372,595.325089,3.453842,489.142268,1.279887
LINE707,0.000000,0.862259,0.000000,-1.204691,0.000000,4.422922
LINE708,0.000000,1.392916,134.678319,3.409239,0.000000,1.118520
LINE709,450.141311,-1.044415,0.000000,1.525811,0.000000,-1.308077
LINE710,0.000000,4.503294,0.000000,-0.148037,209.988941,1.262320
LINE711,319.320401,-1.056447,595.325089,3.453842,489.142268,1.279887
LINE712,295.941649,-1.050054,0.000000,4.428822,0.000000,4.176368
LINE713,0.000000,0.745052,0.000000,-1.169127,0.000000,4.456903
LINE714,0.000000,1.463921,134.678319,3.409239,0.000000,1.285169
LINE715,450.141311,-1.044415,0.000000,1.525344,0.000000,-1.296062
LINE716,0.000000,4.510811,0.000000,0.470087,209.988941,1.262320
LINE717,319.320401,-1.056447,595.325089,3.453842,489.142268,1.279887
LINE718,295.941649,-1.050054,0.000000,4.479635,0.000000,4.142944
LINE719,0.000000,0.639283,0.000000,-1.094677,0.000000,4.584443
LINE720,0.000000,1.671120,134.678319,3.409239,0.000000,1.243264
LINE721,450.141311,-1.044415,0.000000,1.510480,0.000000,-1.266040
LINE722,0.000000,4.354610,0.000000,0.771007,209.988941,1.262320
LINE723,319.320401,-1.056447,289.861010,3.461205,489.142268,1.279887
LINE724,0.000000,-0.976387,305.479391,3.446856,0.000000,2.868524
LINE725,295.941649,-1.050054,0.000000,4.546316,0.000000,4.121801
LINE726,0.000000,-0.037901,0.000000,-1.061416,0.000000,4.514475
LINE727,0.000000,1.736970,134.678319,3.409239,0.000000,0.913108
LINE728,450.141311,-1.044415,0.000000,1.516347,0.000000,-1.280169
LINE729,0.000000,4.208582,0.000000,0.554676,209.988941,1.262320
LINE730,319.320401,-1.056447,289.861010,3.461205,489.142268,1.279887
LINE731,0.000000,-0.972282,305.479391,3.446856,0.000000,2.873827
LINE732,295.941649,-1.050054,0.000000,4.285903,0.000000,3.760155
LINE733,0.000000,-0.206252,0.000000,-1.154641,0.000000,4.400390
LINE734,0.000000,1.596289,134.678319,3.409239,0.000000,1.136479
LINE735,450.141311,-1.044415,0.000000,1.492019,0.000000,-1.266125
LINE736,0.000000,4.150433,0.000000,0.854034,209.988941,1.262320
LINE737,319.320401,-1.056447,289.861010,3.461205,489.142268,1.279887
LINE738,0.000000,-0.979051,305.479391,3.446856,0.000000,2.831395
LINE739,295.941649,-1.050054,0.000000,4.187765,0.000000,3.435140
LINE740,0.000000,0.471870,0.000000,-1.257734,0.000000,4.626088
LINE741,0.000000,1.495410,134.678319,3.409239,0.000000,0.916970
LINE742,450.141311,-1.044415,0.000000,1.501159,0.000000,-1.326671
LINE743,0.000000,4.513130,0.000000,1.028098,209.988941,1.262320
LINE744,319.320401,-1.056447,289.861010,3.461205,489.142268,1.279887
LINE745,0.000000,-0.592557,142.324648,3.446884,0.000000,2.775390
LINE746,0.000000,-1.026123,163.154742,3.446832,0.000000,2.691597
LINE747,295.941649,-1.050054,0.000000,4.435869,0.000000,3.509965
LINE748,0.000000,0.958405,0.000000,-1.352965,0.000000,-1.534327
LINE749,0.000000,1.397665,134.678319,3.409239,0.000000,0.824529
LINE750,450.141311,-1.044415,0.000000,1.472093,0.000000,-1.376875
LINE751,0.000000,4.495613,0.000000,0.879001,209.988941,1.262320
LINE752,319.320401,-1.056447,289.861010,3.461205,0.000000,3.018331
LINE753,0.000000,-1.380438,0.000000,2.706085,489.142268,1.279887
LINE754,0.000000,-1.299853,142.324648,3.446884,0.000000,0.946050
LINE755,0.000000,-0.934584,163.154742,3.446832,0.000000,2.019363
LINE756,295.941649,-1.050054,0.000000,4.638825,0.000000,3.743256
LINE757,0.000000,0.540070,0.000000,-1.233505,0.000000,4.700035
LINE758,0.000000,1.521649,134.678319,3.409239,0.000000,-1.548975
LINE759,450.141311,-1.044415,0.000000,1.439920,0.000000,-1.488018
LINE760,0.000000,4.467645,0.000000,1.931072,209.988941,1.262320
LINE761,319.320401,-1.056447,289.861010,3.461205,0.000000,2.892426
LINE762,0.000000,-1.368409,0.000000,2.700466,489.142268,1.279887
