# Result_no_control/output_current_end.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE384,0.000000,4.088297,0.000000,-0.354779,2.109061,1.252503
LINE385,0.000000,1.591468,0.000000,4.084054,0.000000,0.861293
LINE386,0.647824,-0.841193,0.000000,-0.027823,0.000000,-1.446435
LINE387,0.117029,-0.841159,0.000000,4.592844,0.000000,1.583780
LINE388,0.000000,4.438694,3.448505,3.347830,0.000000,4.697031
LINE389,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE390,4.855564,-0.841092,4.689083,3.347859,4.885306,1.252477
LINE391,0.000000,4.082453,0.000000,-0.272027,2.109061,1.252503
LINE392,0.000000,1.562672,0.000000,4.199860,0.000000,0.908616
LINE393,0.000000,3.104177,3.448505,3.347830,0.000000,4.709020
LINE394,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE395,0.000000,2.388557,0.000000,1.278754,1.280424,1.252482
LINE396,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE397,0.000000,4.337879,0.000000,-0.086484,2.109061,1.252503
LINE398,0.000000,1.553456,0.000000,4.246269,0.000000,1.063955
LINE399,0.000000,4.186497,3.448505,3.347830,0.000000,-1.548109
LINE400,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE401,0.000000,2.362046,0.000000,1.146933,1.280424,1.252482
LINE402,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE403,0.000000,3.874195,0.000000,0.390783,2.109061,1.252503
LINE404,0.000000,1.491749,0.000000,4.130157,0.000000,1.360838
LINE405,0.000000,0.426617,3.448505,3.347830,0.000000,1.892120
LINE406,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE407,0.000000,2.593709,0.000000,0.941821,1.280424,1.252482
LINE408,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE409,0.000000,-0.217623,0.000000,3.078997,0.000000,4.144558
LINE410,0.000000,3.615370,0.000000,0.864092,2.109061,1.252503
LINE411,0.000000,1.869968,0.000000,3.871943,0.000000,1.400204
LINE412,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE413,0.000000,2.890604,0.000000,1.008694,1.280424,1.252482
LINE414,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE415,0.000000,-0.140551,0.000000,3.047051,0.000000,4.521262
LINE416,0.000000,3.491645,0.000000,1.022588,2.109061,1.252503
LINE417,0.000000,1.954217,0.000000,3.875627,0.000000,1.478463
LINE418,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE419,0.000000,2.984573,0.000000,0.806988,1.280424,1.252482
LINE420,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE421,0.000000,0.062059,0.000000,2.946738,0.000000,1.068595
LINE422,0.000000,3.404576,0.000000,0.651008,2.109061,1.252503
LINE423,0.000000,1.993466,0.000000,3.952507,0.000000,1.466740
LINE424,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE425,0.000000,2.939912,0.000000,2.939912,0.000000,-0.145406
LINE426,0.000000,3.119487,0.000000,0.707096,1.280424,1.252482
LINE427,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE428,0.000000,-0.102748,0.000000,3.024080,0.000000,1.353173
LINE429,0.000000,3.037818,0.000000,0.462521,2.109061,1.252503
LINE430,0.000000,1.969063,0.000000,3.957927,0.000000,1.469423
LINE431,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE432,0.000000,3.627429,0.000000,-0.463057,0.000000,1.510969
LINE433,0.000000,3.160885,0.000000,0.767090,1.280424,1.252482
LINE434,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE435,0.000000,-0.050016,0.000000,3.039553,0.000000,1.390882
LINE436,0.000000,3.400325,0.000000,0.694633,2.109061,1.252503
LINE437,0.000000,2.079468,0.000000,3.633239,0.000000,1.484363
LINE438,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE439,0.000000,2.939912,0.000000,2.939912,0.000000,-0.145406
LINE440,0.000000,3.175561,0.000000,0.792006,1.280424,1.252482
LINE441,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE442,0.000000,0.096242,0.000000,2.908010,0.000000,1.393710
LINE443,0.000000,4.148947,0.000000,0.191476,2.109061,1.252503
LINE444,0.000000,2.126739,0.000000,3.557069,0.000000,1.503942
LINE445,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE446,0.000000,2.939912,0.000000,2.939912,0.000000,-0.145406
LINE447,0.000000,3.173128,0.000000,0.681436,1.280424,1.252482
LINE448,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE449,0.000000,0.268917,0.000000,2.971287,0.000000,1.314962
LINE450,0.000000,2.931589,0.000000,0.170108,2.109061,1.252503
LINE451,0.000000,1.995400,0.000000,3.554983,0.000000,1.491072
LINE452,1.567686,-0.841024,1.202610,3.347802,0.954042,1.252366
LINE453,0.000000,1.509450,0.000000,1.761587,0.000000,1.059988
LINE454,0.000000,3.223061,0.000000,0.837406,1.280424,1.252482
LINE455,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE456,0.000000,-0.009104,0.000000,2.849796,0.000000,1.377743
LINE457,0.000000,-0.339908,0.000000,4.017387,2.109061,1.252503
LINE458,0.000000,2.205531,0.000000,3.788046,0.000000,1.474669
LINE459,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE460,0.000000,1.316198,0.000000,4.649055,0.000000,2.996186
LINE461,0.200647,-0.841048,0.000000,-0.142461,0.000000,1.586073
LINE462,0.000000,3.165656,0.000000,0.832601,1.280424,1.252482
LINE463,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE464,0.000000,-0.694939,0.000000,2.838642,0.000000,1.348079
LINE465,0.000000,2.038197,0.000000,3.765791,0.000000,1.485599
LINE466,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE467,0.000000,1.297461,0.000000,4.654186,0.000000,4.387110
LINE468,0.000000,4.708025,0.000000,-0.399681,0.000000,-0.907381
LINE469,0.200647,-0.841048,0.000000,-0.145721,0.000000,1.584362
LINE470,0.000000,3.122470,0.000000,0.812794,1.280424,1.252482
LINE471,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE472,0.000000,-0.569991,0.000000,2.667560,0.000000,1.683669
LINE473,0.000000,2.101266,0.000000,3.740594,0.000000,1.488672
LINE474,1.367039,-0.841021,1.202610,3.347802,0.954042,1.252366
LINE475,0.000000,3.121526,0.000000,0.780511,0.000000,1.585819
LINE476,0.200647,-0.841048,0.000000,-0.098766,0.000000,1.585589
LINE477,0.000000,2.983756,0.000000,0.835422,1.280424,1.252482
LINE478,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE479,0.000000,1.015953,0.000000,2.520684,0.000000,1.433449
LINE480,0.000000,2.284773,0.000000,3.613950,0.000000,1.511378
LINE481,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE482,0.000000,-0.690337,0.000000,3.482928,0.000000,1.478442
LINE483,0.401314,-0.841034,0.000000,0.911799,0.000000,-1.539580
LINE484,0.200647,-0.841048,0.000000,-0.075626,0.000000,1.591020
LINE485,0.000000,2.918142,0.000000,1.121109,1.280424,1.252482
LINE486,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE487,0.000000,1.701239,0.000000,2.429215,0.000000,2.015322
LINE488,0.000000,1.487954,0.000000,3.594217,0.000000,1.568540
LINE489,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE490,0.000000,0.972685,0.000000,-1.538558,0.000000,1.833077
LINE491,0.179755,-0.841034,0.000000,0.912155,0.000000,-1.533223
LINE492,0.221559,-0.841034,0.000000,3.590815,0.000000,-1.508740
LINE493,0.200647,-0.841048,0.000000,0.045360,0.000000,1.561529
LINE494,0.000000,2.919675,0.000000,0.876488,1.280424,1.252482
LINE495,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE496,0.000000,1.528672,0.000000,2.161190,0.000000,1.915218
LINE497,0.000000,2.287999,0.000000,-1.230896,0.000000,1.548666
LINE498,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE499,0.000000,2.524568,0.000000,-0.624041,0.000000,2.189588
LINE500,0.179755,-0.841034,0.000000,0.795776,0.000000,-1.543889
LINE501,0.221559,-0.841034,0.000000,-0.526497,0.000000,4.677355
LINE502,0.200647,-0.841048,0.000000,0.002481,0.000000,1.574126
LINE503,0.000000,2.550739,0.000000,0.862532,1.280424,1.252482
LINE504,4.855564,-0.841092,4.689083,3.347859,3.604882,1.252475
LINE505,0.000000,1.405441,0.000000,1.797548,0.000000,2.747879
LINE506,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE507,0.965725,-0.841015,1.202610,3.347802,0.954042,1.252366
LINE508,0.000000,0.633739,0.000000,2.746648,0.000000,-1.363201
LINE509,0.179755,-0.841034,0.000000,0.897651,0.000000,-1.532544
LINE510,0.200647,-0.841048,0.000000,-0.071361,0.000000,1.621861
LINE511,0.000000,2.002328,0.000000,0.455308,1.280424,1.252482
LINE512,0.000000,3.079987,0.762356,3.347722,0.000000,4.296592
LINE513,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE514,0.000000,1.496027,0.000000,1.557572,0.000000,4.130261
LINE515,0.000000,3.624976,1.202610,3.347802,0.954042,1.252366
LINE516,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE517,0.965725,-0.841015,0.000000,3.218813,0.000000,-1.504485
LINE518,0.179755,-0.841034,0.000000,0.990442,0.000000,-1.522704
LINE519,0.200647,-0.841048,0.000000,-0.087522,0.000000,1.546972
LINE520,0.000000,2.632134,0.000000,0.903892,1.280424,1.252482
LINE521,0.000000,0.094611,0.762356,3.347722,0.000000,4.463210
LINE522,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE523,0.000000,0.453316,0.000000,2.429949,0.000000,2.437436
LINE524,0.000000,3.620408,1.202610,3.347802,0.954042,1.252366
LINE525,0.000000,2.471377,0.000000,-0.547418,0.000000,4.178056
LINE526,0.965725,-0.841015,0.000000,3.213601,0.000000,-1.485109
LINE527,0.179755,-0.841034,0.000000,0.927701,0.000000,-1.529762
LINE528,0.200647,-0.841048,0.000000,-0.113983,0.000000,1.532388
LINE529,0.000000,1.785641,0.000000,-0.001767,1.280424,1.252482
LINE530,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE531,0.000000,1.727342,0.000000,1.144452,0.000000,2.880152
LINE532,0.000000,3.641077,1.202610,3.347802,0.954042,1.252366
LINE533,0.000000,1.664441,0.000000,1.664441,0.000000,-1.058239
LINE534,0.965725,-0.841015,0.000000,3.218335,0.000000,-1.507782
LINE535,0.179755,-0.841034,0.000000,1.285666,0.000000,4.702820
LINE536,0.200647,-0.841048,0.000000,-0.019936,0.000000,1.538018
LINE537,0.000000,2.934268,0.000000,-1.229683,1.046105,1.252483
LINE538,0.000000,3.374715,0.000000,-0.377689,0.234318,1.252473
LINE539,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE540,0.000000,1.052760,0.000000,0.821314,0.000000,3.873035
LINE541,0.000000,3.613733,1.202610,3.347802,0.954042,1.252366
LINE542,0.000000,4.645269,0.000000,-0.066352,0.000000,-1.361372
LINE543,0.965725,-0.841015,0.000000,3.203700,0.000000,-1.516813
LINE544,0.179755,-0.841034,0.000000,-0.794976,0.000000,4.677959
LINE545,0.200647,-0.841048,0.000000,-0.075693,0.000000,1.542089
LINE546,0.000000,-0.407146,0.000000,3.439983,1.046105,1.252483
LINE547,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE548,0.000000,4.074071,0.000000,0.416755,0.000000,3.141994
LINE549,0.000000,3.623597,1.202610,3.347802,0.954042,1.252366
LINE550,0.000000,4.500306,0.000000,4.322354,0.000000,0.944601
LINE551,0.229932,-0.841018,0.000000,3.344735,0.000000,-1.273671
LINE552,0.735793,-0.841015,0.000000,0.609574,0.000000,1.587447
LINE553,0.179755,-0.841034,0.000000,-0.196721,0.000000,-1.553511
LINE554,0.200647,-0.841048,0.000000,-0.017581,0.000000,1.523598
LINE555,0.000000,-1.440256,0.000000,3.205492,1.046105,1.252483
LINE556,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE557,0.000000,2.566153,0.000000,1.219485,0.000000,4.057924
LINE558,0.000000,3.618440,1.202610,3.347802,0.954042,1.252366
LINE559,0.000000,4.399624,0.000000,-0.319891,0.000000,1.244365
LINE560,0.229932,-0.841018,0.000000,3.498242,0.000000,-0.178518
LINE561,0.735793,-0.841015,0.000000,-0.756160,0.000000,1.557451
LINE562,0.179755,-0.841034,0.000000,2.606045,0.000000,4.566421
LINE563,0.200647,-0.841048,0.000000,-0.338257,0.000000,1.546386
LINE564,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE565,0.000000,4.165875,0.000000,4.379588,0.000000,-0.637842
LINE566,0.000000,3.691756,0.201123,3.347796,0.954042,1.252366
LINE567,0.000000,2.996952,0.000000,-0.201681,0.000000,-0.211127
LINE568,0.000000,3.431140,1.001487,3.347803,0.000000,-1.523100
LINE569,0.229932,-0.841018,0.000000,3.351721,0.000000,-1.427014
LINE570,0.200647,-0.841048,0.000000,0.123476,0.000000,1.407318
LINE571,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE572,0.000000,3.449440,0.201123,3.347796,0.954042,1.252366
LINE573,0.000000,-1.507288,0.000000,-1.507288,0.000000,4.671424
LINE574,0.000000,3.441285,1.001487,3.347803,0.000000,-1.528253
LINE575,0.229932,-0.841018,0.000000,3.616078,0.000000,1.576749
LINE576,0.200647,-0.841048,0.000000,0.341924,0.000000,-1.228006
LINE577,4.855564,-0.841092,3.926727,3.347886,3.604882,1.252475
LINE578,0.000000,2.990224,0.201123,3.347796,0.954042,1.252366
LINE579,0.000000,0.685301,0.000000,0.685301,0.000000,1.391813
LINE580,0.000000,3.452423,0.000000,0.277093,0.000000,4.687250
LINE581,0.000000,3.440747,1.001487,3.347803,0.000000,-1.527824
LINE582,0.229932,-0.841018,0.000000,3.333198,0.000000,1.601616
LINE583,0.200647,-0.841048,0.000000,-0.070391,0.000000,1.531708
LINE584,0.000000,-0.116807,0.192682,3.347714,0.000000,1.616662
LINE585,4.855564,-0.841092,3.734045,3.347895,3.604882,1.252475
LINE586,0.000000,3.182925,0.201123,3.347796,0.954042,1.252366
LINE587,0.000000,1.344367,0.000000,1.344367,0.000000,4.144033
LINE588,0.000000,3.576579,0.000000,0.294289,0.000000,4.648149
LINE589,0.000000,3.339882,1.001487,3.347803,0.000000,-1.538708
LINE590,0.229932,-0.841018,0.000000,3.455622,0.000000,1.654366
LINE591,0.200647,-0.841048,0.000000,0.165411,0.000000,1.539145
LINE592,0.000000,-0.107096,0.192682,3.347714,0.000000,1.614231
LINE593,4.855564,-0.841092,3.734045,3.347895,3.604882,1.252475
LINE594,0.000000,-0.037962,0.201123,3.347796,0.000000,1.720781
LINE595,0.000000,2.765501,0.000000,0.582364,0.954042,1.252366
LINE596,0.000000,3.579259,0.000000,0.415773,0.000000,4.690993
LINE597,0.000000,3.391385,1.001487,3.347803,0.000000,-1.539580
LINE598,0.229932,-0.841018,0.000000,4.244970,0.000000,1.364516
LINE599,0.200647,-0.841048,0.000000,-1.221385,0.000000,1.531052
LINE600,0.000000,-0.148319,0.192682,3.347714,0.000000,1.619722
LINE601,0.000000,1.063808,0.000000,2.350758,0.188300,1.252467
LINE602,4.855564,-0.841092,3.734045,3.347895,3.416582,1.252476
LINE603,0.000000,-0.065422,0.201123,3.347796,0.000000,2.203551
LINE604,0.000000,2.625542,0.000000,-0.657060,0.000000,4.450455
LINE605,0.000000,1.405370,0.000000,4.560666,0.000000,2.996186
LINE606,0.000000,-0.089090,0.000000,3.803549,0.954042,1.252366
LINE607,0.000000,1.403645,0.000000,4.637289,0.000000,2.363481
LINE608,0.000000,3.986345,0.000000,0.058213,0.000000,4.691860
LINE609,0.000000,3.395694,1.001487,3.347803,0.000000,-1.540782
LINE610,0.229932,-0.841018,0.000000,3.397863,0.000000,1.575515
LINE611,0.200647,-0.841048,0.000000,1.588081,0.000000,-1.373786
LINE612,0.000000,-0.261062,0.192682,3.347714,0.000000,1.602394
LINE613,0.000000,-0.256986,0.000000,2.277075,0.188300,1.252467
LINE614,4.855564,-0.841092,3.734045,3.347895,3.416582,1.252476
LINE615,0.000000,-0.209416,0.201123,3.347796,0.000000,1.570775
LINE616,0.000000,-1.554635,0.000000,1.007243,0.000000,1.807554
LINE617,0.000000,4.619743,0.000000,-1.398385,0.000000,1.586831
LINE618,0.000000,0.430248,0.000000,-0.372972,0.954042,1.252366
LINE619,0.000000,3.877095,0.000000,0.094505,0.000000,-1.470717
LINE620,0.000000,3.373059,1.001487,3.347803,0.000000,-1.539268
LINE621,0.200647,-0.841048,0.000000,4.115437,0.000000,-0.443492
LINE622,0.000000,-0.123122,0.192682,3.347714,0.000000,1.601255
LINE623,0.000000,-0.343434,0.226205,3.347702,0.000000,1.785629
LINE624,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE625,0.000000,-0.312497,0.201123,3.347796,0.000000,1.576584
LINE626,0.000000,4.468642,0.000000,0.366518,0.000000,-1.130097
LINE627,0.000000,3.353392,1.001487,3.347803,0.000000,-1.535427
LINE628,0.200647,-0.841048,0.000000,3.622109,0.000000,-1.544369
LINE629,0.000000,-0.173395,0.192682,3.347714,0.000000,1.598940
LINE630,0.000000,-0.436476,0.226205,3.347702,0.000000,1.748811
LINE631,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE632,0.000000,-0.067519,0.201123,3.347796,0.000000,1.582215
LINE633,0.000000,3.568716,0.000000,0.350595,0.000000,-1.503842
LINE634,0.000000,3.356892,1.001487,3.347803,0.000000,-1.540737
LINE635,0.000000,-0.193329,0.192682,3.347714,0.000000,1.597737
LINE636,0.000000,-0.282630,0.226205,3.347702,0.000000,2.216945
LINE637,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE638,0.000000,0.000000,0.201123,3.347796,0.000000,3.074074
LINE639,0.000000,3.784551,0.000000,0.256614,0.000000,4.551045
LINE640,0.000000,3.322513,1.001487,3.347803,0.000000,-1.540048
LINE641,0.000000,-0.172091,0.192682,3.347714,0.000000,1.592677
LINE642,0.000000,-0.373229,0.226205,3.347702,0.000000,1.790820
LINE643,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE644,0.000000,-0.647240,0.000000,1.832414,0.000000,4.488068
LINE645,0.000000,3.372777,1.001487,3.347803,0.000000,-1.544959
LINE646,0.000000,-0.185881,0.192682,3.347714,0.000000,1.596508
LINE647,0.000000,-0.098813,0.226205,3.347702,0.000000,1.749236
LINE648,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE649,0.000000,2.785294,0.000000,0.276316,0.000000,4.712069
LINE650,0.000000,3.233351,1.001487,3.347803,0.000000,-1.528393
LINE651,0.000000,-0.192902,0.192682,3.347714,0.000000,1.585389
LINE652,0.000000,-0.209994,0.226205,3.347702,0.000000,1.837689
LINE653,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE654,0.000000,-0.794711,0.000000,-0.026956,0.000000,4.582234
LINE655,0.000000,3.230465,0.821306,3.347804,0.000000,-1.512868
LINE656,0.000000,-0.358668,0.180181,3.347799,0.000000,4.252478
LINE657,0.000000,-0.227614,0.192682,3.347714,0.000000,1.584156
LINE658,0.000000,-0.131273,0.226205,3.347702,0.000000,1.758811
LINE659,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE660,0.000000,-0.181381,0.000000,0.028105,0.000000,4.598024
LINE661,0.000000,3.129571,0.821306,3.347804,0.000000,-1.568923
LINE662,0.000000,0.988412,0.180181,3.347799,0.000000,4.657446
LINE663,0.000000,-0.209472,0.192682,3.347714,0.000000,1.591698
LINE664,0.000000,0.074394,0.226205,3.347702,0.000000,1.845635
LINE665,4.855564,-0.841092,3.507841,3.347907,3.416582,1.252476
LINE666,0.000000,4.233968,0.000000,0.226220,0.000000,1.304710
LINE667,0.000000,3.310824,0.821306,3.347804,0.000000,-1.452677
LINE668,0.000000,0.386894,0.180181,3.347799,0.000000,1.436774
LINE669,0.000000,-0.249207,0.192682,3.347714,0.000000,1.594500
LINE670,0.000000,0.249316,0.226205,3.347702,0.000000,4.237791
LINE671,3.948298,-0.841069,0.000000,0.092870,0.000000,4.706569
LINE672,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE673,0.000000,0.411498,0.000000,-1.163496,0.000000,1.714207
LINE674,0.000000,2.180432,0.821306,3.347804,0.000000,1.504191
LINE675,0.000000,0.040834,0.180181,3.347799,0.000000,4.612909
LINE676,0.000000,-0.253507,0.192682,3.347714,0.000000,1.586148
LINE677,0.000000,-0.230966,0.226205,3.347702,0.000000,1.634442
LINE678,3.948298,-0.841069,0.000000,0.056176,0.000000,4.689306
LINE679,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE680,0.000000,0.136593,0.000000,1.597860,0.000000,0.824682
LINE681,0.000000,-0.079842,0.821306,3.347804,0.000000,3.172567
LINE682,0.000000,-0.222995,0.192682,3.347714,0.000000,1.603546
LINE683,0.000000,0.041014,0.226205,3.347702,0.000000,-1.541522
LINE684,3.948298,-0.841069,0.000000,0.053095,0.000000,4.664995
LINE685,0.907266,-0.841189,3.507841,3.347907,3.416582,1.252476
LINE686,0.000000,-0.277723,0.192682,3.347714,0.000000,1.599784
LINE687,0.000000,3.642373,0.226205,3.347702,0.000000,4.703893
LINE688,3.948298,-0.841069,0.000000,0.034485,0.000000,4.656237
LINE689,0.000000,2.722207,0.000000,-0.254270,0.414301,1.252466
LINE690,0.907266,-0.841189,3.507841,3.347907,3.002281,1.252477
LINE691,0.000000,-0.213105,0.192682,3.347714,0.000000,1.603532
LINE692,3.948298,-0.841069,0.000000,0.057364,0.000000,4.681313
LINE693,0.000000,2.710063,0.000000,-0.219296,0.205058,1.252466
LINE694,0.000000,4.265680,0.000000,3.383397,0.209243,1.252466
LINE695,0.000000,-0.714445,0.121492,3.347745,0.000000,1.322306
LINE696,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE697,0.000000,-0.211679,0.192682,3.347714,0.000000,1.597207
LINE698,3.948298,-0.841069,0.000000,0.093904,0.000000,4.656997
LINE699,0.000000,2.617192,0.000000,-0.212162,0.205058,1.252466
LINE700,0.000000,3.492956,0.000000,-0.619892,0.209243,1.252466
LINE701,0.000000,-1.160538,0.121492,3.347745,0.000000,4.549669
LINE702,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE703,0.000000,-0.238325,0.192682,3.347714,0.000000,1.591061
LINE704,3.948298,-0.841069,0.000000,0.148426,0.000000,4.670119
LINE705,0.000000,2.628644,0.000000,-0.187858,0.205058,1.252466
LINE706,0.907266,-0.841189,3.386348,3.347913,3.002281,1.252477
LINE707,0.000000,2.956356,0.000000,0.319660,0.000000,4.413896
LINE708,0.000000,-0.225355,0.192682,3.347714,0.000000,1.590451
LINE709,3.948298,-0.841069,0.000000,0.152449,0.000000,4.675663
LINE710,0.000000,2.637997,0.000000,-0.192319,0.205058,1.252466
LINE711,0.480804,-0.841215,3.386348,3.347913,3.002281,1.252477
LINE712,0.426462,-0.841160,0.000000,0.050911,0.000000,1.583929
LINE713,0.000000,2.837881,0.000000,0.533218,0.000000,4.547942
LINE714,0.000000,-0.307708,0.192682,3.347714,0.000000,1.574625
LINE715,3.948298,-0.841069,0.000000,0.150774,0.000000,4.670218
LINE716,0.000000,2.639011,0.000000,0.170144,0.205058,1.252466
LINE717,0.480804,-0.841215,3.386348,3.347913,3.002281,1.252477
LINE718,0.426462,-0.841160,0.000000,0.055031,0.000000,1.585217
LINE719,0.000000,2.827470,0.000000,0.451066,0.000000,4.350981
LINE720,0.000000,-0.357797,0.192682,3.347714,0.000000,1.589401
LINE721,3.948298,-0.841069,0.000000,0.172976,0.000000,4.672260
LINE722,0.000000,2.666074,0.000000,0.146156,0.205058,1.252466
LINE723,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE724,0.000000,-1.261291,2.979889,3.347914,0.000000,1.552550
LINE725,0.426462,-0.841160,0.000000,0.048023,0.000000,1.586775
LINE726,0.000000,2.718279,0.000000,0.339293,0.000000,4.598628
LINE727,0.000000,-0.156851,0.192682,3.347714,0.000000,1.764621
LINE728,3.948298,-0.841069,0.000000,0.144891,0.000000,4.663393
LINE729,0.000000,2.434554,0.000000,0.223214,0.205058,1.252466
LINE730,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE731,0.000000,-1.284276,2.979889,3.347914,0.000000,1.550616
LINE732,0.426462,-0.841160,0.000000,-0.000586,0.000000,1.583189
LINE733,0.000000,2.766850,0.000000,0.732290,0.000000,4.436834
LINE734,0.000000,-0.126091,0.192682,3.347714,0.000000,1.654261
LINE735,3.948298,-0.841069,0.000000,0.152014,0.000000,4.667624
LINE736,0.000000,2.689255,0.000000,-0.038384,0.205058,1.252466
LINE737,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE738,0.000000,-1.319838,2.979889,3.347914,0.000000,1.553153
LINE739,0.426462,-0.841160,0.000000,0.046059,0.000000,1.584169
LINE740,0.000000,2.678094,0.000000,0.735975,0.000000,4.578009
LINE741,0.000000,-0.109583,0.192682,3.347714,0.000000,1.643450
LINE742,3.948298,-0.841069,0.000000,0.126273,0.000000,4.663760
LINE743,0.000000,2.467172,0.000000,0.080200,0.205058,1.252466
LINE744,0.480804,-0.841215,0.406460,3.347906,3.002281,1.252477
LINE745,0.000000,-0.337425,2.753584,3.347916,0.000000,1.337458
LINE746,0.000000,-1.340362,0.226304,3.347896,0.000000,1.544036
LINE747,0.426462,-0.841160,0.000000,-0.027422,0.000000,1.585767
LINE748,0.000000,2.842038,0.000000,0.566656,0.000000,4.145434
LINE749,0.000000,0.049263,0.192682,3.347714,0.000000,1.565605
LINE750,3.948298,-0.841069,0.000000,0.145876,0.000000,4.654631
LINE751,0.000000,3.614114,0.000000,0.052701,0.205058,1.252466
LINE752,0.480804,-0.841215,0.406460,3.347906,0.000000,3.020835
LINE753,0.000000,-0.206822,0.000000,3.739142,3.002281,1.252477
LINE754,0.000000,0.145337,2.753584,3.347916,0.000000,1.111119
LINE755,0.000000,-1.416129,0.226304,3.347896,0.000000,1.546438
LINE756,0.426462,-0.841160,0.000000,0.024806,0.000000,1.588273
LINE757,0.000000,2.589557,0.000000,0.412699,0.000000,4.375468
LINE758,0.000000,1.469310,0.192682,3.347714,0.000000,4.609870
LINE759,3.948298,-0.841069,0.000000,0.164731,0.000000,4.643902
LINE760,0.000000,0.214155,0.000000,0.082009,0.205058,1.252466
LINE761,0.480804,-0.841215,0.406460,3.347906,0.000000,2.873082
LINE762,0.000000,-0.203901,0.000000,3.741277,3.002281,1.252477
LINE763,0.000000,-0.794371,0.226304,3.347896,0.000000,1.517293
LINE764,0.426462,-0.841160,0.000000,0.074180,0.000000,1.582770
LINE765,0.000000,2.790656,0.000000,0.627290,0.000000,4.468019
LINE766,0.000000,-0.211374,0.192682,3.347714,0.000000,4.556609
LINE767,3.948298,-0.841069,0.000000,0.181771,0.000000,4.651773
LINE768,0.000000,-0.942291,0.000000,4.615912,0.205058,1.252466
LINE769,0.480804,-0.841215,0.406460,3.347906,0.000000,2.991829
LINE770,0.000000,4.477658,0.000000,3.257422,1.704240,1.252479
LINE771,0.000000,-0.148000,0.000000,3.758099,1.298041,1.252474
