# Result_no_control/output_voltage_end.csv run at 2000-01-02 00:00:00 EST on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus383,251.846592,-0.523520,251.271891,3.665326,251.610539,1.569902
Bus384,251.834029,-0.523648,251.347278,3.665287,251.587018,1.570017
Bus385,251.844217,-0.523650,251.356817,3.665286,251.572954,1.570037
Bus386,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus387,251.855341,-0.523632,251.390132,3.665252,251.638277,1.570018
Bus388,251.849089,-0.523598,251.335722,3.665290,251.614269,1.569972
Bus389,251.854133,-0.523526,251.232248,3.665373,251.612745,1.569895
Bus390,251.845833,-0.523519,251.271375,3.665326,251.610317,1.569902
Bus391,251.833808,-0.523648,251.347076,3.665287,251.586798,1.570017
Bus392,251.844240,-0.523651,251.356900,3.665286,251.565366,1.570045
Bus393,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus394,251.854140,-0.523526,251.231575,3.665374,251.612747,1.569895
Bus395,251.844733,-0.523518,251.270626,3.665325,251.609993,1.569903
Bus396,251.833826,-0.523648,251.347141,3.665287,251.580893,1.570023
Bus397,251.829592,-0.523644,251.342751,3.665286,251.584621,1.570017
Bus398,251.844242,-0.523651,251.356908,3.665286,251.564594,1.570045
Bus399,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus400,251.854166,-0.523526,251.229225,3.665376,251.612754,1.569895
Bus401,251.843917,-0.523517,251.270071,3.665325,251.609754,1.569903
Bus402,251.833828,-0.523648,251.347147,3.665287,251.580352,1.570023
Bus403,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus404,251.844243,-0.523651,251.356914,3.665286,251.564055,1.570046
Bus405,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus406,251.854323,-0.523526,251.214861,3.665390,251.612798,1.569894
Bus407,251.843129,-0.523516,251.269535,3.665325,251.609523,1.569904
Bus408,251.833829,-0.523648,251.347150,3.665287,251.580045,1.570024
Bus409,251.821421,-0.523637,251.334370,3.665283,251.580402,1.570017
Bus410,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus411,251.844245,-0.523651,251.356920,3.665286,251.563497,1.570047
Bus412,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus413,251.842359,-0.523516,251.269011,3.665324,251.609296,1.569904
Bus414,251.833829,-0.523648,251.347152,3.665287,251.579836,1.570024
Bus415,251.812681,-0.523629,251.325405,3.665280,251.575889,1.570018
Bus416,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus417,251.844252,-0.523651,251.356946,3.665286,251.561152,1.570049
Bus418,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus419,251.841432,-0.523515,251.268381,3.665324,251.609024,1.569905
Bus420,251.833830,-0.523648,251.347156,3.665287,251.579496,1.570024
Bus421,251.810852,-0.523627,251.323529,3.665279,251.574945,1.570018
Bus422,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus423,251.844254,-0.523651,251.356952,3.665286,251.560579,1.570049
Bus424,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus425,251.839881,-0.523513,251.267325,3.665323,251.608569,1.569906
Bus426,251.841432,-0.523515,251.268381,3.665324,251.609024,1.569905
Bus427,251.833834,-0.523648,251.347168,3.665287,251.578364,1.570025
Bus428,251.810384,-0.523627,251.323049,3.665279,251.574703,1.570018
Bus429,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus430,251.844256,-0.523651,251.356958,3.665286,251.560033,1.570050
Bus431,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus432,251.834646,-0.523507,251.263765,3.665321,251.607032,1.569909
Bus433,251.839881,-0.523513,251.267325,3.665323,251.608569,1.569906
Bus434,251.833837,-0.523648,251.347182,3.665287,251.577105,1.570027
Bus435,251.810139,-0.523626,251.322798,3.665279,251.574577,1.570018
Bus436,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus437,251.844257,-0.523651,251.356964,3.665286,251.559490,1.570051
Bus438,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus439,251.827243,-0.523499,251.258729,3.665317,251.604858,1.569913
Bus440,251.834646,-0.523507,251.263765,3.665321,251.607032,1.569909
Bus441,251.833839,-0.523648,251.347190,3.665287,251.576396,1.570027
Bus442,251.809936,-0.523626,251.322590,3.665279,251.574472,1.570018
Bus443,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus444,251.844259,-0.523651,251.356971,3.665287,251.558867,1.570051
Bus445,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus446,251.821931,-0.523493,251.255115,3.665315,251.603298,1.569917
Bus447,251.827243,-0.523499,251.258729,3.665317,251.604858,1.569913
Bus448,251.833841,-0.523648,251.347197,3.665287,251.575731,1.570028
Bus449,251.809772,-0.523626,251.322421,3.665279,251.574387,1.570018
Bus450,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus451,251.844265,-0.523651,251.356995,3.665287,251.556715,1.570053
Bus452,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus453,251.820320,-0.523491,251.254018,3.665314,251.602825,1.569918
Bus454,251.821931,-0.523493,251.255115,3.665315,251.603298,1.569917
Bus455,251.833843,-0.523648,251.347204,3.665287,251.575096,1.570029
Bus456,251.809520,-0.523626,251.322163,3.665279,251.574257,1.570018
Bus457,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus458,251.844297,-0.523652,251.357109,3.665287,251.546230,1.570064
Bus459,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus460,251.816440,-0.523487,251.250686,3.665313,251.601129,1.569919
Bus461,251.820320,-0.523491,251.254018,3.665314,251.602825,1.569918
Bus462,251.819480,-0.523490,251.254021,3.665314,251.602834,1.569918
Bus463,251.833847,-0.523648,251.347216,3.665288,251.574054,1.570030
Bus464,251.809294,-0.523626,251.321931,3.665278,251.574140,1.570018
Bus465,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus466,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus467,251.812129,-0.523482,251.246983,3.665312,251.599245,1.569922
Bus468,251.816440,-0.523487,251.250686,3.665313,251.601129,1.569919
Bus469,251.816440,-0.523487,251.250686,3.665313,251.601129,1.569919
Bus470,251.819357,-0.523490,251.254021,3.665314,251.602835,1.569918
Bus471,251.833849,-0.523648,251.347223,3.665288,251.573328,1.570030
Bus472,251.809078,-0.523625,251.321709,3.665278,251.574029,1.570018
Bus473,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus474,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus475,251.810549,-0.523480,251.245627,3.665312,251.598555,1.569922
Bus476,251.812129,-0.523482,251.246983,3.665312,251.599245,1.569922
Bus477,251.819290,-0.523490,251.254022,3.665314,251.602836,1.569918
Bus478,251.833850,-0.523649,251.347229,3.665288,251.572818,1.570031
Bus479,251.808835,-0.523625,251.321460,3.665278,251.573903,1.570018
Bus480,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus481,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus482,251.808740,-0.523477,251.242605,3.665314,251.596587,1.569922
Bus483,251.810549,-0.523480,251.245627,3.665312,251.598555,1.569922
Bus484,251.805865,-0.523475,251.245641,3.665312,251.598606,1.569922
Bus485,251.819245,-0.523490,251.254022,3.665314,251.602836,1.569918
Bus486,251.833851,-0.523649,251.347232,3.665288,251.572574,1.570031
Bus487,251.808578,-0.523625,251.321197,3.665278,251.573770,1.570018
Bus488,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus489,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus490,251.806147,-0.523474,251.238274,3.665317,251.593766,1.569922
Bus491,251.808740,-0.523477,251.242605,3.665314,251.596587,1.569922
Bus492,251.805747,-0.523475,251.245641,3.665312,251.598608,1.569922
Bus493,251.804840,-0.523474,251.245644,3.665312,251.598618,1.569923
Bus494,251.819176,-0.523490,251.254022,3.665314,251.602837,1.569918
Bus495,251.833851,-0.523649,251.347233,3.665288,251.572419,1.570031
Bus496,251.808016,-0.523625,251.320621,3.665278,251.573481,1.570018
Bus497,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus498,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus499,251.804565,-0.523471,251.235632,3.665319,251.592045,1.569921
Bus500,251.806147,-0.523474,251.238274,3.665317,251.593766,1.569922
Bus501,251.805697,-0.523475,251.245641,3.665312,251.598608,1.569922
Bus502,251.804184,-0.523473,251.245646,3.665312,251.598625,1.569923
Bus503,251.819071,-0.523490,251.254022,3.665314,251.602838,1.569918
Bus504,251.833852,-0.523649,251.347235,3.665288,251.572315,1.570031
Bus505,251.795282,-0.523613,251.307559,3.665274,251.566905,1.570018
Bus506,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus507,251.844155,-0.523649,251.356590,3.665285,251.593716,1.570017
Bus508,251.804293,-0.523471,251.235177,3.665319,251.591748,1.569921
Bus509,251.804565,-0.523471,251.235632,3.665319,251.592045,1.569921
Bus510,251.805667,-0.523475,251.245641,3.665312,251.598609,1.569922
Bus511,251.818997,-0.523490,251.254022,3.665314,251.602839,1.569918
Bus512,251.833852,-0.523649,251.347236,3.665288,251.572169,1.570031
Bus513,251.795335,-0.523613,251.302740,3.665278,251.566920,1.570018
Bus514,251.793152,-0.523612,251.306061,3.665273,251.565844,1.570019
Bus515,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus516,251.805056,-0.523471,251.233802,3.665323,251.590453,1.569919
Bus517,251.804293,-0.523471,251.235177,3.665319,251.591748,1.569921
Bus518,251.799103,-0.523466,251.235192,3.665319,251.591805,1.569922
Bus519,251.805641,-0.523475,251.245641,3.665312,251.598609,1.569922
Bus520,251.818947,-0.523490,251.254023,3.665314,251.602840,1.569918
Bus521,251.833852,-0.523649,251.347237,3.665288,251.572058,1.570032
Bus522,251.795381,-0.523613,251.298491,3.665282,251.566932,1.570018
Bus523,251.792003,-0.523611,251.305253,3.665272,251.565272,1.570020
Bus524,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus525,251.805619,-0.523472,251.232790,3.665325,251.589499,1.569918
Bus526,251.805056,-0.523471,251.233802,3.665323,251.590453,1.569919
Bus527,251.796036,-0.523463,251.235201,3.665319,251.591839,1.569922
Bus528,251.805616,-0.523475,251.245641,3.665312,251.598609,1.569922
Bus529,251.818907,-0.523490,251.254023,3.665314,251.602840,1.569918
Bus530,251.833855,-0.523649,251.347246,3.665288,251.571265,1.570032
Bus531,251.791832,-0.523611,251.305132,3.665272,251.565187,1.570020
Bus532,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus533,251.806384,-0.523472,251.231412,3.665329,251.588201,1.569916
Bus534,251.805619,-0.523472,251.232790,3.665325,251.589499,1.569918
Bus535,251.793606,-0.523461,251.235209,3.665319,251.591865,1.569922
Bus536,251.805592,-0.523475,251.245641,3.665312,251.598609,1.569922
Bus537,251.818778,-0.523490,251.254023,3.665314,251.602841,1.569918
Bus538,251.833862,-0.523649,251.347271,3.665288,251.568981,1.570035
Bus539,251.833859,-0.523649,251.347262,3.665288,251.569779,1.570034
Bus540,251.791701,-0.523611,251.305040,3.665272,251.565122,1.570020
Bus541,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus542,251.806926,-0.523472,251.230437,3.665331,251.587282,1.569915
Bus543,251.806384,-0.523472,251.231412,3.665329,251.588201,1.569916
Bus544,251.792602,-0.523460,251.235212,3.665319,251.591876,1.569922
Bus545,251.805516,-0.523475,251.245642,3.665312,251.598610,1.569922
Bus546,251.817741,-0.523489,251.254026,3.665314,251.602853,1.569918
Bus547,251.833869,-0.523649,251.347299,3.665288,251.566458,1.570037
Bus548,251.791578,-0.523611,251.304954,3.665272,251.565061,1.570020
Bus549,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus550,251.808440,-0.523473,251.227710,3.665338,251.584712,1.569911
Bus551,251.806926,-0.523472,251.230437,3.665331,251.587282,1.569915
Bus552,251.792527,-0.523459,251.235212,3.665319,251.591877,1.569922
Bus553,251.789435,-0.523456,251.235221,3.665318,251.591911,1.569922
Bus554,251.805440,-0.523475,251.245642,3.665312,251.598611,1.569922
Bus555,251.817689,-0.523489,251.254026,3.665314,251.602853,1.569918
Bus556,251.833890,-0.523649,251.347374,3.665288,251.559620,1.570044
Bus557,251.791448,-0.523611,251.304862,3.665272,251.564996,1.570020
Bus558,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus559,251.809537,-0.523473,251.225736,3.665343,251.582852,1.569908
Bus560,251.808440,-0.523473,251.227710,3.665338,251.584712,1.569911
Bus561,251.792499,-0.523459,251.235212,3.665319,251.591877,1.569922
Bus562,251.787040,-0.523454,251.235228,3.665318,251.591937,1.569922
Bus563,251.804732,-0.523474,251.245644,3.665312,251.598619,1.569923
Bus564,251.817648,-0.523488,251.254026,3.665314,251.602854,1.569918
Bus565,251.791332,-0.523611,251.304781,3.665272,251.564938,1.570020
Bus566,251.827558,-0.523642,251.340665,3.665285,251.583571,1.570017
Bus567,251.809616,-0.523474,251.225793,3.665344,251.582390,1.569908
Bus568,251.809537,-0.523473,251.225736,3.665343,251.582852,1.569908
Bus569,251.809585,-0.523473,251.221359,3.665347,251.582865,1.569908
Bus570,251.792458,-0.523459,251.235212,3.665319,251.591878,1.569922
Bus571,251.817602,-0.523488,251.254027,3.665314,251.602854,1.569918
Bus572,251.791214,-0.523611,251.304698,3.665272,251.564879,1.570020
Bus573,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus574,251.809616,-0.523474,251.225793,3.665344,251.582390,1.569908
Bus575,251.809591,-0.523473,251.220805,3.665348,251.582867,1.569908
Bus576,251.792433,-0.523459,251.235212,3.665319,251.591878,1.569922
Bus577,251.817561,-0.523488,251.254027,3.665314,251.602855,1.569918
Bus578,251.790603,-0.523611,251.304268,3.665271,251.564575,1.570020
Bus579,251.810143,-0.523479,251.226173,3.665348,251.579317,1.569910
Bus580,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus581,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus582,251.809595,-0.523473,251.220397,3.665348,251.582868,1.569908
Bus583,251.792403,-0.523459,251.235212,3.665319,251.591878,1.569922
Bus584,251.817514,-0.523488,251.254027,3.665314,251.602855,1.569918
Bus585,251.790615,-0.523610,251.303233,3.665272,251.564578,1.570020
Bus586,251.789260,-0.523610,251.303422,3.665271,251.563912,1.570021
Bus587,251.810500,-0.523482,251.226430,3.665351,251.577240,1.569911
Bus588,251.810143,-0.523479,251.226173,3.665348,251.579317,1.569910
Bus589,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus590,251.809600,-0.523473,251.220000,3.665349,251.582869,1.569908
Bus591,251.792377,-0.523459,251.235212,3.665319,251.591879,1.569922
Bus592,251.817466,-0.523488,251.254027,3.665314,251.602856,1.569918
Bus593,251.790615,-0.523610,251.303173,3.665272,251.564578,1.570020
Bus594,251.782842,-0.523607,251.299380,3.665267,251.560742,1.570024
Bus595,251.810796,-0.523481,251.225534,3.665352,251.577329,1.569910
Bus596,251.810549,-0.523483,251.226597,3.665352,251.576736,1.569912
Bus597,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus598,251.809641,-0.523473,251.216267,3.665353,251.582880,1.569908
Bus599,251.792205,-0.523459,251.235213,3.665319,251.591880,1.569922
Bus600,251.817407,-0.523488,251.254027,3.665314,251.602856,1.569918
Bus601,251.790616,-0.523610,251.303143,3.665272,251.564579,1.570020
Bus602,251.782848,-0.523607,251.299401,3.665267,251.558782,1.570026
Bus603,251.775253,-0.523603,251.294479,3.665263,251.557453,1.570028
Bus604,251.811061,-0.523480,251.224735,3.665353,251.577408,1.569908
Bus605,251.810796,-0.523481,251.225534,3.665352,251.577329,1.569910
Bus606,251.810796,-0.523481,251.225534,3.665352,251.577329,1.569910
Bus607,251.810587,-0.523483,251.226735,3.665352,251.564097,1.569924
Bus608,251.810549,-0.523483,251.226597,3.665352,251.576736,1.569912
Bus609,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus610,251.809660,-0.523473,251.214530,3.665354,251.582886,1.569907
Bus611,251.790936,-0.523458,251.235217,3.665319,251.591894,1.569922
Bus612,251.817371,-0.523488,251.254027,3.665314,251.602857,1.569918
Bus613,251.790616,-0.523610,251.303118,3.665272,251.564579,1.570020
Bus614,251.782851,-0.523607,251.299413,3.665267,251.557747,1.570027
Bus615,251.767983,-0.523599,251.289784,3.665259,251.554302,1.570032
Bus616,251.811061,-0.523480,251.223770,3.665354,251.577408,1.569908
Bus617,251.811061,-0.523480,251.224735,3.665353,251.577408,1.569908
Bus618,251.811061,-0.523480,251.224735,3.665353,251.577408,1.569908
Bus619,251.810596,-0.523484,251.226768,3.665352,251.561122,1.569927
Bus620,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus621,251.809668,-0.523473,251.213715,3.665355,251.582888,1.569907
Bus622,251.817214,-0.523488,251.254028,3.665314,251.602858,1.569918
Bus623,251.790616,-0.523610,251.303098,3.665272,251.564579,1.570020
Bus624,251.767988,-0.523599,251.289365,3.665259,251.554304,1.570032
Bus625,251.765890,-0.523598,251.288605,3.665257,251.553402,1.570033
Bus626,251.811061,-0.523480,251.222455,3.665355,251.577408,1.569908
Bus627,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus628,251.809674,-0.523473,251.213171,3.665356,251.582890,1.569907
Bus629,251.816553,-0.523487,251.254030,3.665314,251.602866,1.569918
Bus630,251.790617,-0.523610,251.303065,3.665272,251.564579,1.570020
Bus631,251.767989,-0.523599,251.289262,3.665259,251.554304,1.570032
Bus632,251.765409,-0.523598,251.288334,3.665257,251.553195,1.570033
Bus633,251.811061,-0.523480,251.222070,3.665355,251.577408,1.569908
Bus634,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus635,251.809683,-0.523473,251.212340,3.665356,251.582892,1.569907
Bus636,251.790617,-0.523610,251.302989,3.665273,251.564579,1.570020
Bus637,251.767990,-0.523599,251.289191,3.665259,251.554304,1.570032
Bus638,251.765170,-0.523598,251.288199,3.665257,251.553092,1.570034
Bus639,251.811061,-0.523480,251.220794,3.665357,251.577408,1.569908
Bus640,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus641,251.809701,-0.523473,251.210716,3.665358,251.582897,1.569907
Bus642,251.790618,-0.523610,251.302936,3.665273,251.564579,1.570020
Bus643,251.767991,-0.523599,251.289094,3.665259,251.554304,1.570032
Bus644,251.764907,-0.523597,251.288051,3.665257,251.552979,1.570034
Bus645,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus646,251.809706,-0.523473,251.210267,3.665358,251.582898,1.569907
Bus647,251.790619,-0.523610,251.302868,3.665273,251.564579,1.570020
Bus648,251.767994,-0.523599,251.288861,3.665260,251.554305,1.570032
Bus649,251.764604,-0.523597,251.287880,3.665257,251.552849,1.570034
Bus650,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus651,251.809708,-0.523473,251.210137,3.665359,251.582899,1.569907
Bus652,251.790619,-0.523610,251.302827,3.665273,251.564580,1.570020
Bus653,251.767995,-0.523599,251.288685,3.665260,251.554306,1.570032
Bus654,251.764298,-0.523597,251.287708,3.665256,251.552717,1.570034
Bus655,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus656,251.809709,-0.523473,251.210044,3.665359,251.582899,1.569907
Bus657,251.809709,-0.523473,251.210029,3.665359,251.582899,1.569907
Bus658,251.790620,-0.523610,251.302790,3.665273,251.564580,1.570020
Bus659,251.767997,-0.523599,251.288561,3.665260,251.554306,1.570032
Bus660,251.763958,-0.523597,251.287517,3.665256,251.552571,1.570034
Bus661,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus662,251.809710,-0.523473,251.209958,3.665359,251.582899,1.569907
Bus663,251.809710,-0.523473,251.209886,3.665359,251.582900,1.569907
Bus664,251.790620,-0.523610,251.302728,3.665273,251.564580,1.570020
Bus665,251.767998,-0.523599,251.288431,3.665260,251.554306,1.570032
Bus666,251.763465,-0.523597,251.287238,3.665256,251.552359,1.570035
Bus667,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus668,251.809711,-0.523473,251.209868,3.665359,251.582900,1.569907
Bus669,251.809717,-0.523473,251.209294,3.665359,251.582901,1.569907
Bus670,251.790621,-0.523610,251.302666,3.665273,251.564580,1.570020
Bus671,251.767999,-0.523599,251.288325,3.665260,251.554307,1.570032
Bus672,251.761311,-0.523595,251.287245,3.665256,251.552382,1.570035
Bus673,251.763711,-0.523597,251.286317,3.665258,251.551234,1.570033
Bus674,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus675,251.809718,-0.523473,251.209222,3.665359,251.582902,1.569907
Bus676,251.809720,-0.523473,251.209043,3.665360,251.582902,1.569907
Bus677,251.790621,-0.523610,251.302637,3.665273,251.564580,1.570020
Bus678,251.768001,-0.523599,251.288148,3.665260,251.554307,1.570032
Bus679,251.760019,-0.523593,251.287249,3.665256,251.552396,1.570035
Bus680,251.765272,-0.523600,251.280486,3.665271,251.544112,1.570026
Bus681,251.809635,-0.523474,251.225807,3.665344,251.582281,1.569908
Bus682,251.809769,-0.523472,251.204517,3.665364,251.582916,1.569907
Bus683,251.790622,-0.523610,251.302605,3.665273,251.564580,1.570020
Bus684,251.768008,-0.523599,251.287578,3.665261,251.554309,1.570032
Bus685,251.758819,-0.523592,251.287252,3.665256,251.552409,1.570035
Bus686,251.766389,-0.523602,251.276312,3.665280,251.539014,1.570021
Bus687,251.790622,-0.523610,251.302575,3.665273,251.564580,1.570020
Bus688,251.768022,-0.523599,251.286247,3.665262,251.554313,1.570032
Bus689,251.757649,-0.523591,251.287256,3.665256,251.552422,1.570035
Bus690,251.766401,-0.523603,251.276354,3.665280,251.535181,1.570025
Bus691,251.769375,-0.523605,251.263632,3.665303,251.526611,1.570005
Bus692,251.790622,-0.523610,251.302538,3.665273,251.564580,1.570020
Bus693,251.756771,-0.523590,251.287258,3.665255,251.552432,1.570035
Bus694,251.766401,-0.523603,251.276356,3.665280,251.535004,1.570025
Bus695,251.766402,-0.523603,251.276359,3.665280,251.534676,1.570025
Bus696,251.769389,-0.523604,251.262324,3.665304,251.526615,1.570005
Bus697,251.769951,-0.523605,251.261126,3.665308,251.524016,1.570002
Bus698,251.790623,-0.523610,251.302479,3.665273,251.564581,1.570020
Bus699,251.755377,-0.523589,251.287263,3.665255,251.552447,1.570035
Bus700,251.766401,-0.523603,251.276356,3.665280,251.534949,1.570025
Bus701,251.766405,-0.523603,251.276371,3.665280,251.533647,1.570026
Bus702,251.769397,-0.523604,251.261566,3.665305,251.526617,1.570005
Bus703,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus704,251.790625,-0.523610,251.302318,3.665273,251.564581,1.570020
Bus705,251.753026,-0.523587,251.287270,3.665255,251.552473,1.570035
Bus706,251.766402,-0.523603,251.276357,3.665280,251.534913,1.570025
Bus707,251.773613,-0.523607,251.244597,3.665345,251.507017,1.569987
Bus708,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus709,251.790627,-0.523610,251.302103,3.665273,251.564582,1.570020
Bus710,251.735410,-0.523569,251.287323,3.665254,251.552665,1.570036
Bus711,251.766402,-0.523603,251.276357,3.665280,251.534891,1.570025
Bus712,251.779392,-0.523612,251.230134,3.665381,251.491536,1.569970
Bus713,251.771702,-0.523606,251.244603,3.665344,251.507037,1.569987
Bus714,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus715,251.790627,-0.523610,251.302083,3.665273,251.564582,1.570020
Bus716,251.720958,-0.523555,251.287366,3.665253,251.552823,1.570036
Bus717,251.766402,-0.523603,251.276357,3.665280,251.534870,1.570025
Bus718,251.785357,-0.523616,251.215207,3.665418,251.475559,1.569954
Bus719,251.771498,-0.523605,251.244603,3.665344,251.507040,1.569987
Bus720,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus721,251.790628,-0.523610,251.302067,3.665273,251.564582,1.570020
Bus722,251.716380,-0.523551,251.287380,3.665253,251.552873,1.570036
Bus723,251.766402,-0.523603,251.276357,3.665280,251.534850,1.570025
Bus724,251.785220,-0.523628,251.216912,3.665426,251.468056,1.569960
Bus725,251.785703,-0.523615,251.183569,3.665449,251.475655,1.569952
Bus726,251.771419,-0.523605,251.244603,3.665344,251.507041,1.569987
Bus727,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus728,251.790628,-0.523610,251.302051,3.665273,251.564582,1.570020
Bus729,251.712211,-0.523546,251.287392,3.665253,251.552919,1.570037
Bus730,251.766402,-0.523603,251.276358,3.665280,251.534828,1.570025
Bus731,251.785033,-0.523644,251.219229,3.665438,251.457861,1.569970
Bus732,251.785749,-0.523615,251.179325,3.665453,251.475667,1.569952
Bus733,251.771337,-0.523605,251.244604,3.665344,251.507041,1.569987
Bus734,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus735,251.790628,-0.523610,251.302034,3.665273,251.564582,1.570020
Bus736,251.709941,-0.523544,251.287399,3.665253,251.552944,1.570037
Bus737,251.766402,-0.523603,251.276358,3.665280,251.534811,1.570025
Bus738,251.784815,-0.523662,251.221942,3.665451,251.445925,1.569981
Bus739,251.785774,-0.523615,251.177096,3.665455,251.475674,1.569951
Bus740,251.771268,-0.523605,251.244604,3.665344,251.507042,1.569987
Bus741,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus742,251.790628,-0.523610,251.302019,3.665274,251.564582,1.570020
Bus743,251.708128,-0.523542,251.287404,3.665253,251.552964,1.570037
Bus744,251.766402,-0.523603,251.276358,3.665280,251.534790,1.570025
Bus745,251.784639,-0.523677,251.224120,3.665462,251.436340,1.569990
Bus746,251.785902,-0.523614,251.165403,3.665467,251.475709,1.569951
Bus747,251.785774,-0.523615,251.177064,3.665455,251.475674,1.569951
Bus748,251.771187,-0.523605,251.244604,3.665344,251.507043,1.569987
Bus749,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus750,251.790628,-0.523610,251.302004,3.665274,251.564582,1.570020
Bus751,251.706582,-0.523541,251.287409,3.665253,251.552980,1.570037
Bus752,251.766402,-0.523603,251.276358,3.665280,251.534767,1.570025
Bus753,251.784200,-0.523676,251.223664,3.665462,251.436594,1.569989
Bus754,251.784700,-0.523678,251.224341,3.665463,251.416144,1.570009
Bus755,251.786005,-0.523614,251.155898,3.665476,251.475738,1.569950
Bus756,251.785774,-0.523615,251.177041,3.665455,251.475674,1.569951
Bus757,251.771108,-0.523605,251.244604,3.665344,251.507044,1.569987
Bus758,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus759,251.790628,-0.523610,251.301984,3.665274,251.564582,1.570020
Bus760,251.704767,-0.523539,251.287415,3.665253,251.553000,1.570037
Bus761,251.766402,-0.523603,251.276359,3.665280,251.534726,1.570025
Bus762,251.783594,-0.523674,251.223035,3.665461,251.436943,1.569989
Bus763,251.784750,-0.523679,251.224526,3.665464,251.399262,1.570026
Bus764,251.785774,-0.523615,251.177022,3.665455,251.475674,1.569951
Bus765,251.770999,-0.523605,251.244605,3.665344,251.507045,1.569987
Bus766,251.770958,-0.523606,251.256583,3.665318,251.519343,1.569998
Bus767,251.790629,-0.523610,251.301959,3.665274,251.564582,1.570020
Bus768,251.703109,-0.523538,251.287420,3.665252,251.553018,1.570037
