# Result_no_EVs/output_current_offpeak.csv run at 2000-01-01 00:01:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE384,0.000000,4.469439,0.000000,4.689480,0.225527,1.253220
LINE385,0.000000,2.014542,0.000000,0.924227,0.000000,4.698896
LINE386,0.187986,-0.841196,0.000000,4.470126,0.000000,-1.545072
LINE387,0.225602,-0.841177,0.000000,-0.470121,0.000000,4.233939
LINE388,0.000000,0.047601,0.229741,3.347447,0.000000,-1.454365
LINE389,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE390,1.545997,-0.841142,1.512302,3.347457,1.386632,1.253219
LINE391,0.000000,4.481444,0.000000,4.647443,0.225527,1.253220
LINE392,0.000000,2.024674,0.000000,0.873991,0.000000,4.696545
LINE393,0.000000,2.383368,0.229741,3.347447,0.000000,-1.539562
LINE394,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE395,0.000000,4.589914,0.000000,-0.034071,0.329940,1.253221
LINE396,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE397,0.000000,4.711594,0.000000,-0.494652,0.225527,1.253220
LINE398,0.000000,2.081590,0.000000,0.750481,0.000000,4.700636
LINE399,0.000000,2.638752,0.229741,3.347447,0.000000,1.433002
LINE400,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE401,0.000000,4.576837,0.000000,-0.050558,0.329940,1.253221
LINE402,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE403,0.000000,4.461879,0.000000,0.711745,0.225527,1.253220
LINE404,0.000000,1.924539,0.000000,1.457913,0.000000,4.696756
LINE405,0.000000,-0.927766,0.229741,3.347447,0.000000,-1.552302
LINE406,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE407,0.000000,4.039588,0.000000,-0.018203,0.329940,1.253221
LINE408,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE409,0.000000,0.174487,0.000000,3.678873,0.000000,1.859999
LINE410,0.000000,4.311692,0.000000,0.721732,0.225527,1.253220
LINE411,0.000000,2.197240,0.000000,2.595334,0.000000,-1.528609
LINE412,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE413,0.000000,3.972605,0.000000,-0.016689,0.329940,1.253221
LINE414,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE415,0.000000,0.162861,0.000000,3.670151,0.000000,1.845376
LINE416,0.000000,4.638853,0.000000,0.375179,0.225527,1.253220
LINE417,0.000000,2.279140,0.000000,0.699973,0.000000,-1.559899
LINE418,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE419,0.000000,3.498473,0.000000,-0.132068,0.329940,1.253221
LINE420,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE421,0.000000,0.222167,0.000000,3.703600,0.000000,1.973982
LINE422,0.000000,4.380574,0.000000,0.200998,0.225527,1.253220
LINE423,0.000000,2.139295,0.000000,0.825705,0.000000,-1.541694
LINE424,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE425,0.000000,1.499928,0.000000,1.438410,0.000000,1.654698
LINE426,0.000000,3.226548,0.000000,-0.045556,0.329940,1.253221
LINE427,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE428,0.000000,0.118494,0.000000,3.766023,0.000000,1.902079
LINE429,0.000000,3.079217,0.000000,0.197411,0.225527,1.253220
LINE430,0.000000,2.110428,0.000000,0.894750,0.000000,-1.532892
LINE431,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE432,0.000000,0.552012,0.000000,0.552012,0.000000,1.736360
LINE433,0.000000,3.090492,0.000000,-0.059421,0.329940,1.253221
LINE434,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE435,0.000000,0.181695,0.000000,3.724208,0.000000,2.015886
LINE436,0.000000,2.803209,0.000000,-0.859744,0.225527,1.253220
LINE437,0.000000,1.913289,0.000000,0.900750,0.000000,-1.503521
LINE438,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE439,0.000000,3.256436,0.000000,2.210424,0.000000,1.612314
LINE440,0.000000,3.199188,0.000000,-0.060336,0.329940,1.253221
LINE441,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE442,0.000000,0.175183,0.000000,3.743694,0.000000,2.154575
LINE443,0.000000,2.641881,0.000000,2.711169,0.225527,1.253220
LINE444,0.000000,2.044769,0.000000,1.145910,0.000000,-1.506871
LINE445,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE446,0.000000,4.196028,0.000000,4.456345,0.000000,-0.607213
LINE447,0.000000,3.032589,0.000000,0.006169,0.329940,1.253221
LINE448,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE449,0.000000,0.185088,0.000000,3.741943,0.000000,2.872043
LINE450,0.000000,1.881428,0.000000,2.329189,0.225527,1.253220
LINE451,0.000000,1.965188,0.000000,0.457446,0.000000,-1.520611
LINE452,1.065530,-0.841105,0.597403,3.347420,0.238047,1.253229
LINE453,0.000000,1.548966,0.000000,4.415452,0.000000,-0.145406
LINE454,0.000000,3.366747,0.000000,-0.022272,0.329940,1.253221
LINE455,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE456,0.000000,0.119189,0.000000,3.620881,0.000000,2.415649
LINE457,0.000000,0.068192,0.000000,0.068192,0.225527,1.253220
LINE458,0.000000,2.059027,0.000000,0.551610,0.000000,-1.492745
LINE459,0.877503,-0.841102,0.597403,3.347420,0.238047,1.253229
LINE460,0.000000,1.204236,0.000000,4.617550,0.000000,1.880316
LINE461,0.188027,-0.841122,0.000000,0.811164,0.000000,4.653236
LINE462,0.000000,3.087441,0.000000,0.016972,0.329940,1.253221
LINE463,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE464,0.000000,0.312427,0.000000,3.785207,0.000000,4.131547
LINE465,0.000000,1.936117,0.000000,0.500520,0.000000,-1.517115
LINE466,0.877503,-0.841102,0.597403,3.347420,0.238047,1.253229
LINE467,0.000000,-0.627107,0.000000,-0.627107,0.000000,4.304883
LINE468,0.000000,1.763081,0.000000,3.457501,0.000000,0.656282
LINE469,0.188027,-0.841122,0.000000,0.790303,0.000000,4.643592
LINE470,0.000000,2.775813,0.000000,0.033926,0.329940,1.253221
LINE471,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE472,0.000000,0.283882,0.000000,3.484910,0.000000,2.581827
LINE473,0.000000,1.861649,0.000000,0.467439,0.000000,-1.513877
LINE474,0.877503,-0.841102,0.597403,3.347420,0.238047,1.253229
LINE475,0.000000,0.385746,0.000000,4.170177,0.000000,4.150099
LINE476,0.188027,-0.841122,0.000000,0.749680,0.000000,4.663196
LINE477,0.000000,2.978769,0.000000,-0.003820,0.329940,1.253221
LINE478,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE479,0.000000,0.706546,0.000000,3.661280,0.000000,4.406683
LINE480,0.000000,1.878858,0.000000,0.400344,0.000000,-1.533261
LINE481,0.447112,-0.841097,0.597403,3.347420,0.238047,1.253229
LINE482,0.000000,-0.715977,0.000000,-0.715977,0.000000,4.449604
LINE483,0.430391,-0.841107,0.000000,0.324845,0.000000,4.676845
LINE484,0.188027,-0.841122,0.000000,0.749015,0.000000,4.692542
LINE485,0.000000,2.765614,0.000000,0.032209,0.329940,1.253221
LINE486,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE487,0.000000,0.593802,0.000000,3.477648,0.000000,4.493022
LINE488,0.000000,-0.498277,0.000000,4.627876,0.000000,4.703946
LINE489,0.447112,-0.841097,0.597403,3.347420,0.238047,1.253229
LINE490,0.000000,1.755006,0.000000,0.452489,0.000000,3.489737
LINE491,0.221463,-0.841107,0.000000,0.323281,0.000000,4.675823
LINE492,0.208928,-0.841107,0.000000,0.547445,0.000000,-1.378744
LINE493,0.188027,-0.841122,0.000000,0.766568,0.000000,4.700962
LINE494,0.000000,3.201478,0.000000,0.091057,0.329940,1.253221
LINE495,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE496,0.000000,0.572990,0.000000,3.670742,0.000000,4.631373
LINE497,0.000000,1.491591,0.000000,4.639009,0.000000,4.605041
LINE498,0.447112,-0.841097,0.597403,3.347420,0.238047,1.253229
LINE499,0.000000,2.680124,0.000000,0.493774,0.000000,4.671578
LINE500,0.221463,-0.841107,0.000000,0.495534,0.000000,4.648366
LINE501,0.208928,-0.841107,0.000000,-0.171202,0.000000,-1.442182
LINE502,0.188027,-0.841122,0.000000,0.673885,0.000000,4.708116
LINE503,0.000000,2.648533,0.000000,0.256537,0.329940,1.253221
LINE504,1.545997,-0.841142,1.512302,3.347457,1.056691,1.253218
LINE505,0.000000,0.455566,0.000000,3.678474,0.000000,4.663615
LINE506,0.000000,1.405323,0.000000,1.405323,0.000000,4.621145
LINE507,0.447112,-0.841097,0.597403,3.347420,0.238047,1.253229
LINE508,0.000000,0.634644,0.000000,0.634644,0.000000,-0.792212
LINE509,0.221463,-0.841107,0.000000,0.435021,0.000000,4.644603
LINE510,0.188027,-0.841122,0.000000,0.725737,0.000000,-1.566515
LINE511,0.000000,3.029985,0.000000,0.101627,0.329940,1.253221
LINE512,0.000000,-0.829489,0.142024,3.347459,0.000000,1.581224
LINE513,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE514,0.000000,0.592090,0.000000,3.579545,0.000000,-1.508982
LINE515,0.000000,4.505812,0.597403,3.347420,0.238047,1.253229
LINE516,0.000000,4.256750,0.000000,0.408983,0.000000,1.435458
LINE517,0.447112,-0.841097,0.000000,3.239078,0.000000,1.203395
LINE518,0.221463,-0.841107,0.000000,0.184798,0.000000,4.645718
LINE519,0.188027,-0.841122,0.000000,0.928902,0.000000,-1.509825
LINE520,0.000000,3.123570,0.000000,0.323467,0.329940,1.253221
LINE521,0.000000,3.455302,0.142024,3.347459,0.000000,1.514277
LINE522,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE523,0.000000,0.657533,0.000000,3.305688,0.000000,-1.348330
LINE524,0.000000,4.542225,0.597403,3.347420,0.238047,1.253229
LINE525,0.000000,3.066686,0.000000,-0.186099,0.000000,4.356615
LINE526,0.447112,-0.841097,0.000000,3.242305,0.000000,1.208808
LINE527,0.221463,-0.841107,0.000000,0.115436,0.000000,4.625462
LINE528,0.188027,-0.841122,0.000000,1.094670,0.000000,-1.316553
LINE529,0.000000,4.412086,0.000000,0.610940,0.329940,1.253221
LINE530,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE531,0.000000,0.672287,0.000000,4.092567,0.000000,-1.566953
LINE532,0.000000,4.548281,0.597403,3.347420,0.238047,1.253229
LINE533,0.000000,1.722921,0.000000,4.454081,0.000000,0.522692
LINE534,0.447112,-0.841097,0.000000,3.230863,0.000000,1.199970
LINE535,0.221463,-0.841107,0.000000,0.415851,0.000000,-1.544115
LINE536,0.188027,-0.841122,0.000000,1.169750,0.000000,1.531726
LINE537,0.000000,-0.235939,0.000000,3.001569,0.116941,1.253220
LINE538,0.000000,-0.216187,0.000000,3.965219,0.212999,1.253221
LINE539,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE540,0.000000,0.953365,0.000000,2.721959,0.000000,4.625275
LINE541,0.000000,4.635957,0.597403,3.347420,0.238047,1.253229
LINE542,0.000000,1.307961,0.000000,4.612164,0.000000,1.590424
LINE543,0.447112,-0.841097,0.000000,3.253005,0.000000,1.194582
LINE544,0.221463,-0.841107,0.000000,3.191869,0.000000,-1.482392
LINE545,0.188027,-0.841122,0.000000,1.305225,0.000000,1.565222
LINE546,0.000000,-0.330694,0.000000,2.985764,0.116941,1.253220
LINE547,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE548,0.000000,0.794543,0.000000,2.672475,0.000000,2.446108
LINE549,0.000000,4.665706,0.597403,3.347420,0.238047,1.253229
LINE550,0.000000,2.939912,0.000000,-0.142890,0.000000,2.892338
LINE551,0.221466,-0.841097,0.000000,3.289372,0.000000,1.290594
LINE552,0.225645,-0.841097,0.000000,1.239856,0.000000,2.059287
LINE553,0.221463,-0.841107,0.000000,1.627429,0.000000,-1.286554
LINE554,0.188027,-0.841122,0.000000,1.107521,0.000000,1.489627
LINE555,0.000000,-0.003741,0.000000,0.291908,0.116941,1.253220
LINE556,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE557,0.000000,1.698471,0.000000,-0.177963,0.000000,4.542566
LINE558,0.000000,4.665487,0.597403,3.347420,0.238047,1.253229
LINE559,0.000000,4.127310,0.000000,3.507612,0.000000,1.971617
LINE560,0.221466,-0.841097,0.000000,3.283134,0.000000,1.383163
LINE561,0.225645,-0.841097,0.000000,0.310638,0.000000,4.506178
LINE562,0.221463,-0.841107,0.000000,2.619482,0.000000,1.476017
LINE563,0.188027,-0.841122,0.000000,2.230180,0.000000,1.535452
LINE564,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE565,0.000000,1.699616,0.000000,0.420022,0.000000,1.663144
LINE566,0.000000,4.526346,0.179638,3.347420,0.238047,1.253229
LINE567,0.000000,4.659579,0.000000,0.213046,0.000000,-1.264658
LINE568,0.000000,-0.637531,0.417766,3.347420,0.000000,-1.462283
LINE569,0.221466,-0.841097,0.000000,3.324108,0.000000,1.475371
LINE570,0.188027,-0.841122,0.000000,1.049220,0.000000,1.467942
LINE571,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE572,0.000000,-1.539378,0.179638,3.347420,0.238047,1.253229
LINE573,0.000000,-0.795588,0.000000,0.119647,0.000000,2.548046
LINE574,0.000000,-0.763651,0.417766,3.347420,0.000000,-1.492620
LINE575,0.221466,-0.841097,0.000000,3.388180,0.000000,1.472749
LINE576,0.188027,-0.841122,0.000000,2.366188,0.000000,-1.404636
LINE577,1.545997,-0.841142,1.370277,3.347457,1.056691,1.253218
LINE578,0.000000,3.144864,0.179638,3.347420,0.238047,1.253229
LINE579,0.000000,2.878297,0.000000,-1.098920,0.000000,-1.532480
LINE580,0.000000,-1.033542,0.000000,2.366334,0.000000,2.082247
LINE581,0.000000,-0.538821,0.417766,3.347420,0.000000,-1.462650
LINE582,0.221466,-0.841097,0.000000,3.396015,0.000000,1.531897
LINE583,0.188027,-0.841122,0.000000,2.307952,0.000000,-1.565585
LINE584,0.000000,1.016124,0.121139,3.347458,0.000000,1.652661
LINE585,1.545997,-0.841142,1.249138,3.347457,1.056691,1.253218
LINE586,0.000000,3.349774,0.179638,3.347420,0.238047,1.253229
LINE587,0.000000,-0.980737,0.000000,0.217289,0.000000,-1.480026
LINE588,0.000000,-0.709957,0.000000,2.611070,0.000000,1.967382
LINE589,0.000000,-0.761438,0.417766,3.347420,0.000000,-1.496283
LINE590,0.221466,-0.841097,0.000000,3.583908,0.000000,1.255259
LINE591,0.188027,-0.841122,0.000000,1.507224,0.000000,4.662115
LINE592,0.000000,1.024380,0.121139,3.347458,0.000000,1.643324
LINE593,1.545997,-0.841142,1.249138,3.347457,1.056691,1.253218
LINE594,0.000000,1.000842,0.179638,3.347420,0.000000,1.714404
LINE595,0.000000,3.321812,0.000000,2.461528,0.238047,1.253229
LINE596,0.000000,-0.148040,0.000000,2.779515,0.000000,2.180150
LINE597,0.000000,-0.527352,0.417766,3.347420,0.000000,-1.493668
LINE598,0.221466,-0.841097,0.000000,3.906735,0.000000,-1.554497
LINE599,0.188027,-0.841122,0.000000,3.209711,0.000000,-1.553821
LINE600,0.000000,0.688365,0.121139,3.347458,0.000000,1.624849
LINE601,0.000000,-0.537676,0.000000,2.593646,0.233886,1.253219
LINE602,1.545997,-0.841142,1.249138,3.347457,0.822805,1.253218
LINE603,0.000000,2.291655,0.179638,3.347420,0.000000,1.788210
LINE604,0.000000,2.570778,0.000000,0.511277,0.000000,2.220141
LINE605,0.000000,3.512670,0.000000,3.463241,0.000000,1.976652
LINE606,0.000000,2.325558,0.000000,3.182981,0.238047,1.253229
LINE607,0.000000,2.992017,0.000000,-0.075238,0.000000,-0.063641
LINE608,0.000000,-1.304874,0.000000,2.708920,0.000000,2.349151
LINE609,0.000000,-0.515273,0.417766,3.347420,0.000000,-1.495321
LINE610,0.221466,-0.841097,0.000000,3.054780,0.000000,1.397417
LINE611,0.188027,-0.841122,0.000000,-0.906200,0.000000,4.698138
LINE612,0.000000,0.531778,0.121139,3.347458,0.000000,1.611213
LINE613,0.000000,-0.615806,0.000000,2.045840,0.233886,1.253219
LINE614,1.545997,-0.841142,1.249138,3.347457,0.822805,1.253218
LINE615,0.000000,3.011655,0.179638,3.347420,0.000000,1.850022
LINE616,0.000000,1.571731,0.000000,1.950004,0.000000,0.563098
LINE617,0.000000,3.375931,0.000000,3.375931,0.000000,-1.197448
LINE618,0.000000,2.363172,0.000000,0.908758,0.238047,1.253229
LINE619,0.000000,4.232450,0.000000,2.545751,0.000000,1.994346
LINE620,0.000000,-0.418228,0.417766,3.347420,0.000000,-1.502489
LINE621,0.188027,-0.841122,0.000000,0.300667,0.000000,4.612412
LINE622,0.000000,1.449437,0.121139,3.347458,0.000000,1.602821
LINE623,0.000000,1.270611,0.217221,3.347454,0.000000,1.618926
LINE624,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE625,0.000000,3.319053,0.179638,3.347420,0.000000,1.639895
LINE626,0.000000,-0.490442,0.000000,3.178580,0.000000,2.590497
LINE627,0.000000,-0.535538,0.417766,3.347420,0.000000,-1.497785
LINE628,0.188027,-0.841122,0.000000,2.600354,0.000000,4.689236
LINE629,0.000000,1.465196,0.121139,3.347458,0.000000,1.601750
LINE630,0.000000,1.206131,0.217221,3.347454,0.000000,1.610420
LINE631,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE632,0.000000,3.074074,0.179638,3.347420,0.000000,1.598947
LINE633,0.000000,-0.604460,0.000000,2.147617,0.000000,1.764858
LINE634,0.000000,-0.709930,0.417766,3.347420,0.000000,-1.481837
LINE635,0.000000,1.418082,0.121139,3.347458,0.000000,1.605316
LINE636,0.000000,0.408363,0.217221,3.347454,0.000000,1.620566
LINE637,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE638,0.000000,1.503278,0.179638,3.347420,0.000000,-0.067519
LINE639,0.000000,-0.892964,0.000000,0.019735,0.000000,1.777463
LINE640,0.000000,-0.602906,0.417766,3.347420,0.000000,-1.496584
LINE641,0.000000,1.359445,0.121139,3.347458,0.000000,1.611175
LINE642,0.000000,0.284438,0.217221,3.347454,0.000000,1.626827
LINE643,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE644,0.000000,-0.777006,0.000000,-1.225740,0.000000,1.691767
LINE645,0.000000,-0.591562,0.417766,3.347420,0.000000,-1.494937
LINE646,0.000000,1.074702,0.121139,3.347458,0.000000,1.600282
LINE647,0.000000,0.053138,0.217221,3.347454,0.000000,1.699783
LINE648,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE649,0.000000,3.141178,0.000000,0.361326,0.000000,-1.499708
LINE650,0.000000,2.230219,0.417766,3.347420,0.000000,-1.519259
LINE651,0.000000,1.358490,0.121139,3.347458,0.000000,1.605744
LINE652,0.000000,0.188407,0.217221,3.347454,0.000000,1.701073
LINE653,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE654,0.000000,3.562605,0.000000,0.277187,0.000000,-1.279713
LINE655,0.000000,1.365007,0.187995,3.347420,0.000000,-1.539001
LINE656,0.000000,-0.219243,0.229771,3.347420,0.000000,1.504830
LINE657,0.000000,1.201815,0.121139,3.347458,0.000000,1.624965
LINE658,0.000000,0.435077,0.217221,3.347454,0.000000,1.814663
LINE659,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE660,0.000000,2.790072,0.000000,0.290583,0.000000,-1.334022
LINE661,0.000000,2.551807,0.187995,3.347420,0.000000,-1.547349
LINE662,0.000000,-0.323215,0.229771,3.347420,0.000000,1.575811
LINE663,0.000000,1.132284,0.121139,3.347458,0.000000,1.628662
LINE664,0.000000,0.019733,0.217221,3.347454,0.000000,1.883906
LINE665,1.545997,-0.841142,1.031917,3.347457,0.822805,1.253218
LINE666,0.000000,2.813912,0.000000,1.147246,0.000000,-0.935005
LINE667,0.000000,3.362421,0.187995,3.347420,0.000000,4.682553
LINE668,0.000000,-0.331329,0.229771,3.347420,0.000000,1.589808
LINE669,0.000000,0.854808,0.121139,3.347458,0.000000,1.624779
LINE670,0.000000,-0.164081,0.217221,3.347454,0.000000,4.293474
LINE671,0.676884,-0.841156,0.000000,-0.177371,0.000000,1.691217
LINE672,0.869113,-0.841132,1.031917,3.347457,0.822805,1.253218
LINE673,0.000000,3.243842,0.000000,1.751532,0.000000,-1.288110
LINE674,0.000000,-0.685716,0.187995,3.347420,0.000000,4.618875
LINE675,0.000000,-0.213285,0.229771,3.347420,0.000000,1.698460
LINE676,0.000000,0.752785,0.121139,3.347458,0.000000,1.601260
LINE677,0.000000,0.169263,0.217221,3.347454,0.000000,1.579624
LINE678,0.676884,-0.841156,0.000000,-0.082475,0.000000,1.717601
LINE679,0.869113,-0.841132,1.031917,3.347457,0.822805,1.253218
LINE680,0.000000,4.415119,0.000000,1.989560,0.000000,-1.105885
LINE681,0.000000,2.894850,0.187995,3.347420,0.000000,1.716042
LINE682,0.000000,1.622448,0.121139,3.347458,0.000000,1.595376
LINE683,0.000000,2.958189,0.217221,3.347454,0.000000,1.548659
LINE684,0.676884,-0.841156,0.000000,-0.200551,0.000000,1.674210
LINE685,0.869113,-0.841132,1.031917,3.347457,0.822805,1.253218
LINE686,0.000000,1.595462,0.121139,3.347458,0.000000,1.603731
LINE687,0.000000,3.324189,0.217221,3.347454,0.000000,-1.566101
LINE688,0.676884,-0.841156,0.000000,-0.096323,0.000000,1.654030
LINE689,0.000000,4.615396,0.000000,2.736601,0.426016,1.253222
LINE690,0.869113,-0.841132,1.031917,3.347457,0.396789,1.253214
LINE691,0.000000,1.317357,0.121139,3.347458,0.000000,1.605770
LINE692,0.676884,-0.841156,0.000000,-0.000512,0.000000,1.635919
LINE693,0.000000,4.598656,0.000000,2.677606,0.225538,1.253222
LINE694,0.000000,-0.245624,0.000000,4.317093,0.200478,1.253222
LINE695,0.000000,-0.507670,0.179631,3.347451,0.000000,-1.249756
LINE696,0.869113,-0.841132,0.852286,3.347458,0.396789,1.253214
LINE697,0.000000,1.717549,0.121139,3.347458,0.000000,1.612295
LINE698,0.676884,-0.841156,0.000000,-0.015166,0.000000,1.668868
LINE699,0.000000,4.375198,0.000000,2.653993,0.225538,1.253222
LINE700,0.000000,2.134078,0.000000,3.055748,0.200478,1.253222
LINE701,0.000000,-0.759658,0.179631,3.347451,0.000000,-1.552219
LINE702,0.869113,-0.841132,0.852286,3.347458,0.396789,1.253214
LINE703,0.000000,1.952241,0.121139,3.347458,0.000000,1.618106
LINE704,0.676884,-0.841156,0.000000,-0.024757,0.000000,1.659362
LINE705,0.000000,3.822550,0.000000,2.644048,0.225538,1.253222
LINE706,0.869113,-0.841132,0.852286,3.347458,0.396789,1.253214
LINE707,0.000000,2.918939,0.000000,0.089250,0.000000,1.467354
LINE708,0.000000,1.904144,0.121139,3.347458,0.000000,1.616741
LINE709,0.676884,-0.841156,0.000000,-0.068934,0.000000,1.671960
LINE710,0.000000,4.114659,0.000000,2.966283,0.225538,1.253222
LINE711,0.447100,-0.841119,0.852286,3.347458,0.396789,1.253214
LINE712,0.422012,-0.841145,0.000000,0.816330,0.000000,1.623150
LINE713,0.000000,2.729420,0.000000,0.223152,0.000000,-0.824232
LINE714,0.000000,2.408706,0.121139,3.347458,0.000000,1.607447
LINE715,0.676884,-0.841156,0.000000,-0.072083,0.000000,1.670063
LINE716,0.000000,3.470967,0.000000,2.560763,0.225538,1.253222
LINE717,0.447100,-0.841119,0.852286,3.347458,0.396789,1.253214
LINE718,0.422012,-0.841145,0.000000,0.797886,0.000000,1.620900
LINE719,0.000000,2.800228,0.000000,0.206631,0.000000,0.739726
LINE720,0.000000,2.760986,0.121139,3.347458,0.000000,1.578767
LINE721,0.676884,-0.841156,0.000000,-0.090603,0.000000,1.679259
LINE722,0.000000,2.934084,0.000000,0.496985,0.225538,1.253222
LINE723,0.447100,-0.841119,0.413622,3.347458,0.396789,1.253214
LINE724,0.000000,-0.568866,0.438665,3.347459,0.000000,1.030008
LINE725,0.422012,-0.841145,0.000000,0.805710,0.000000,1.607770
LINE726,0.000000,2.872734,0.000000,0.120778,0.000000,-0.055829
LINE727,0.000000,1.822651,0.121139,3.347458,0.000000,1.566135
LINE728,0.676884,-0.841156,0.000000,-0.114396,0.000000,1.670717
LINE729,0.000000,3.420910,0.000000,0.799390,0.225538,1.253222
LINE730,0.447100,-0.841119,0.413622,3.347458,0.396789,1.253214
LINE731,0.000000,-0.585691,0.438665,3.347459,0.000000,0.921887
LINE732,0.422012,-0.841145,0.000000,0.562156,0.000000,1.619620
LINE733,0.000000,2.903514,0.000000,-0.031658,0.000000,0.183566
LINE734,0.000000,1.540386,0.121139,3.347458,0.000000,1.614539
LINE735,0.676884,-0.841156,0.000000,-0.117482,0.000000,1.674222
LINE736,0.000000,3.683762,0.000000,0.651632,0.225538,1.253222
LINE737,0.447100,-0.841119,0.413622,3.347458,0.396789,1.253214
LINE738,0.000000,-0.651555,0.438665,3.347459,0.000000,0.394679
LINE739,0.422012,-0.841145,0.000000,0.411208,0.000000,1.602734
LINE740,0.000000,2.886514,0.000000,-0.099604,0.000000,1.094257
LINE741,0.000000,0.572487,0.121139,3.347458,0.000000,1.760678
LINE742,0.676884,-0.841156,0.000000,-0.133939,0.000000,1.679532
LINE743,0.000000,3.147310,0.000000,1.010618,0.225538,1.253222
LINE744,0.447100,-0.841119,0.413622,3.347458,0.396789,1.253214
LINE745,0.000000,-0.320281,0.217244,3.347459,0.000000,1.714490
LINE746,0.000000,-0.835496,0.221421,3.347459,0.000000,-1.214372
LINE747,0.422012,-0.841145,0.000000,0.449223,0.000000,1.590208
LINE748,0.000000,2.915078,0.000000,-0.058521,0.000000,0.916274
LINE749,0.000000,0.390153,0.121139,3.347458,0.000000,1.624541
LINE750,0.676884,-0.841156,0.000000,-0.061068,0.000000,1.697279
LINE751,0.000000,2.628590,0.000000,1.179883,0.225538,1.253222
LINE752,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.369148
LINE753,0.000000,-0.038834,0.000000,3.611516,0.396789,1.253214
LINE754,0.000000,3.191317,0.217244,3.347459,0.000000,1.525949
LINE755,0.000000,4.638765,0.221421,3.347459,0.000000,0.187317
LINE756,0.422012,-0.841145,0.000000,0.389998,0.000000,1.583641
LINE757,0.000000,3.028817,0.000000,-0.013941,0.000000,3.885054
LINE758,0.000000,2.365796,0.121139,3.347458,0.000000,2.521980
LINE759,0.676884,-0.841156,0.000000,-0.210171,0.000000,1.671327
LINE760,0.000000,0.207789,0.000000,1.816609,0.225538,1.253222
LINE761,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.400850
LINE762,0.000000,-0.033857,0.000000,3.613477,0.396789,1.253214
LINE763,0.000000,3.493219,0.221421,3.347459,0.000000,1.211260
LINE764,0.422012,-0.841145,0.000000,0.477301,0.000000,1.582542
LINE765,0.000000,3.048042,0.000000,0.101790,0.000000,4.494312
LINE766,0.000000,3.691524,0.121139,3.347458,0.000000,1.644446
LINE767,0.676884,-0.841156,0.000000,-0.236733,0.000000,1.695386
LINE768,0.000000,-0.306827,0.000000,3.255468,0.225538,1.253222
LINE769,0.447100,-0.841119,0.413622,3.347458,0.000000,-1.440407
LINE770,0.000000,0.614095,0.000000,3.409332,0.208836,1.253215
LINE771,0.000000,-0.082680,0.000000,3.638853,0.187952,1.253214
