# Result_no_EVs/output_current_end.csv run at 2000-01-02 00:00:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE384,0.000000,3.514652,0.000000,2.424109,0.225666,1.252901
LINE385,0.000000,2.289061,0.000000,-1.207268,0.000000,-1.549010
LINE386,0.188322,-0.840997,0.000000,4.241885,0.000000,2.178279
LINE387,0.226040,-0.840905,0.000000,3.097062,0.000000,4.693255
LINE388,0.000000,3.469951,2.529212,3.346830,0.000000,-1.553316
LINE389,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE390,3.555214,-0.840588,6.470973,3.347015,3.335549,1.252755
LINE391,0.000000,3.542696,0.000000,2.411786,0.225666,1.252901
LINE392,0.000000,2.288488,0.000000,-1.269857,0.000000,-1.548909
LINE393,0.000000,4.160734,2.529212,3.346830,0.000000,4.700410
LINE394,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE395,0.000000,3.653401,0.000000,1.753754,0.764797,1.252890
LINE396,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE397,0.000000,3.073593,0.000000,2.296728,0.225666,1.252901
LINE398,0.000000,2.362969,0.000000,-1.263447,0.000000,-1.546529
LINE399,0.000000,2.509841,2.529212,3.346830,0.000000,4.711122
LINE400,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE401,0.000000,3.498574,0.000000,1.625897,0.764797,1.252890
LINE402,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE403,0.000000,2.930325,0.000000,1.285163,0.225666,1.252901
LINE404,0.000000,1.495735,0.000000,4.635679,0.000000,-1.553298
LINE405,0.000000,1.423259,2.529212,3.346830,0.000000,1.417856
LINE406,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE407,0.000000,3.350850,0.000000,1.592384,0.764797,1.252890
LINE408,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE409,0.000000,-0.558393,0.000000,3.876021,0.000000,1.806164
LINE410,0.000000,2.652899,0.000000,1.297764,0.225666,1.252901
LINE411,0.000000,4.522492,0.000000,-0.365263,0.000000,-1.544846
LINE412,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE413,0.000000,3.533305,0.000000,0.967943,0.764797,1.252890
LINE414,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE415,0.000000,-0.530640,0.000000,3.972356,0.000000,1.833896
LINE416,0.000000,2.201197,0.000000,0.774080,0.225666,1.252901
LINE417,0.000000,-0.956770,0.000000,-0.459877,0.000000,4.708368
LINE418,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE419,0.000000,3.724643,0.000000,1.380612,0.764797,1.252890
LINE420,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE421,0.000000,-0.510987,0.000000,4.288177,0.000000,2.157143
LINE422,0.000000,2.453592,0.000000,0.372478,0.225666,1.252901
LINE423,0.000000,-0.623265,0.000000,-0.502547,0.000000,4.707139
LINE424,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE425,0.000000,2.874723,0.000000,-1.045357,0.000000,4.463527
LINE426,0.000000,3.540714,0.000000,1.072770,0.764797,1.252890
LINE427,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE428,0.000000,-0.505534,0.000000,3.927165,0.000000,1.953817
LINE429,0.000000,2.356898,0.000000,0.360634,0.225666,1.252901
LINE430,0.000000,-0.627113,0.000000,-0.520327,0.000000,4.708755
LINE431,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE432,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE433,0.000000,3.576073,0.000000,0.952984,0.764797,1.252890
LINE434,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE435,0.000000,-0.549904,0.000000,3.559220,0.000000,1.748190
LINE436,0.000000,2.225672,0.000000,0.040962,0.225666,1.252901
LINE437,0.000000,-0.608281,0.000000,-0.523523,0.000000,4.710163
LINE438,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE439,0.000000,1.046213,0.000000,-0.201250,0.000000,2.135061
LINE440,0.000000,3.598253,0.000000,0.520105,0.764797,1.252890
LINE441,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE442,0.000000,-0.396129,0.000000,2.996896,0.000000,2.026728
LINE443,0.000000,2.411483,0.000000,0.133581,0.225666,1.252901
LINE444,0.000000,-0.512764,0.000000,-0.379046,0.000000,4.680855
LINE445,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE446,0.000000,-0.185553,0.000000,3.054889,0.000000,4.514247
LINE447,0.000000,3.569041,0.000000,0.174982,0.764797,1.252890
LINE448,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE449,0.000000,-0.374155,0.000000,2.503974,0.000000,2.080808
LINE450,0.000000,2.936544,0.000000,0.508544,0.225666,1.252901
LINE451,0.000000,-0.764364,0.000000,-0.430827,0.000000,4.684756
LINE452,5.382312,-0.840585,0.598686,3.346434,1.044612,1.253308
LINE453,0.000000,3.576854,0.000000,-0.032210,0.000000,4.706261
LINE454,0.000000,3.698084,0.000000,0.461215,0.764797,1.252890
LINE455,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE456,0.000000,-0.520312,0.000000,2.790528,0.000000,1.949725
LINE457,0.000000,0.831849,0.000000,1.353702,0.225666,1.252901
LINE458,0.000000,-1.400734,0.000000,-0.395795,0.000000,4.682914
LINE459,4.644927,-0.840569,0.598686,3.346434,1.044612,1.253308
LINE460,0.000000,4.296289,0.000000,-0.094348,0.000000,-0.864222
LINE461,0.737386,-0.840688,0.000000,1.199965,0.000000,-1.483400
LINE462,0.000000,3.641780,0.000000,0.416803,0.764797,1.252890
LINE463,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE464,0.000000,-0.769491,0.000000,2.851187,0.000000,1.730234
LINE465,0.000000,-1.188472,0.000000,-0.387526,0.000000,4.685312
LINE466,4.644927,-0.840569,0.598686,3.346434,1.044612,1.253308
LINE467,0.000000,-1.411388,0.000000,-0.788568,0.000000,2.495122
LINE468,0.000000,1.934516,0.000000,3.426698,0.000000,-0.306914
LINE469,0.737386,-0.840688,0.000000,1.455302,0.000000,-1.501477
LINE470,0.000000,3.549597,0.000000,0.325468,0.764797,1.252890
LINE471,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE472,0.000000,-0.508388,0.000000,2.766424,0.000000,1.728342
LINE473,0.000000,4.532086,0.000000,-0.329467,0.000000,4.694163
LINE474,4.644927,-0.840569,0.598686,3.346434,1.044612,1.253308
LINE475,0.000000,2.984316,0.000000,2.986911,0.000000,1.500096
LINE476,0.737386,-0.840688,0.000000,1.727868,0.000000,-1.408714
LINE477,0.000000,3.590820,0.000000,0.398177,0.764797,1.252890
LINE478,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE479,0.000000,-0.457232,0.000000,2.983000,0.000000,2.887103
LINE480,0.000000,1.604589,0.000000,-0.444806,0.000000,4.671857
LINE481,4.213318,-0.840559,0.598686,3.346434,1.044612,1.253308
LINE482,0.000000,-0.094649,0.000000,-0.094649,0.000000,2.442341
LINE483,0.431609,-0.840661,0.000000,1.600293,0.000000,4.682754
LINE484,0.737386,-0.840688,0.000000,1.631091,0.000000,-1.491299
LINE485,0.000000,3.543903,0.000000,0.969042,0.764797,1.252890
LINE486,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE487,0.000000,-0.452211,0.000000,2.794021,0.000000,2.164203
LINE488,0.000000,-0.003622,0.000000,-1.178523,0.000000,4.651164
LINE489,4.213318,-0.840559,0.598686,3.346434,1.044612,1.253308
LINE490,0.000000,-1.564230,0.000000,-1.176228,0.000000,3.675331
LINE491,0.222090,-0.840661,0.000000,1.530632,0.000000,4.680778
LINE492,0.209519,-0.840661,0.000000,-1.428542,0.000000,1.241231
LINE493,0.737386,-0.840688,0.000000,1.113429,0.000000,-1.524242
LINE494,0.000000,3.636085,0.000000,1.145452,0.764797,1.252890
LINE495,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE496,0.000000,-0.385609,0.000000,2.516157,0.000000,3.716006
LINE497,0.000000,3.044416,0.000000,-0.523050,0.000000,4.711679
LINE498,4.213318,-0.840559,0.598686,3.346434,1.044612,1.253308
LINE499,0.000000,1.373144,0.000000,4.565754,0.000000,1.355962
LINE500,0.222090,-0.840661,0.000000,1.726714,0.000000,4.677636
LINE501,0.209519,-0.840661,0.000000,3.404790,0.000000,-1.461065
LINE502,0.737386,-0.840688,0.000000,1.097291,0.000000,-1.511404
LINE503,0.000000,2.677881,0.000000,0.845770,0.764797,1.252890
LINE504,3.555214,-0.840588,6.470973,3.347015,2.570752,1.252715
LINE505,0.000000,-0.500083,0.000000,2.269160,0.000000,4.036768
LINE506,0.000000,2.992017,0.000000,2.992017,0.000000,-0.075346
LINE507,4.213318,-0.840559,0.598686,3.346434,1.044612,1.253308
LINE508,0.000000,2.881697,0.000000,1.726016,0.000000,2.885587
LINE509,0.222090,-0.840661,0.000000,1.503502,0.000000,4.645851
LINE510,0.737386,-0.840688,0.000000,1.068688,0.000000,-1.542895
LINE511,0.000000,2.868514,0.000000,1.307204,0.764797,1.252890
LINE512,0.000000,1.373707,0.142382,3.346934,0.000000,4.655442
LINE513,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE514,0.000000,-0.491909,0.000000,2.251191,0.000000,4.072555
LINE515,0.000000,2.256823,0.598686,3.346434,1.044612,1.253308
LINE516,0.000000,1.429336,0.000000,4.497770,0.000000,4.553069
LINE517,4.213318,-0.840559,0.000000,3.549497,0.000000,-1.563802
LINE518,0.222090,-0.840661,0.000000,0.774476,0.000000,4.692780
LINE519,0.737386,-0.840688,0.000000,1.812416,0.000000,-1.496201
LINE520,0.000000,-0.628170,0.000000,2.086982,0.764797,1.252890
LINE521,0.000000,2.692029,0.142382,3.346934,0.000000,4.695728
LINE522,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE523,0.000000,-0.530510,0.000000,3.036404,0.000000,3.809733
LINE524,0.000000,2.309838,0.598686,3.346434,1.044612,1.253308
LINE525,0.000000,-0.725515,0.000000,3.459375,0.000000,2.513087
LINE526,4.213318,-0.840559,0.000000,3.535795,0.000000,-1.562499
LINE527,0.222090,-0.840661,0.000000,0.544027,0.000000,4.680611
LINE528,0.737386,-0.840688,0.000000,2.565976,0.000000,1.459901
LINE529,0.000000,2.546492,0.000000,2.183999,0.764797,1.252890
LINE530,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE531,0.000000,-0.763683,0.000000,3.152296,0.000000,4.264865
LINE532,0.000000,1.995927,0.598686,3.346434,1.044612,1.253308
LINE533,0.000000,-0.821270,0.000000,2.022330,0.000000,-1.372312
LINE534,4.213318,-0.840559,0.000000,3.503754,0.000000,-1.566392
LINE535,0.222090,-0.840661,0.000000,1.169055,0.000000,4.634469
LINE536,0.737386,-0.840688,0.000000,3.221210,0.000000,1.556135
LINE537,0.000000,3.490306,0.000000,-1.051607,0.117017,1.252888
LINE538,0.000000,-0.452944,0.000000,3.263941,0.647780,1.252891
LINE539,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE540,0.000000,-0.852309,0.000000,2.102892,0.000000,4.242793
LINE541,0.000000,2.066140,0.598686,3.346434,1.044612,1.253308
LINE542,0.000000,-1.394940,0.000000,1.369126,0.000000,1.677755
LINE543,4.213318,-0.840559,0.000000,3.570203,0.000000,-1.517828
LINE544,0.222090,-0.840661,0.000000,0.201212,0.000000,2.220237
LINE545,0.737386,-0.840688,0.000000,3.193914,0.000000,1.551714
LINE546,0.000000,-1.356698,0.000000,4.237791,0.117017,1.252888
LINE547,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE548,0.000000,-0.516418,0.000000,3.298680,0.000000,3.942537
LINE549,0.000000,1.932246,0.598686,3.346434,1.044612,1.253308
LINE550,0.000000,0.325126,0.000000,3.384291,0.000000,3.470629
LINE551,0.762958,-0.840576,0.000000,3.575679,0.000000,-1.517411
LINE552,3.450360,-0.840556,0.000000,2.377877,0.000000,-1.561419
LINE553,0.222090,-0.840661,0.000000,1.182721,0.000000,4.640739
LINE554,0.737386,-0.840688,0.000000,3.321954,0.000000,1.517402
LINE555,0.000000,3.888144,0.000000,-0.994123,0.117017,1.252888
LINE556,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE557,0.000000,-0.402599,0.000000,2.538777,0.000000,4.629295
LINE558,0.000000,2.073043,0.598686,3.346434,1.044612,1.253308
LINE559,0.000000,4.695938,0.000000,1.079354,0.000000,1.754730
LINE560,0.762958,-0.840576,0.000000,-0.518605,0.000000,-1.553544
LINE561,3.450360,-0.840556,0.000000,3.122269,0.000000,-0.970883
LINE562,0.222090,-0.840661,0.000000,-0.864818,0.000000,1.548188
LINE563,0.737386,-0.840688,0.000000,2.998913,0.000000,1.119935
LINE564,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE565,0.000000,-0.462261,0.000000,-1.559270,0.000000,-0.973494
LINE566,0.000000,-1.283387,0.180023,3.346439,1.044612,1.253308
LINE567,0.000000,0.136777,0.000000,1.680458,0.000000,-1.057662
LINE568,0.000000,2.109324,0.418664,3.346433,0.000000,-1.520147
LINE569,0.762958,-0.840576,0.000000,4.476086,0.000000,-1.516217
LINE570,0.737386,-0.840688,0.000000,2.947461,0.000000,-1.245287
LINE571,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE572,0.000000,3.348603,0.180023,3.346439,1.044612,1.253308
LINE573,0.000000,3.070923,0.000000,3.070923,0.000000,3.127250
LINE574,0.000000,2.069992,0.418664,3.346433,0.000000,-1.485670
LINE575,0.762958,-0.840576,0.000000,3.963849,0.000000,4.635509
LINE576,0.737386,-0.840688,0.000000,2.907979,0.000000,4.554888
LINE577,3.555214,-0.840588,6.328591,3.347016,2.570752,1.252715
LINE578,0.000000,3.007930,0.180023,3.346439,1.044612,1.253308
LINE579,0.000000,1.404890,0.000000,4.577746,0.000000,4.297283
LINE580,0.000000,2.872824,0.000000,3.210424,0.000000,3.825832
LINE581,0.000000,2.435941,0.418664,3.346433,0.000000,-1.482601
LINE582,0.762958,-0.840576,0.000000,3.980743,0.000000,4.655875
LINE583,0.737386,-0.840688,0.000000,3.129962,0.000000,-1.539308
LINE584,0.000000,-0.616668,0.121447,3.346936,0.000000,1.611030
LINE585,3.555214,-0.840588,6.207144,3.347018,2.570752,1.252715
LINE586,0.000000,2.992757,0.180023,3.346439,1.044612,1.253308
LINE587,0.000000,-0.201681,0.000000,2.996894,0.000000,-0.210310
LINE588,0.000000,2.535322,0.000000,3.077145,0.000000,3.548109
LINE589,0.000000,2.398410,0.418664,3.346433,0.000000,-1.566896
LINE590,0.762958,-0.840576,0.000000,3.585131,0.000000,1.147411
LINE591,0.737386,-0.840688,0.000000,2.956279,0.000000,1.572579
LINE592,0.000000,-0.658264,0.121447,3.346936,0.000000,1.610404
LINE593,3.555214,-0.840588,6.207144,3.347018,2.570752,1.252715
LINE594,0.000000,3.326556,0.180023,3.346439,0.000000,1.633617
LINE595,0.000000,3.332558,0.000000,2.181547,1.044612,1.253308
LINE596,0.000000,3.003941,0.000000,3.249012,0.000000,3.551335
LINE597,0.000000,2.425324,0.418664,3.346433,0.000000,4.711018
LINE598,0.762958,-0.840576,0.000000,3.203682,0.000000,1.517314
LINE599,0.737386,-0.840688,0.000000,3.113282,0.000000,1.594795
LINE600,0.000000,-0.547048,0.121447,3.346936,0.000000,1.615396
LINE601,0.000000,2.436301,0.000000,3.365079,0.234040,1.252791
LINE602,3.555214,-0.840588,6.207144,3.347018,2.336712,1.252707
LINE603,0.000000,3.158517,0.180023,3.346439,0.000000,-1.335774
LINE604,0.000000,2.417350,0.000000,-0.595232,0.000000,2.618974
LINE605,0.000000,1.961258,0.000000,1.466124,0.000000,1.520674
LINE606,0.000000,0.285954,0.000000,0.492743,1.044612,1.253308
LINE607,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE608,0.000000,3.256480,0.000000,3.429507,0.000000,2.545852
LINE609,0.000000,2.458536,0.418664,3.346433,0.000000,4.711798
LINE610,0.762958,-0.840576,0.000000,-0.664123,0.000000,4.670000
LINE611,0.737386,-0.840688,0.000000,3.176983,0.000000,1.488266
LINE612,0.000000,-0.567929,0.121447,3.346936,0.000000,1.563294
LINE613,0.000000,-0.473810,0.000000,3.311564,0.234040,1.252791
LINE614,3.555214,-0.840588,6.207144,3.347018,2.336712,1.252707
LINE615,0.000000,4.644870,0.180023,3.346439,0.000000,1.533917
LINE616,0.000000,3.495328,0.000000,0.207439,0.000000,1.726395
LINE617,0.000000,3.119332,0.000000,-0.187478,0.000000,3.973576
LINE618,0.000000,2.544763,0.000000,0.645014,1.044612,1.253308
LINE619,0.000000,3.113266,0.000000,3.836209,0.000000,4.231389
LINE620,0.000000,2.449483,0.418664,3.346433,0.000000,-1.570250
LINE621,0.737386,-0.840688,0.000000,2.507520,0.000000,4.690774
LINE622,0.000000,-0.545307,0.121447,3.346936,0.000000,1.568127
LINE623,0.000000,0.250642,0.955008,3.346954,0.000000,1.561831
LINE624,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE625,0.000000,-0.655521,0.180023,3.346439,0.000000,1.538983
LINE626,0.000000,3.623508,0.000000,4.166652,0.000000,4.156831
LINE627,0.000000,2.462227,0.418664,3.346433,0.000000,4.689102
LINE628,0.737386,-0.840688,0.000000,0.406758,0.000000,1.553512
LINE629,0.000000,-0.771515,0.121447,3.346936,0.000000,1.493916
LINE630,0.000000,-0.018401,0.955008,3.346954,0.000000,1.551053
LINE631,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE632,0.000000,1.503278,0.180023,3.346439,0.000000,1.561561
LINE633,0.000000,2.933284,0.000000,-1.333693,0.000000,4.391664
LINE634,0.000000,2.419779,0.418664,3.346433,0.000000,4.668866
LINE635,0.000000,-0.677598,0.121447,3.346936,0.000000,1.538209
LINE636,0.000000,1.651350,0.955008,3.346954,0.000000,1.672706
LINE637,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE638,0.000000,0.000000,0.180023,3.346439,0.000000,-0.067519
LINE639,0.000000,3.007508,0.000000,-0.194453,0.000000,4.638492
LINE640,0.000000,2.383867,0.418664,3.346433,0.000000,4.662597
LINE641,0.000000,-0.593455,0.121447,3.346936,0.000000,1.527746
LINE642,0.000000,-0.730122,0.955008,3.346954,0.000000,1.588301
LINE643,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE644,0.000000,4.614285,0.000000,-0.327161,0.000000,2.011911
LINE645,0.000000,2.267775,0.418664,3.346433,0.000000,4.657406
LINE646,0.000000,-0.727339,0.121447,3.346936,0.000000,1.542766
LINE647,0.000000,-0.474690,0.955008,3.346954,0.000000,1.595150
LINE648,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE649,0.000000,3.407820,0.000000,1.520096,0.000000,1.664264
LINE650,0.000000,2.273454,0.418664,3.346433,0.000000,4.671222
LINE651,0.000000,-0.650133,0.121447,3.346936,0.000000,1.567034
LINE652,0.000000,-0.086334,0.955008,3.346954,0.000000,1.608363
LINE653,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE654,0.000000,-0.598650,0.000000,1.002665,0.000000,0.865300
LINE655,0.000000,2.162643,0.188399,3.346433,0.000000,4.421098
LINE656,0.000000,-0.561383,0.230265,3.346433,0.000000,1.572246
LINE657,0.000000,-0.771758,0.121447,3.346936,0.000000,1.557448
LINE658,0.000000,3.831896,0.955008,3.346954,0.000000,1.615857
LINE659,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE660,0.000000,-0.767519,0.000000,0.522880,0.000000,1.861321
LINE661,0.000000,2.407576,0.188399,3.346433,0.000000,-1.566634
LINE662,0.000000,3.958369,0.230265,3.346433,0.000000,1.744365
LINE663,0.000000,-0.691234,0.121447,3.346936,0.000000,1.566907
LINE664,0.000000,3.288532,0.955008,3.346954,0.000000,1.621205
LINE665,3.555214,-0.840588,5.252135,3.347030,2.336712,1.252707
LINE666,0.000000,-0.507146,0.000000,0.572008,0.000000,3.849081
LINE667,0.000000,0.483092,0.188399,3.346433,0.000000,4.652836
LINE668,0.000000,2.569145,0.230265,3.346433,0.000000,1.633736
LINE669,0.000000,-0.682595,0.121447,3.346936,0.000000,1.578909
LINE670,0.000000,2.823797,0.955008,3.346954,0.000000,1.620078
LINE671,0.623729,-0.840784,0.000000,2.435717,0.000000,0.385362
LINE672,2.931484,-0.840547,5.252135,3.347030,2.336712,1.252707
LINE673,0.000000,-0.283371,0.000000,3.349844,0.000000,1.006664
LINE674,0.000000,0.986315,0.188399,3.346433,0.000000,1.552875
LINE675,0.000000,0.299098,0.230265,3.346433,0.000000,1.582802
LINE676,0.000000,-0.685529,0.121447,3.346936,0.000000,1.575349
LINE677,0.000000,0.047470,0.955008,3.346954,0.000000,1.548167
LINE678,0.623729,-0.840784,0.000000,0.447114,0.000000,0.360900
LINE679,2.931484,-0.840547,5.252135,3.347030,2.336712,1.252707
LINE680,0.000000,1.451070,0.000000,4.366461,0.000000,1.544022
LINE681,0.000000,3.112408,0.188399,3.346433,0.000000,1.732079
LINE682,0.000000,-0.616945,0.121447,3.346936,0.000000,1.573103
LINE683,0.000000,-0.264018,0.955008,3.346954,0.000000,1.529457
LINE684,0.623729,-0.840784,0.000000,2.934133,0.000000,-1.035091
LINE685,2.931484,-0.840547,5.252135,3.347030,2.336712,1.252707
LINE686,0.000000,-0.504647,0.121447,3.346936,0.000000,1.567088
LINE687,0.000000,-0.002944,0.955008,3.346954,0.000000,1.552948
LINE688,0.623729,-0.840784,0.000000,1.390000,0.000000,-1.280072
LINE689,0.000000,-0.465392,0.000000,4.009302,0.426302,1.252746
LINE690,2.931484,-0.840547,5.252135,3.347030,1.910410,1.252698
LINE691,0.000000,-0.489043,0.121447,3.346936,0.000000,1.508598
LINE692,0.623729,-0.840784,0.000000,3.179882,0.000000,-1.424631
LINE693,0.000000,-0.496677,0.000000,4.077117,0.225690,1.252746
LINE694,0.000000,-0.984514,0.000000,3.113423,0.200613,1.252746
LINE695,0.000000,0.028021,0.180137,3.346953,0.000000,1.520523
LINE696,2.931484,-0.840547,5.071998,3.347032,1.910410,1.252698
LINE697,0.000000,-0.505073,0.121447,3.346936,0.000000,1.491266
LINE698,0.623729,-0.840784,0.000000,3.487832,0.000000,-1.461898
LINE699,0.000000,-0.946292,0.000000,4.185159,0.225690,1.252746
LINE700,0.000000,0.715785,0.000000,3.027333,0.200613,1.252746
LINE701,0.000000,4.671207,0.180137,3.346953,0.000000,1.408031
LINE702,2.931484,-0.840547,5.071998,3.347032,1.910410,1.252698
LINE703,0.000000,-0.517133,0.121447,3.346936,0.000000,1.477715
LINE704,0.623729,-0.840784,0.000000,3.934319,0.000000,-1.483972
LINE705,0.000000,-1.134881,0.000000,4.176522,0.225690,1.252746
LINE706,2.931484,-0.840547,5.071998,3.347032,1.910410,1.252698
LINE707,0.000000,2.970228,0.000000,1.118236,0.000000,0.100279
LINE708,0.000000,-0.525888,0.121447,3.346936,0.000000,1.460521
LINE709,0.623729,-0.840784,0.000000,4.006498,0.000000,-1.486331
LINE710,0.000000,4.497768,0.000000,4.063679,0.225690,1.252746
LINE711,2.508666,-0.840522,5.071998,3.347032,1.910410,1.252698
LINE712,0.422818,-0.840698,0.000000,-0.899165,0.000000,4.666420
LINE713,0.000000,2.789042,0.000000,1.201714,0.000000,-1.394861
LINE714,0.000000,-0.636081,0.121447,3.346936,0.000000,1.432601
LINE715,0.623729,-0.840784,0.000000,3.894982,0.000000,-1.487993
LINE716,0.000000,3.700619,0.000000,-0.664342,0.225690,1.252746
LINE717,2.508666,-0.840522,5.071998,3.347032,1.910410,1.252698
LINE718,0.422818,-0.840698,0.000000,-0.778610,0.000000,4.668228
LINE719,0.000000,2.990150,0.000000,1.268500,0.000000,1.217461
LINE720,0.000000,-0.799524,0.121447,3.346936,0.000000,1.286115
LINE721,0.623729,-0.840784,0.000000,3.965328,0.000000,-1.492471
LINE722,0.000000,3.105783,0.000000,3.275430,0.225690,1.252746
LINE723,2.508666,-0.840522,1.496511,3.346981,1.910410,1.252698
LINE724,0.000000,4.296448,3.575486,3.347054,0.000000,1.355541
LINE725,0.422818,-0.840698,0.000000,-0.820067,0.000000,4.668348
LINE726,0.000000,3.029047,0.000000,1.186485,0.000000,1.352450
LINE727,0.000000,3.064735,0.121447,3.346936,0.000000,-1.454741
LINE728,0.623729,-0.840784,0.000000,3.978776,0.000000,-1.493140
LINE729,0.000000,3.270399,0.000000,4.693842,0.225690,1.252746
LINE730,2.508666,-0.840522,1.496511,3.346981,1.910410,1.252698
LINE731,0.000000,4.224741,3.575486,3.347054,0.000000,1.331075
LINE732,0.422818,-0.840698,0.000000,-1.061632,0.000000,4.644893
LINE733,0.000000,2.912047,0.000000,1.466699,0.000000,0.144697
LINE734,0.000000,-1.098591,0.121447,3.346936,0.000000,1.404064
LINE735,0.623729,-0.840784,0.000000,4.203004,0.000000,-1.494163
LINE736,0.000000,2.942480,0.000000,3.497893,0.225690,1.252746
LINE737,2.508666,-0.840522,1.496511,3.346981,1.910410,1.252698
LINE738,0.000000,4.268836,3.575486,3.347054,0.000000,1.305735
LINE739,0.422818,-0.840698,0.000000,-1.243445,0.000000,4.635549
LINE740,0.000000,2.802056,0.000000,1.444127,0.000000,1.194551
LINE741,0.000000,-0.751141,0.121447,3.346936,0.000000,1.282445
LINE742,0.623729,-0.840784,0.000000,3.556334,0.000000,-1.464410
LINE743,0.000000,2.592914,0.000000,3.222460,0.225690,1.252746
LINE744,2.508666,-0.840522,1.496511,3.346981,1.910410,1.252698
LINE745,0.000000,1.921221,0.821536,3.347045,0.000000,-1.561907
LINE746,0.000000,4.082818,2.753950,3.347057,0.000000,0.766624
LINE747,0.422818,-0.840698,0.000000,-1.389127,0.000000,4.614266
LINE748,0.000000,2.862899,0.000000,1.503616,0.000000,1.140894
LINE749,0.000000,-0.603796,0.121447,3.346936,0.000000,-0.882922
LINE750,0.623729,-0.840784,0.000000,3.532252,0.000000,-1.496044
LINE751,0.000000,0.512754,0.000000,3.001468,0.225690,1.252746
LINE752,2.508666,-0.840522,1.496511,3.346981,0.000000,1.750918
LINE753,0.000000,-0.791587,0.000000,3.211744,1.910410,1.252698
LINE754,0.000000,3.586841,0.821536,3.347045,0.000000,4.676649
LINE755,0.000000,3.612404,2.753950,3.347057,0.000000,1.107673
LINE756,0.422818,-0.840698,0.000000,-0.976170,0.000000,4.593015
LINE757,0.000000,2.819047,0.000000,1.594291,0.000000,0.267725
LINE758,0.000000,3.337408,0.121447,3.346936,0.000000,-1.368592
LINE759,0.623729,-0.840784,0.000000,-0.306516,0.000000,-1.513598
LINE760,0.000000,-1.147951,0.000000,3.810710,0.225690,1.252746
LINE761,2.508666,-0.840522,1.496511,3.346981,0.000000,1.733887
LINE762,0.000000,-0.805462,0.000000,3.208840,1.910410,1.252698
LINE763,0.000000,2.552807,2.753950,3.347057,0.000000,1.504558
LINE764,0.422818,-0.840698,0.000000,-1.115491,0.000000,4.587895
LINE765,0.000000,2.715637,0.000000,1.549461,0.000000,0.693348
LINE766,0.000000,-1.192996,0.121447,3.346936,0.000000,1.475282
LINE767,0.623729,-0.840784,0.000000,1.715887,0.000000,-1.509745
LINE768,0.000000,4.378048,0.000000,3.214325,0.225690,1.252746
LINE769,2.508666,-0.840522,1.496511,3.346981,0.000000,1.726241
LINE770,0.000000,0.185499,0.000000,3.868376,0.209010,1.252690
