# Result_no_EVs/output_current_peak.csv run at 2000-01-01 09:26:00 EST on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE383,12.166583,-0.827109,82.675564,3.345008,5.393414,1.238816
LINE384,0.000000,-1.259153,0.000000,0.130998,0.311777,1.240927
LINE385,0.000000,2.678512,0.000000,0.159174,0.000000,-1.555681
LINE386,0.189331,-0.830512,0.000000,0.177385,0.000000,1.655933
LINE387,0.227603,-0.829209,0.000000,-0.586511,0.000000,-1.282760
LINE388,0.000000,1.088877,1.030251,3.342014,0.000000,-0.798043
LINE389,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE390,12.166583,-0.827109,82.675564,3.345008,5.393414,1.238816
LINE391,0.000000,-1.282603,0.000000,0.161379,0.311777,1.240927
LINE392,0.000000,2.676723,0.000000,0.173848,0.000000,-1.544161
LINE393,0.000000,1.903108,1.030251,3.342014,0.000000,-1.450194
LINE394,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE395,0.000000,0.412581,0.000000,2.720324,0.760675,1.240466
LINE396,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE397,0.000000,-1.235432,0.000000,-0.118476,0.311777,1.240927
LINE398,0.000000,2.698648,0.000000,0.234933,0.000000,-1.515159
LINE399,0.000000,2.404654,1.030251,3.342014,0.000000,1.524429
LINE400,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE401,0.000000,0.465204,0.000000,2.254136,0.760675,1.240466
LINE402,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE403,0.000000,-0.974310,0.000000,-0.153902,0.311777,1.240927
LINE404,0.000000,2.656705,0.000000,0.031971,0.000000,-1.104264
LINE405,0.000000,-0.666981,1.030251,3.342014,0.000000,4.329400
LINE406,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE407,0.000000,0.543942,0.000000,2.282954,0.760675,1.240466
LINE408,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE409,0.000000,-0.006428,0.000000,3.707534,0.000000,1.955939
LINE410,0.000000,4.645644,0.000000,0.266359,0.311777,1.240927
LINE411,0.000000,2.610359,0.000000,0.130852,0.000000,1.443628
LINE412,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE413,0.000000,0.602413,0.000000,2.032953,0.760675,1.240466
LINE414,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE415,0.000000,0.130636,0.000000,3.716045,0.000000,2.073762
LINE416,0.000000,-1.378728,0.000000,0.111392,0.311777,1.240927
LINE417,0.000000,2.453213,0.000000,0.323271,0.000000,1.500377
LINE418,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE419,0.000000,0.446231,0.000000,1.670457,0.760675,1.240466
LINE420,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE421,0.000000,0.431062,0.000000,3.738446,0.000000,2.033233
LINE422,0.000000,4.415210,0.000000,0.000424,0.311777,1.240927
LINE423,0.000000,2.389679,0.000000,0.561896,0.000000,1.505567
LINE424,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE425,0.000000,-0.826388,0.000000,-0.826388,0.000000,4.457252
LINE426,0.000000,0.535592,0.000000,1.790788,0.760675,1.240466
LINE427,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE428,0.000000,0.098458,0.000000,3.756317,0.000000,1.843233
LINE429,0.000000,3.459951,0.000000,0.239427,0.311777,1.240927
LINE430,0.000000,2.423986,0.000000,0.567038,0.000000,1.504044
LINE431,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE432,0.000000,-1.521011,0.000000,-1.521011,0.000000,4.614292
LINE433,0.000000,0.506602,0.000000,1.815366,0.760675,1.240466
LINE434,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE435,0.000000,-0.002363,0.000000,3.857509,0.000000,1.915976
LINE436,0.000000,2.152113,0.000000,-0.059279,0.311777,1.240927
LINE437,0.000000,2.249485,0.000000,0.500852,0.000000,1.475127
LINE438,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE439,0.000000,3.370227,0.000000,2.155297,0.000000,3.247828
LINE440,0.000000,0.459948,0.000000,1.940640,0.760675,1.240466
LINE441,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE442,0.000000,-0.096698,0.000000,3.783274,0.000000,2.053181
LINE443,0.000000,-0.307626,0.000000,0.066763,0.311777,1.240927
LINE444,0.000000,2.290128,0.000000,-0.323741,0.000000,1.462750
LINE445,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE446,0.000000,0.303625,0.000000,3.525000,0.000000,1.272830
LINE447,0.000000,0.435684,0.000000,1.566188,0.760675,1.240466
LINE448,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE449,0.000000,-0.070352,0.000000,3.766530,0.000000,1.978263
LINE450,0.000000,2.638581,0.000000,3.221625,0.311777,1.240927
LINE451,0.000000,2.067238,0.000000,-0.430465,0.000000,1.481384
LINE452,56.126471,-0.822507,29.921836,3.339081,1.252304,1.242025
LINE453,0.000000,4.575717,0.000000,1.390281,0.000000,2.996186
LINE454,0.000000,0.463420,0.000000,1.828461,0.760675,1.240466
LINE455,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE456,0.000000,-0.058599,0.000000,3.811746,0.000000,1.995532
LINE457,0.000000,3.126338,0.000000,0.571561,0.311777,1.240927
LINE458,0.000000,2.110989,0.000000,-0.260949,0.000000,1.395635
LINE459,55.879964,-0.822494,29.921836,3.339081,1.252304,1.242025
LINE460,0.000000,-0.562359,0.000000,2.502786,0.000000,1.034010
LINE461,0.246508,-0.825441,0.000000,-0.538151,0.000000,4.499441
LINE462,0.000000,0.512974,0.000000,1.568881,0.760675,1.240466
LINE463,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE464,0.000000,-0.444982,0.000000,3.664273,0.000000,1.990944
LINE465,0.000000,2.152772,0.000000,-0.189286,0.000000,1.397741
LINE466,55.879964,-0.822494,29.921836,3.339081,1.252304,1.242025
LINE467,0.000000,1.287932,0.000000,3.181407,0.000000,4.101748
LINE468,0.000000,1.230714,0.000000,2.065161,0.000000,-1.527498
LINE469,0.246508,-0.825441,0.000000,-0.565670,0.000000,4.485782
LINE470,0.000000,0.506413,0.000000,1.688566,0.760675,1.240466
LINE471,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE472,0.000000,-0.654853,0.000000,3.485252,0.000000,1.902591
LINE473,0.000000,2.240485,0.000000,-0.473835,0.000000,1.387217
LINE474,55.879964,-0.822494,29.921836,3.339081,1.252304,1.242025
LINE475,0.000000,0.621208,0.000000,0.621208,0.000000,-0.838530
LINE476,0.246508,-0.825441,0.000000,-0.524786,0.000000,4.450646
LINE477,0.000000,0.534310,0.000000,1.648871,0.760675,1.240466
LINE478,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE479,0.000000,-0.350918,0.000000,3.564721,0.000000,2.059315
LINE480,0.000000,2.281355,0.000000,-0.975602,0.000000,-0.239071
LINE481,54.657582,-0.822449,29.921836,3.339081,1.252304,1.242025
LINE482,0.000000,-0.984115,0.000000,3.029851,0.000000,3.091712
LINE483,1.222385,-0.824485,0.000000,0.839233,0.000000,3.626372
LINE484,0.246508,-0.825441,0.000000,-0.502231,0.000000,4.548702
LINE485,0.000000,0.493915,0.000000,1.241647,0.760675,1.240466
LINE486,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE487,0.000000,-0.174068,0.000000,3.544153,0.000000,2.010924
LINE488,0.000000,2.616694,0.000000,3.084388,0.000000,1.482448
LINE489,54.657582,-0.822449,29.921836,3.339081,1.252304,1.242025
LINE490,0.000000,3.404812,0.000000,-0.623263,0.000000,2.520123
LINE491,0.225732,-0.824490,0.000000,0.822610,0.000000,3.769433
LINE492,0.996653,-0.824484,0.000000,-0.535740,0.000000,1.372553
LINE493,0.246508,-0.825441,0.000000,-0.621140,0.000000,4.520778
LINE494,0.000000,0.697914,0.000000,1.155505,0.760675,1.240466
LINE495,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE496,0.000000,-0.203069,0.000000,3.539598,0.000000,2.163886
LINE497,0.000000,3.062706,0.000000,4.690616,0.000000,-0.029249
LINE498,54.657582,-0.822449,29.921836,3.339081,1.252304,1.242025
LINE499,0.000000,0.314501,0.000000,0.940347,0.000000,-1.487453
LINE500,0.225732,-0.824490,0.000000,0.770866,0.000000,4.410442
LINE501,0.996653,-0.824484,0.000000,2.981000,0.000000,1.573953
LINE502,0.246508,-0.825441,0.000000,-0.312226,0.000000,4.544868
LINE503,0.000000,1.229477,0.000000,1.791162,0.760675,1.240466
LINE504,12.166583,-0.827109,82.675564,3.345008,4.632741,1.238545
LINE505,0.000000,0.035232,0.000000,3.527029,0.000000,2.187714
LINE506,0.000000,1.436845,0.000000,4.636824,0.000000,0.623557
LINE507,54.657582,-0.822449,29.921836,3.339081,1.252304,1.242025
LINE508,0.000000,1.837140,0.000000,0.530675,0.000000,-0.308412
LINE509,0.225732,-0.824490,0.000000,0.833687,0.000000,4.559154
LINE510,0.246508,-0.825441,0.000000,-0.398813,0.000000,4.562425
LINE511,0.000000,1.572837,0.000000,1.590812,0.760675,1.240466
LINE512,0.000000,3.062003,55.672307,3.345001,0.000000,4.493291
LINE513,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE514,0.000000,0.205591,0.000000,3.608028,0.000000,2.311073
LINE515,0.000000,0.522403,29.921836,3.339081,1.252304,1.242025
LINE516,0.000000,3.363351,0.000000,0.333484,0.000000,3.581356
LINE517,54.657582,-0.822449,0.000000,4.416222,0.000000,-0.090100
LINE518,0.225732,-0.824490,0.000000,0.792653,0.000000,4.539940
LINE519,0.246508,-0.825441,0.000000,-0.536932,0.000000,4.556762
LINE520,0.000000,2.403404,0.000000,1.801101,0.760675,1.240466
LINE521,0.000000,1.453280,55.672307,3.345001,0.000000,4.674230
LINE522,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE523,0.000000,0.115205,0.000000,3.559637,0.000000,2.090258
LINE524,0.000000,0.518703,29.921836,3.339081,1.252304,1.242025
LINE525,0.000000,1.568656,0.000000,1.459270,0.000000,1.588970
LINE526,54.657582,-0.822449,0.000000,4.424463,0.000000,0.007687
LINE527,0.225732,-0.824490,0.000000,0.794324,0.000000,4.452089
LINE528,0.246508,-0.825441,0.000000,-0.475673,0.000000,4.570751
LINE529,0.000000,2.316720,0.000000,3.120007,0.760675,1.240466
LINE530,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE531,0.000000,-0.185099,0.000000,3.652593,0.000000,2.340006
LINE532,0.000000,0.503290,29.921836,3.339081,1.252304,1.242025
LINE533,0.000000,4.702796,0.000000,1.348285,0.000000,4.540253
LINE534,54.657582,-0.822449,0.000000,4.282083,0.000000,-0.055124
LINE535,0.225732,-0.824490,0.000000,0.882654,0.000000,4.619018
LINE536,0.246508,-0.825441,0.000000,-0.498971,0.000000,4.498872
LINE537,0.000000,-0.164593,0.000000,3.944900,0.116386,1.240464
LINE538,0.000000,3.068404,0.000000,2.293236,0.644289,1.240466
LINE539,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE540,0.000000,4.627601,0.000000,3.622439,0.000000,3.211312
LINE541,0.000000,0.479402,29.921836,3.339081,1.252304,1.242025
LINE542,0.000000,1.736025,0.000000,0.423634,0.000000,3.734210
LINE543,54.657582,-0.822449,0.000000,4.286577,0.000000,0.188240
LINE544,0.225732,-0.824490,0.000000,0.264730,0.000000,4.682466
LINE545,0.246508,-0.825441,0.000000,-0.498857,0.000000,4.420550
LINE546,0.000000,-0.759853,0.000000,4.573518,0.116386,1.240464
LINE547,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE548,0.000000,2.786304,0.000000,3.585134,0.000000,2.667234
LINE549,0.000000,0.462807,29.921836,3.339081,1.252304,1.242025
LINE550,0.000000,2.473400,0.000000,3.334850,0.000000,0.197206
LINE551,9.775079,-0.822671,0.000000,3.967804,0.000000,1.113151
LINE552,44.882503,-0.822401,0.000000,0.408119,0.000000,-1.353134
LINE553,0.225732,-0.824490,0.000000,1.979517,0.000000,-1.343990
LINE554,0.246508,-0.825441,0.000000,-0.521976,0.000000,2.909038
LINE555,0.000000,2.991183,0.000000,1.696253,0.116386,1.240464
LINE556,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE557,0.000000,3.275807,0.000000,3.672116,0.000000,3.869869
LINE558,0.000000,0.464993,29.921836,3.339081,1.252304,1.242025
LINE559,0.000000,2.910220,0.000000,3.880048,0.000000,4.710881
LINE560,9.775079,-0.822671,0.000000,-1.234586,0.000000,1.321145
LINE561,44.882503,-0.822401,0.000000,0.326444,0.000000,1.677563
LINE562,0.225732,-0.824490,0.000000,3.379535,0.000000,1.585508
LINE563,0.246508,-0.825441,0.000000,-0.637020,0.000000,4.221896
LINE564,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE565,0.000000,2.579146,0.000000,0.609648,0.000000,-1.042274
LINE566,0.000000,0.806418,24.562507,3.339214,1.252304,1.242025
LINE567,0.000000,1.422679,0.000000,1.422679,0.000000,4.409516
LINE568,0.000000,-0.960780,5.359330,3.338472,0.000000,-1.445270
LINE569,9.775079,-0.822671,0.000000,4.096234,0.000000,1.434777
LINE570,0.246508,-0.825441,0.000000,-0.100952,0.000000,4.575642
LINE571,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE572,0.000000,0.698780,24.562507,3.339214,1.252304,1.242025
LINE573,0.000000,1.412223,0.000000,4.553816,0.000000,0.000000
LINE574,0.000000,-0.930151,5.359330,3.338472,0.000000,-1.395773
LINE575,9.775079,-0.822671,0.000000,3.834995,0.000000,0.920963
LINE576,0.246508,-0.825441,0.000000,0.085564,0.000000,4.654811
LINE577,12.166583,-0.827109,27.003257,3.345023,4.632741,1.238545
LINE578,0.000000,3.121248,24.562507,3.339214,1.252304,1.242025
LINE579,0.000000,3.346195,0.000000,-0.784910,0.000000,1.636470
LINE580,0.000000,0.600781,0.000000,0.373319,0.000000,-1.098260
LINE581,0.000000,-0.919535,5.359330,3.338472,0.000000,0.207147
LINE582,9.775079,-0.822671,0.000000,3.826809,0.000000,-0.799691
LINE583,0.246508,-0.825441,0.000000,-0.210240,0.000000,4.688827
LINE584,0.000000,-1.422519,7.359952,3.344459,0.000000,1.412387
LINE585,12.166583,-0.827109,19.643306,3.345235,4.632741,1.238545
LINE586,0.000000,3.252657,24.562507,3.339214,1.252304,1.242025
LINE587,0.000000,-0.410247,0.000000,-1.063196,0.000000,2.043683
LINE588,0.000000,0.364211,0.000000,0.623155,0.000000,-0.457280
LINE589,0.000000,-0.904937,5.359330,3.338472,0.000000,-1.350477
LINE590,9.775079,-0.822671,0.000000,3.771116,0.000000,-1.543692
LINE591,0.246508,-0.825441,0.000000,-0.715759,0.000000,-1.537235
LINE592,0.000000,-1.488019,7.359952,3.344459,0.000000,1.414274
LINE593,12.166583,-0.827109,19.643306,3.345235,4.632741,1.238545
LINE594,0.000000,3.540683,24.562507,3.339214,0.000000,1.736483
LINE595,0.000000,3.717442,0.000000,2.382845,1.252304,1.242025
LINE596,0.000000,0.222113,0.000000,1.100146,0.000000,-0.906333
LINE597,0.000000,-0.884614,5.359330,3.338472,0.000000,-1.398489
LINE598,9.775079,-0.822671,0.000000,4.227586,0.000000,1.488636
LINE599,0.246508,-0.825441,0.000000,-1.217223,0.000000,4.687118
LINE600,0.000000,-1.449528,7.359952,3.344459,0.000000,1.389016
LINE601,0.000000,2.493955,0.000000,0.025262,2.518140,1.238742
LINE602,12.166583,-0.827109,19.643306,3.345235,2.114600,1.238310
LINE603,0.000000,3.010673,24.562507,3.339214,0.000000,2.176725
LINE604,0.000000,2.040360,0.000000,2.040360,0.000000,4.236378
LINE605,0.000000,1.122750,0.000000,4.614465,0.000000,4.614465
LINE606,0.000000,0.687038,0.000000,3.936805,1.252304,1.242025
LINE607,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE608,0.000000,0.167972,0.000000,0.053587,0.000000,0.128382
LINE609,0.000000,-0.896573,5.359330,3.338472,0.000000,-1.506809
LINE610,9.775079,-0.822671,0.000000,2.677333,0.000000,-1.551366
LINE611,0.246508,-0.825441,0.000000,-0.066800,0.000000,-1.545517
LINE612,0.000000,-1.307681,7.359952,3.344459,0.000000,1.447638
LINE613,0.000000,-1.196418,0.000000,2.960500,2.518140,1.238742
LINE614,12.166583,-0.827109,19.643306,3.345235,2.114600,1.238310
LINE615,0.000000,2.949719,24.562507,3.339214,0.000000,1.637876
LINE616,0.000000,3.680605,0.000000,3.680605,0.000000,1.802237
LINE617,0.000000,3.839531,0.000000,3.839531,0.000000,1.418220
LINE618,0.000000,0.016574,0.000000,0.235774,1.252304,1.242025
LINE619,0.000000,0.155035,0.000000,0.239505,0.000000,-0.354755
LINE620,0.000000,-0.904731,5.359330,3.338472,0.000000,4.352492
LINE621,0.246508,-0.825441,0.000000,4.046029,0.000000,1.166155
LINE622,0.000000,4.648800,7.359952,3.344459,0.000000,1.481553
LINE623,0.000000,3.494378,1.720509,3.344318,0.000000,4.650637
LINE624,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE625,0.000000,3.432845,24.562507,3.339214,0.000000,1.609646
LINE626,0.000000,0.269386,0.000000,-0.617859,0.000000,-0.810928
LINE627,0.000000,-0.990481,5.359330,3.338472,0.000000,1.669387
LINE628,0.246508,-0.825441,0.000000,-0.677913,0.000000,-1.528877
LINE629,0.000000,4.305477,7.359952,3.344459,0.000000,1.447781
LINE630,0.000000,3.424747,1.720509,3.344318,0.000000,4.642138
LINE631,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE632,0.000000,4.644870,24.562507,3.339214,0.000000,1.612220
LINE633,0.000000,1.708721,0.000000,-0.294868,0.000000,-1.145838
LINE634,0.000000,-0.883680,5.359330,3.338472,0.000000,1.682841
LINE635,0.000000,4.449646,7.359952,3.344459,0.000000,1.463708
LINE636,0.000000,4.158544,1.720509,3.344318,0.000000,4.664249
LINE637,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE638,0.000000,0.000000,24.562507,3.339214,0.000000,-0.067519
LINE639,0.000000,0.734454,0.000000,0.409192,0.000000,2.105569
LINE640,0.000000,-0.897168,5.359330,3.338472,0.000000,1.660758
LINE641,0.000000,4.588379,7.359952,3.344459,0.000000,1.454386
LINE642,0.000000,3.531516,1.720509,3.344318,0.000000,4.694110
LINE643,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE644,0.000000,1.978562,0.000000,0.332051,0.000000,1.605439
LINE645,0.000000,-0.888923,5.359330,3.338472,0.000000,1.739302
LINE646,0.000000,4.671234,7.359952,3.344459,0.000000,1.464124
LINE647,0.000000,3.344109,1.720509,3.344318,0.000000,4.623225
LINE648,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE649,0.000000,2.337942,0.000000,1.248545,0.000000,3.376992
LINE650,0.000000,-0.972560,5.359330,3.338472,0.000000,1.652219
LINE651,0.000000,4.677815,7.359952,3.344459,0.000000,1.470671
LINE652,0.000000,3.464681,1.720509,3.344318,0.000000,4.641058
LINE653,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE654,0.000000,2.620273,0.000000,1.021326,0.000000,1.655286
LINE655,0.000000,-1.074602,4.673546,3.338476,0.000000,1.755952
LINE656,0.000000,-0.189054,0.685784,3.338447,0.000000,1.562995
LINE657,0.000000,-1.406981,7.359952,3.344459,0.000000,1.468763
LINE658,0.000000,3.787034,1.720509,3.344318,0.000000,4.618610
LINE659,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE660,0.000000,2.805114,0.000000,0.714829,0.000000,-1.534626
LINE661,0.000000,4.658813,4.673546,3.338476,0.000000,1.629680
LINE662,0.000000,-0.150800,0.685784,3.338447,0.000000,4.532902
LINE663,0.000000,-1.246620,7.359952,3.344459,0.000000,1.459497
LINE664,0.000000,4.661646,1.720509,3.344318,0.000000,4.224390
LINE665,12.166583,-0.827109,17.922798,3.345323,2.114600,1.238310
LINE666,0.000000,2.458338,0.000000,1.502710,0.000000,4.658068
LINE667,0.000000,-1.385641,4.673546,3.338476,0.000000,4.679932
LINE668,0.000000,0.467085,0.685784,3.338447,0.000000,3.888979
LINE669,0.000000,-1.332818,7.359952,3.344459,0.000000,1.454629
LINE670,0.000000,-0.768973,1.720509,3.344318,0.000000,4.510812
LINE671,9.443246,-0.827253,0.000000,2.741253,0.000000,-1.406719
LINE672,2.723337,-0.826610,17.922798,3.345323,2.114600,1.238310
LINE673,0.000000,3.618013,0.000000,1.983539,0.000000,-1.518730
LINE674,0.000000,3.500703,4.673546,3.338476,0.000000,1.546989
LINE675,0.000000,3.223375,0.685784,3.338447,0.000000,-0.755652
LINE676,0.000000,-1.134961,7.359952,3.344459,0.000000,1.451394
LINE677,0.000000,-1.028062,1.720509,3.344318,0.000000,1.627610
LINE678,9.443246,-0.827253,0.000000,2.783741,0.000000,-1.420631
LINE679,2.723337,-0.826610,17.922798,3.345323,2.114600,1.238310
LINE680,0.000000,0.702409,0.000000,2.665612,0.000000,-0.960750
LINE681,0.000000,2.738826,4.673546,3.338476,0.000000,4.655802
LINE682,0.000000,-0.994571,7.359952,3.344459,0.000000,1.321848
LINE683,0.000000,-1.095721,1.720509,3.344318,0.000000,1.472495
LINE684,9.443246,-0.827253,0.000000,3.021522,0.000000,-1.334921
LINE685,2.723337,-0.826610,17.922798,3.345323,2.114600,1.238310
LINE686,0.000000,-1.126333,7.359952,3.344459,0.000000,1.190390
LINE687,0.000000,-0.263899,1.720509,3.344318,0.000000,4.687507
LINE688,9.443246,-0.827253,0.000000,2.206571,0.000000,-1.369962
LINE689,0.000000,-0.211483,0.000000,1.754416,1.720052,1.238500
LINE690,2.723337,-0.826610,17.922798,3.345323,0.394548,1.237481
LINE691,0.000000,-1.172826,7.359952,3.344459,0.000000,1.182427
LINE692,9.443246,-0.827253,0.000000,2.376858,0.000000,-1.238321
LINE693,0.000000,-0.194980,0.000000,1.696014,1.520634,1.238501
LINE694,0.000000,-0.924140,0.000000,-1.508360,0.199419,1.238490
LINE695,0.000000,0.119267,1.875693,3.344406,0.000000,1.569374
LINE696,2.723337,-0.826610,16.047107,3.345430,0.394548,1.237481
LINE697,0.000000,-1.016911,7.359952,3.344459,0.000000,0.673050
LINE698,9.443246,-0.827253,0.000000,2.442172,0.000000,-1.410308
LINE699,0.000000,-0.253861,0.000000,1.570764,1.520634,1.238501
LINE700,0.000000,0.172131,0.000000,2.277609,0.199419,1.238490
LINE701,0.000000,-0.001321,1.875693,3.344406,0.000000,1.672306
LINE702,2.723337,-0.826610,16.047107,3.345430,0.394548,1.237481
LINE703,0.000000,-0.907238,7.359952,3.344459,0.000000,1.123030
LINE704,9.443246,-0.827253,0.000000,1.847320,0.000000,-1.427783
LINE705,0.000000,-0.320055,0.000000,1.593814,1.520634,1.238501
LINE706,2.723337,-0.826610,16.047107,3.345430,0.394548,1.237481
LINE707,0.000000,1.649361,0.000000,0.723864,0.000000,-1.231815
LINE708,0.000000,-0.964827,7.359952,3.344459,0.000000,1.163095
LINE709,9.443246,-0.827253,0.000000,1.616240,0.000000,-1.432828
LINE710,0.000000,-0.701591,0.000000,2.034185,1.520634,1.238501
LINE711,1.470511,-0.826235,16.047107,3.345430,0.394548,1.237481
LINE712,1.252825,-0.827050,0.000000,4.405652,0.000000,-1.241137
LINE713,0.000000,1.579298,0.000000,0.615146,0.000000,-1.478598
LINE714,0.000000,-1.233711,7.359952,3.344459,0.000000,1.231263
LINE715,9.443246,-0.827253,0.000000,1.727024,0.000000,-1.435597
LINE716,0.000000,3.202015,0.000000,1.533117,1.520634,1.238501
LINE717,1.470511,-0.826235,16.047107,3.345430,0.394548,1.237481
LINE718,1.252825,-0.827050,0.000000,4.403190,0.000000,-1.226965
LINE719,0.000000,0.888781,0.000000,0.633297,0.000000,-1.442553
LINE720,0.000000,-0.568237,7.359952,3.344459,0.000000,0.642627
LINE721,9.443246,-0.827253,0.000000,1.669221,0.000000,-1.428681
LINE722,0.000000,2.520477,0.000000,1.503830,1.520634,1.238501
LINE723,1.470511,-0.826235,15.000272,3.345485,0.394548,1.237481
LINE724,0.000000,-0.428023,1.046835,3.344636,0.000000,1.590273
LINE725,1.252825,-0.827050,0.000000,4.234870,0.000000,-1.192239
LINE726,0.000000,0.731640,0.000000,0.520685,0.000000,-1.217913
LINE727,0.000000,-0.988055,7.359952,3.344459,0.000000,-0.986244
LINE728,9.443246,-0.827253,0.000000,1.895332,0.000000,-1.426945
LINE729,0.000000,3.515179,0.000000,1.529170,1.520634,1.238501
LINE730,1.470511,-0.826235,15.000272,3.345485,0.394548,1.237481
LINE731,0.000000,-0.423767,1.046835,3.344636,0.000000,1.590141
LINE732,1.252825,-0.827050,0.000000,4.306751,0.000000,-0.358587
LINE733,0.000000,1.248279,0.000000,0.609347,0.000000,-1.212916
LINE734,0.000000,-0.573427,7.359952,3.344459,0.000000,-0.164116
LINE735,9.443246,-0.827253,0.000000,1.254728,0.000000,-1.448927
LINE736,0.000000,3.319718,0.000000,1.255152,1.520634,1.238501
LINE737,1.470511,-0.826235,15.000272,3.345485,0.394548,1.237481
LINE738,0.000000,-0.421923,1.046835,3.344636,0.000000,1.590314
LINE739,1.252825,-0.827050,0.000000,3.990359,0.000000,0.458496
LINE740,0.000000,1.733850,0.000000,0.679304,0.000000,1.630902
LINE741,0.000000,-0.880357,7.359952,3.344459,0.000000,-0.801122
LINE742,9.443246,-0.827253,0.000000,1.785228,0.000000,-1.423443
LINE743,0.000000,4.095924,0.000000,2.742178,1.520634,1.238501
LINE744,1.470511,-0.826235,15.000272,3.345485,0.394548,1.237481
LINE745,0.000000,4.384571,0.285898,3.344634,0.000000,1.501992
LINE746,0.000000,-0.503499,0.760937,3.344637,0.000000,1.583106
LINE747,1.252825,-0.827050,0.000000,3.846742,0.000000,1.207191
LINE748,0.000000,1.789337,0.000000,0.619665,0.000000,1.529339
LINE749,0.000000,-1.396489,7.359952,3.344459,0.000000,-1.473301
LINE750,9.443246,-0.827253,0.000000,1.277917,0.000000,-1.489423
LINE751,0.000000,3.986886,0.000000,2.960238,1.520634,1.238501
LINE752,1.470511,-0.826235,15.000272,3.345485,0.000000,1.783509
LINE753,0.000000,-0.840616,0.000000,3.592454,0.394548,1.237481
LINE754,0.000000,-0.799150,0.285898,3.344634,0.000000,-1.507666
LINE755,0.000000,-0.366111,0.760937,3.344637,0.000000,1.584017
LINE756,1.252825,-0.827050,0.000000,3.919763,0.000000,1.204017
LINE757,0.000000,2.111229,0.000000,0.698071,0.000000,1.306966
LINE758,0.000000,3.596303,7.359952,3.344459,0.000000,-1.529436
LINE759,9.443246,-0.827253,0.000000,1.582945,0.000000,-1.486069
LINE760,0.000000,-0.940653,0.000000,2.561237,1.520634,1.238501
LINE761,1.470511,-0.826235,15.000272,3.345485,0.000000,1.660063
LINE762,0.000000,-0.845146,0.000000,3.587665,0.394548,1.237481
LINE763,0.000000,-0.481572,0.760937,3.344637,0.000000,1.591417
LINE764,1.252825,-0.827050,0.000000,4.026645,0.000000,1.361783
LINE765,0.000000,2.946406,0.000000,0.608737,0.000000,1.474347
LINE766,0.000000,-0.506718,7.359952,3.344459,0.000000,1.620104
LINE767,9.443246,-0.827253,0.000000,1.517109,0.000000,-1.506779
LINE768,0.000000,3.224639,0.000000,3.529610,1.520634,1.238501
LINE769,1.470511,-0.826235,15.000272,3.345485,0.000000,1.672997
